"dates","pur_app_kg","pur_app_kgha","rpt_runf_cms","conv_runf_cmha","rpt_bif_ugl","conv_bif_gha","runf_cmd","bif_ugcm","totl_bif_n_runf_kg","sub_area_ha","sub_perc_develop"
2009-01-01,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-02,0,0,0.000530444551259279,0.00521362939864646,0,0,45.8304092288017,0,0,87.905,0.17040816327
2009-01-03,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-04,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-05,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-06,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-07,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-08,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-09,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-10,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-11,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-12,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-13,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-14,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-15,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-16,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-17,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-18,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-19,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-20,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-21,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-22,0,0,0.017962189624086,0.176546633697859,4.70775408734335,0.831138136397806,1551.93318352103,4707.75408734335,0.00730611978800491,87.905,0.17040816327
2009-01-23,0,0,0.00556836723505209,0.0547303258186111,0.000231170095858602,1.26520146658608e-05,481.1069291085,0.231170095858602,1.1121753492025e-07,87.905,0.17040816327
2009-01-24,0,0,0.000700445147231221,0.00688452997221745,1.24373992586394e-08,8.56256479725383e-11,60.5184607207775,1.24373992586394e-05,7.52692258502598e-13,87.905,0.17040816327
2009-01-25,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-26,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-27,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-28,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-29,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-30,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-01-31,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-01,3.96405841306821,0.000611202607142857,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-02,3.96806248689706,0.000611819979569892,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-03,3.97206656072592,0.000612437351996928,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-04,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-05,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-06,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-07,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-08,0,0,0.00104364287108183,0.0102577491680189,39.1416123708089,0.401504841731583,90.17074406147,39141.6123708089,0.00352942831124148,87.905,0.17040816327
2009-02-09,0,0,0.0014358536961178,0.0141127079625252,7.04055333137512,0.099361273060281,124.057759344578,7040.55333137512,0.000873435270836401,87.905,0.17040816327
2009-02-10,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-11,0,0,0.00686666514957324,0.0674910265540217,0.58006620950376,0.039149263948709,593.279868923128,580.06620950376,0.000344141604741126,87.905,0.17040816327
2009-02-12,0,0,0.000269530244016399,0.0026491568264623,0.00138044233123461,3.65700822532771e-06,23.2874130830169,1.38044233123461,3.21469308047433e-08,87.905,0.17040816327
2009-02-13,0,0,0.0152712087534989,0.15009754124365,0.000177098009009076,2.65819757114081e-05,1319.4324363023,0.177098009009076,2.33668857491133e-07,87.905,0.17040816327
2009-02-14,0,0,0.000301345251500606,0.00296185993170495,2.03430730039145e-08,6.0253332818043e-11,26.0362297296524,2.03430730039145e-05,5.29656922137007e-13,87.905,0.17040816327
2009-02-15,0,0,0.00239140594688555,0.0235046327070031,1.88862614251365e-08,4.43914638006276e-10,206.617473810911,1.88862614251365e-05,3.90223162539417e-12,87.905,0.17040816327
2009-02-16,0,0,0.00784421114561458,0.0770991232559126,3.39439144686189e-11,2.61704604540421e-12,677.7398429811,3.39439144686189e-08,2.30051432621257e-14,87.905,0.17040816327
2009-02-17,0,0,0.0202402207069099,0.198936928397362,2.37325427730246e-15,4.72127916232453e-16,1748.75506907701,2.37325427730246e-12,4.15024044764138e-18,87.905,0.17040816327
2009-02-18,0,0,0.000323742589292427,0.00318199871621247,3.95608282947244e-21,1.25882504846115e-23,27.9713597148657,3.95608282947244e-18,1.10657015884977e-25,87.905,0.17040816327
2009-02-19,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-20,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-21,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-22,0,0,0.0174860509190088,0.171866765189961,1.13930706880109e-21,1.958090204729e-22,1510.79479940236,1.13930706880109e-18,1.72125919446703e-24,87.905,0.17040816327
2009-02-23,0,0,0.0168918109072062,0.166026103450613,7.12185878246222e-29,1.18241446297773e-29,1459.45246238261,7.12185878246222e-26,1.03940143368057e-31,87.905,0.17040816327
2009-02-24,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-25,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-26,0,0,0.00184636803654333,0.0181475682108348,7.42827512497572e-34,1.34805129519345e-35,159.526198357344,7.42827512497572e-31,1.1850044910398e-37,87.905,0.17040816327
2009-02-27,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-02-28,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-03-01,0,0,0.0108500585192814,0.106642973217214,6.9717589301789e-35,7.43489100867938e-36,937.445056065917,6.9717589301789e-32,6.53564094117961e-38,87.905,0.17040816327
2009-03-02,0,0,0.0145406193720798,0.142916729850144,8.84833899624207e-39,1.26457567394842e-39,1256.30951374769,8.84833899624207e-36,1.11162524618436e-41,87.905,0.17040816327
2009-03-03,0,0,0.0159168338092665,0.156443255914979,1.0017532396842e-42,1.56717538439575e-43,1375.21444112062,1.0017532396842e-39,1.37762552165309e-45,87.905,0.17040816327
2009-03-04,0,0,0.00143132894299924,0.0140682351032518,0,0,123.666820675135,0,0,87.905,0.17040816327
2009-03-05,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-03-06,0,0,0,0,0,0,0,0,0,87.905,0.17040816327
2009-03-07,0.942356952237983,0.000145298319562664,0,0,0,0,0,0,0,87.905,0.17040816327
2009-03-08,0.945486759743359,0.000145780892296919,0,0,0,0,0,0,0,87.905,0.17040816327
2009-03-09,0.948616567248734,0.000146263465031174,0,0,0,0,0,0,0,87.905,0.17040816327
