"dates","pur_app_kg","pur_app_kgha","rpt_runf_cms","conv_runf_cmha","rpt_bif_ugl","conv_bif_gha","runf_cmd","bif_ugcm","totl_bif_n_runf_kg","sub_area_ha","sub_perc_develop"
2009-01-01,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-02,0,0,0.000556950961860518,0.0159162004996903,0,0,48.1205631047487,0,0,30.2337,0.59411764706
2009-01-03,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-04,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-05,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-06,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-07,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-08,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-09,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-10,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-11,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-12,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-13,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-14,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-15,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-16,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-17,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-18,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-19,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-20,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-21,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-22,0,0,0.0132141535480817,0.377625916296801,77.3228315716551,29.1991051229095,1141.70286655426,77322.8315716551,0.0882796984554509,30.2337,0.59411764706
2009-01-23,0,0,0.00464001072881122,0.132599359975554,1.66889830090789e-05,2.21294846564675e-06,400.89692696929,0.0166889830090789,6.69056200258242e-09,30.2337,0.59411764706
2009-01-24,0,0,0.000950347525455678,0.0271584444508514,2.02505235887343e-11,5.49972719985297e-13,82.1100261993706,2.02505235887343e-08,1.66277102242195e-15,30.2337,0.59411764706
2009-01-25,0,0,0.000285870647833993,0.00816943476083212,4.14232847964953e-13,3.38404822724337e-15,24.699223972857,4.14232847964953e-10,1.02312298888008e-17,30.2337,0.59411764706
2009-01-26,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-27,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-28,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-29,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-30,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-01-31,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-02-01,3.96405841306821,0.000611202607142857,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-02-02,3.96806248689706,0.000611819979569892,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-02-03,3.97206656072592,0.000612437351996928,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-02-04,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-02-05,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-02-06,0,0,9.7359666445603e-05,0.00278228439817161,94.3367411295573,0.262471643019121,8.4118751809001,94336.7411295573,0.00079354889135472,30.2337,0.59411764706
2009-02-07,0,0,0,0,0,0,0,0,0,30.2337,0.59411764706
2009-02-08,0,0,0.000754415271027635,0.0215592135321802,22.1791820526123,0.478165721841367,65.1814794167876,22179.1820526123,0.00144567189844353,30.2337,0.59411764706
