"dates","pur_app_kg","pur_app_kgha","rpt_runf_cms","conv_runf_cmha","rpt_bif_ugl","conv_bif_gha","runf_cmd","bif_ugcm","totl_bif_n_runf_kg","sub_area_ha","sub_perc_develop"
2009-01-01,0,0,0,0,0,0,0,0,0,57.5169,1
2009-01-02,0,0,0.0026249957542556,0.0394318249362681,0,0,226.799633167684,0,0,57.5169,1
2009-01-03,0,0,0,0,0,0,0,0,0,57.5169,1
2009-01-04,0,0,0,0,0,0,0,0,0,57.5169,1
2009-01-05,0,0,0,0,0,0,0,0,0,57.5169,1
2009-01-06,0,0,0,0,0,0,0,0,0,57.5169,1
2009-01-07,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-08,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-09,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-10,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-11,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-12,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-13,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-14,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-15,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-16,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-17,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-18,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-19,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-20,0,0,0,0,0,0,0,0,0,57.5169,1
2009-01-21,0,0,0.00073496603484576,0.0110404186266425,160.496870676676,1.77195264053662,63.5010654106736,160496.870676676,0.0101917222830481,57.5169,1
2009-01-22,0,0,0.0537214099313132,0.806985393521811,11.0384573713011,8.90787386565318,4641.52981806546,11038.4573713011,0.0512353290343387,57.5169,1
2009-01-23,0,0,0.0186655484139919,0.280387743944632,1.50527184362448e-07,4.22059776257246e-08,1612.7033829689,0.000150527184362448,2.42755699450104e-10,57.5169,1
2009-01-24,0,0,0.0054242531186901,0.081481350603879,1.0927928395456e-14,8.90422364964238e-16,468.655469454825,1.0927928395456e-11,5.12143341234116e-18,57.5169,1
2009-01-25,0,0,0.00108474099154895,0.0162946232620028,4.91564986473778e-19,8.00986626338172e-21,93.7216216698289,4.91564986473778e-16,4.607026768843e-23,57.5169,1
2009-01-26,0,0,0,0,0,0,0,0,0,57.5169,1
2009-01-27,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-28,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-29,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-30,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-01-31,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,57.5169,1
2009-02-01,3.96405841306821,0.000611202607142857,0,0,0,0,0,0,0,57.5169,1
2009-02-02,3.96806248689706,0.000611819979569892,0,0,0,0,0,0,0,57.5169,1
2009-02-03,3.97206656072592,0.000612437351996928,0,0,0,0,0,0,0,57.5169,1
2009-02-04,0,0,0,0,0,0,0,0,0,57.5169,1
2009-02-05,0,0,0,0,0,0,0,0,0,57.5169,1
2009-02-06,0,0,0.000726332946214825,0.0109107352018208,279.348475138346,3.04789724126693,62.7551665529609,279348.475138346,0.0175305600836226,57.5169,1
2009-02-07,0,0,0,0,0,0,0,0,0,57.5169,1
2009-02-08,0,0,0.00214336513696859,0.0321969278306179,3.97316575050354,0.127923730928045,185.186747834086,3973.16575050354,0.000735777643941528,57.5169,1
2009-02-09,0,0,0.00558772201960285,0.0839369267978084,0.476552207643787,0.0400003277683306,482.779182493687,476.552207643787,0.000230069485221829,57.5169,1
2009-02-10,0,0,0,0,0,0,0,0,0,57.5169,1
2009-02-11,0,0,0.0213205781571257,0.320270729607412,0.00342631780046106,0.00109734930182053,1842.09795277566,3.42631780046106,6.31161300578811e-06,57.5169,1
2009-02-12,0,0,0.00121382078699147,0.0182336175969259,4.55030903697325e-09,8.29685949280064e-11,104.874115996063,4.55030903697325e-06,4.77209637761465e-13,57.5169,1
2009-02-13,0,0,0.0463689742803884,0.696539517572324,3.46712938711765e-12,2.41499263066375e-12,4006.27937782556,3.46712938711765e-09,1.38902889638624e-14,57.5169,1
2009-02-14,0,0,0.0031816423482572,0.0477935874307243,5.10649586898883e-19,2.4405775677915e-20,274.893898889422,5.10649586898883e-16,1.40374455908907e-22,57.5169,1
