"dates","pur_app_kg","pur_app_kgha","rpt_runf_cms","conv_runf_cmha","rpt_bif_ugl","conv_bif_gha","runf_cmd","bif_ugcm","totl_bif_n_runf_kg","sub_area_ha","sub_perc_develop"
2009-01-01,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-02,0,0,5.74977166252211e-05,0.0100381957938514,0,0,4.9678027164191,0,0,4.9489,0.59259259259
2009-01-03,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-04,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-05,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-06,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-07,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-08,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-09,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-10,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-11,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-12,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-13,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-14,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-15,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-16,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-17,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-18,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-19,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-20,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-21,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-22,0,0,0.000909845373826101,0.158844673156813,15.1788694616407,2.41108255852425,78.6106402985752,15178.8694616407,0.00119322064738807,4.9489,0.59259259259
2009-01-23,0,0,0.000270103498526926,0.0471558169951433,0.000688925776936837,3.24868578604703e-05,23.3369422727264,0.688925776936837,1.60774210865682e-08,4.9489,0.59259259259
2009-01-24,0,0,4.22647378096978e-05,0.00737875759614841,9.00851186239985e-08,6.6471625334676e-10,3.65167334675789,9.00851186239985e-05,3.28961426618778e-13,4.9489,0.59259259259
2009-01-25,0,0,1.80754601994219e-05,0.00315569068122219,9.98659762293149e-08,3.15146130558006e-10,1.56171976123005,9.98659762293149e-05,1.55962668551852e-13,4.9489,0.59259259259
2009-01-26,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-27,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-28,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-29,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-30,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-01-31,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-01,3.96405841306821,0.000611202607142857,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-02,3.96806248689706,0.000611819979569892,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-03,3.97206656072592,0.000612437351996928,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-04,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-05,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-06,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-07,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-08,0,0,6.5267622024597e-05,0.0113946989086972,78.0478731791178,0.889332015340235,5.63912254292518,78047.8731791178,0.000440121521071729,4.9489,0.59259259259
2009-02-09,0,0,5.56423522842427e-05,0.00971427839996478,18.0039806365967,0.174895680211475,4.80749923735857,18003.9806365967,8.6554123179857e-05,4.9489,0.59259259259
2009-02-10,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-11,0,0,0.000358128724959291,0.0625236352249646,2.14968265934537,0.134405974442342,30.9423218364827,2149.68265934537,6.65161726917705e-05,4.9489,0.59259259259
2009-02-12,0,0,2.10198413697071e-05,0.00366973326262947,0.00287345858911673,1.054482656327e-05,1.8161142943427,2.87345858911673,5.21852921789669e-09,4.9489,0.59259259259
2009-02-13,0,0,0.000799859012962164,0.139642786720142,0.000449225653274728,6.27311220894592e-05,69.1078187199309,0.449225653274728,3.10450050108525e-08,4.9489,0.59259259259
2009-02-14,0,0,1.89982941568208e-05,0.00331680295651421,6.55964574510411e-08,2.17570524010472e-10,1.64145261514932,6.55964574510411e-05,1.07673476627542e-13,4.9489,0.59259259259
2009-02-15,0,0,0.000144911124759043,0.0252992001842457,5.31217281274365e-08,1.34393723402909e-09,12.5203211791813,5.31217281274365e-05,6.65101097748657e-13,4.9489,0.59259259259
2009-02-16,0,0,0.000440494182839757,0.0769033470010608,4.139526087e-10,3.18343411088504e-11,38.058697397355,4.139526087e-07,1.5754497071359e-14,4.9489,0.59259259259
2009-02-17,0,0,0.00109268036734041,0.190764783564452,1.41977171679122e-14,2.70842444264608e-15,94.4075837382115,1.41977171679122e-11,1.34037217242112e-18,4.9489,0.59259259259
2009-02-18,0,0,1.63089413642107e-05,0.00284728431341875,1.29097449199227e-19,3.67577142007333e-22,1.40909253386781,1.29097449199227e-16,1.81910251808009e-25,4.9489,0.59259259259
2009-02-19,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-20,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-21,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-22,0,0,0.000896757000494593,0.156559649301325,3.12070465043513e-20,4.88576425645138e-21,77.4798048427328,3.12070465043513e-17,2.41791587287522e-24,4.9489,0.59259259259
2009-02-23,0,0,0.000845554843787492,0.147620559120692,7.34279771830943e-27,1.08394790468698e-27,73.0559385032393,7.34279771830943e-24,5.3643497855054e-31,4.9489,0.59259259259
2009-02-24,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-25,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-26,0,0,0.000111627426425306,0.0194883906386195,2.81148344140406e-31,5.47912875800926e-33,9.6446096431464,2.81148344140406e-28,2.7115660310512e-36,4.9489,0.59259259259
2009-02-27,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
2009-02-28,0,0,0,0,0,0,0,0,0,4.9489,0.59259259259
