"dates","pur_app_kg","pur_app_kgha","rpt_runf_cms","conv_runf_cmha","rpt_bif_ugl","conv_bif_gha","runf_cmd","bif_ugcm","totl_bif_n_runf_kg","sub_area_ha","sub_perc_develop"
2009-01-01,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-02,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-03,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-04,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-05,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-06,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-07,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-08,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-09,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-10,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-11,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-12,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-13,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-14,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-15,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-16,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-17,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-18,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-19,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-20,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-21,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-22,0,0,0.000970785971730947,0.0354705995608476,10.5370767799517,0.37375643100357,83.8759079575539,10537.0767799517,0.000883806882136903,23.6466,0.09652509653
2009-01-23,0,0,7.5386143483532e-05,0.00275446059770841,0.00868731923401356,2.39288785298047e-05,6.51336279697716,8.68731923401356,5.6583661904288e-08,23.6466,0.09652509653
2009-01-24,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-25,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-26,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-27,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-28,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-29,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-30,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-01-31,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-01,3.96405841306821,0.000611202607142857,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-02,3.96806248689706,0.000611819979569892,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-03,3.97206656072592,0.000612437351996928,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-04,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-05,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-06,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-07,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-08,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-09,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-10,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-11,0,0,0.000274724918805684,0.010037905231539,10.0712359746297,0.1010941122778,23.7362329848111,10071.2359746297,0.000239053203538822,23.6466,0.09652509653
2009-02-12,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-13,0,0,0.000710948962174977,0.0259766690906591,1.81166953841845,0.0470611401011233,61.425990331918,1811.66953841845,0.000111283595551522,23.6466,0.09652509653
2009-02-14,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-15,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-16,0,0,0.000255748639271284,0.00934454950523075,0.17067027464509,0.00159483683049237,22.0966824330389,170.67027464509,3.7712468595921e-06,23.6466,0.09652509653
2009-02-17,0,0,0.00125635555984142,0.0459047475621437,0.0103971043142034,0.000477276448920782,108.549120370299,10.3971043142034,1.12859652770502e-06,23.6466,0.09652509653
2009-02-18,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-19,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-20,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-21,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-22,0,0,0.000775856872981725,0.0283482757883252,1.21747779833944e-05,3.45133963934893e-07,67.034033825621,0.0121747779833944,8.16124479158283e-10,23.6466,0.09652509653
2009-02-23,0,0,0.000987307318913129,0.0360742569139303,1.52792499694132e-08,5.51187588848774e-10,85.3033523540944,1.52792499694132e-05,1.30337124384714e-12,23.6466,0.09652509653
2009-02-24,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-25,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-26,0,0,0.000105984023927401,0.00387244663813293,4.20963125469243e-11,1.6301572400013e-13,9.1570196673274,4.20963125469243e-08,3.85476761914147e-16,23.6466,0.09652509653
2009-02-27,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-02-28,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-01,0,0,0.000500332986121066,0.0182811778441129,3.88396933972274e-11,7.10035342405532e-13,43.2287700008601,3.88396933972274e-08,1.67899217277267e-15,23.6466,0.09652509653
2009-03-02,0,0,0.00100957855465822,0.0368880038240044,6.29236971783614e-13,2.32112958213589e-14,87.2275871224701,6.29236971783614e-10,5.48868227769345e-17,23.6466,0.09652509653
2009-03-03,0,0,0.000856552554372077,0.031296736400898,3.70890130994911e-15,1.16076506634423e-16,74.0061406977475,3.70890130994911e-12,2.74481472178154e-19,23.6466,0.09652509653
2009-03-04,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-05,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-06,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-07,0.942356952237983,0.000145298319562664,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-08,0.945486759743359,0.000145780892296919,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-09,0.948616567248734,0.000146263465031174,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-10,0.95174637475411,0.000146746037765429,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-11,0.954876182259485,0.000147228610499684,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-12,0.958005989764861,0.000147711183233939,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-13,0.961135797270237,0.000148193755968194,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-14,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-15,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-16,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-17,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-18,0.976784834797115,0.000150606619639469,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-19,0.97991464230249,0.000151089192373724,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-20,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-21,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-22,0,0,7.84354342613369e-05,0.00286587565238957,9.49135335286458,0.0272010384822007,6.77682152017951,9491.35335286458,6.43212076573207e-05,23.6466,0.09652509653
2009-03-23,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-24,0.995563679829369,0.000153502056044999,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-25,0.998693487334744,0.000153984628779254,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-26,1.00182329484012,0.000154467201513509,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-27,1.0049531023455,0.000154949774247764,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-28,1.00808290985087,0.000155432346982019,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-29,1.01121271735625,0.000155914919716274,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-30,1.01434252486162,0.000156397492450529,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-03-31,1.017472332367,0.000156880065184784,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-01,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-02,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-03,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-04,1.20172583978476,0.000185289390268817,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-05,1.209267657674,0.000186452233566309,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-06,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-07,0,0,0.000290126811402539,0.0106006599279302,19.0438315073649,0.201877181534378,25.0669565051794,19043.8315073649,0.000477370896087081,23.6466,0.09652509653
2009-04-08,0,0,0.00014238002768252,0.00520228463786327,3.47528227170308,0.0180794075743195,12.3016343917698,3475.28227170308,4.27516519146904e-05,23.6466,0.09652509653
2009-04-09,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-10,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-11,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-12,1.26206038289867,0.000194592136648746,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-13,1.26960220078791,0.000195754979946237,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-14,1.27714401867715,0.000196917823243728,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-15,1.28468583656639,0.000198080666541219,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-16,1.29222765445563,0.00019924350983871,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-17,1.29976947234486,0.000200406353136201,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-18,1.3073112902341,0.000201569196433692,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-19,1.31485310812334,0.000202732039731183,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-20,1.32239492601258,0.000203894883028674,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-21,1.32993674390182,0.000205057726326165,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-22,1.33747856179106,0.000206220569623656,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-23,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-24,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-25,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-26,1.36764583334802,0.000210871942813621,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-27,1.37518765123726,0.000212034786111112,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-28,1.38272946912649,0.000213197629408603,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-29,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-04-30,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-01,0,0,0.00104327365018738,0.0381191559785295,29.9498595222831,1.14166336666495,90.1388433761895,29949.8595222831,0.00269964569661795,23.6466,0.09652509653
2009-05-02,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-03,0,0,0.000147941425287475,0.00540548710801462,0.0114579486350218,6.19357936309043e-05,12.7821391448379,11.4579486350218,1.46457093767254e-07,23.6466,0.09652509653
2009-05-04,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-05,0,0,0.000325012816271434,0.0118753255545626,0.0142928863254686,0.000169732678229295,28.0811073258519,14.2928863254686,4.01360074901686e-07,23.6466,0.09652509653
2009-05-06,0,0,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-07,0.961383674762753,0.000148231975225806,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-08,0.954609495195644,0.0001471874910681,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-09,0.947835315628535,0.000146143006910394,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-10,0.941061136061426,0.000145098522752688,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-11,0.934286956494317,0.000144054038594982,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-12,0.927512776927208,0.000143009554437276,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-13,0.920738597360099,0.00014196507027957,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-14,0.91396441779299,0.000140920586121864,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-15,0.907190238225881,0.000139876101964158,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-16,0.900416058658765,0.000138831617806451,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-17,0.893641879091656,0.000137787133648745,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-18,0.886867699524547,0.000136742649491039,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-19,0.880093519957438,0.000135698165333333,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-20,0.873319340390329,0.000134653681175627,0,0,0,0,0,0,0,23.6466,0.09652509653
2009-05-21,0.86654516082322,0.000133609197017921,0,0,0,0,0,0,0,23.6466,0.09652509653
