"dates","pur_app_kg","pur_app_kgha","rpt_runf_cms","conv_runf_cmha","rpt_bif_ugl","conv_bif_gha","runf_cmd","bif_ugcm","totl_bif_n_runf_kg","sub_area_ha","sub_perc_develop"
2009-01-01,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-02,0,0,0.00376616495971878,0.0286761807692859,0,0,325.396652519703,0,0,113.4728,0.78137332281
2009-01-03,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-04,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-05,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-06,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-07,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-08,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-09,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-10,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-11,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-12,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-13,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-14,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-15,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-16,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-17,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-18,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-19,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-20,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-21,0,0,0.000784883586068948,0.00597622882632288,103.743497212728,0.619994878586252,67.8139418363571,103743.497212728,0.0070352554858842,113.4728,0.78137332281
2009-01-22,0,0,0.101532580330968,0.773085262776245,2.30867634796645,1.78480366113294,8772.41494059563,2308.67634796645,0.0202526668879006,113.4728,0.78137332281
2009-01-23,0,0,0.032975265251783,0.251078929730654,1.11631888811134e-07,2.8028415166511e-08,2849.06291775405,0.000111631888811134,3.18046274850647e-10,113.4728,0.78137332281
2009-01-24,0,0,0.0129283868785327,0.0984387999860074,4.93707390552033e-15,4.85999630701653e-16,1117.01262630522,4.93707390552033e-12,5.51477388946825e-18,113.4728,0.78137332281
2009-01-25,0,0,0.00193872977979481,0.0147617978030217,1.48254667842619e-19,2.18850543004689e-21,167.506252974272,1.48254667842619e-16,2.48335838962624e-23,113.4728,0.78137332281
2009-01-26,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-27,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-28,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-29,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-30,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-01-31,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-02-01,3.96405841306821,0.000611202607142857,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-02-02,3.96806248689706,0.000611819979569892,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-02-03,3.97206656072592,0.000612437351996928,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-02-04,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-02-05,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-02-06,0,0,0.00073495627536128,0.00559607431835775,216.125396728516,1.20945378217733,63.5002221912146,216125.396728516,0.0137240107134251,113.4728,0.78137332281
2009-02-07,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-02-08,0,0,0.00276265557234486,0.0210353002173733,19.7871122360229,0.416227846319604,238.693441450596,19787.1122360229,0.00472305391598551,113.4728,0.78137332281
2009-02-09,0,0,0.0114697913328807,0.0873328208311497,1.81878166024884,0.158839332865493,990.989971160889,1818.78166024884,0.00180239438503795,113.4728,0.78137332281
2009-02-10,0,0,0,0,0,0,0,0,0,113.4728,0.78137332281
2009-02-11,0,0,0.0391196739316607,0.297863437554682,0.00305699350998791,0.000910566595467352,3379.93982769549,3.05699350998791,1.03324541174148e-05,113.4728,0.78137332281
2009-02-12,0,0,0.00359247205778956,0.0273536553070884,2.04372732496086e-10,5.59034127886572e-12,310.389585793018,2.04372732496086e-07,6.34351677868474e-14,113.4728,0.78137332281
2009-02-13,0,0,0.0860659830893079,0.655320124198593,2.99967472149808e-14,1.9657472110475e-14,7436.10093891621,2.99967472149808e-11,2.23058840129751e-16,113.4728,0.78137332281
2009-02-14,0,0,0.00812673351416985,0.0618782453261288,2.20641975859102e-21,1.36529383114513e-22,702.149775624275,2.20641975859102e-18,1.54923713842765e-24,113.4728,0.78137332281
2009-02-15,0,0,0.0230886021551366,0.175800299825491,2.1983712530979e-24,3.86474325422351e-25,1994.8552262038,2.1983712530979e-21,4.38543238337853e-27,113.4728,0.78137332281
