"dates","pur_app_kg","pur_app_kgha","rpt_runf_cms","conv_runf_cmha","rpt_bif_ugl","conv_bif_gha","runf_cmd","bif_ugcm","totl_bif_n_runf_kg","sub_area_ha","sub_perc_develop"
2009-01-01,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-02,0,0,0.00444827616835634,0.0306937652644608,0,0,384.331060945988,0,0,125.2147,0.91841155235
2009-01-03,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-04,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-05,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-06,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-07,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-08,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-09,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-10,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-11,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-12,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-13,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-14,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-15,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-16,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-17,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-18,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-19,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-20,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-21,0,0,0.00083090962531666,0.005733399642962,157.729909261068,0.904328605441834,71.7905916273594,157729.909261068,0.0113235235031818,125.2147,0.91841155235
2009-01-22,0,0,0.12270252185408,0.846665598223893,3.65992971703775,3.09873658333317,10601.4978881925,3659.92971703775,0.0388007371661088,125.2147,0.91841155235
2009-01-23,0,0,0.0383691360087444,0.264752728805445,3.95331657530779e-08,1.04665135114454e-08,3315.09335115552,3.95331657530779e-05,1.31056134938158e-10,125.2147,0.91841155235
2009-01-24,0,0,0.0175171172789608,0.120870707105653,1.36747200601295e-15,1.65287308313971e-16,1513.47893290222,1.36747200601295e-12,2.06964007243414e-18,125.2147,0.91841155235
2009-01-25,0,0,0.00216088366384308,0.0149104177509543,8.02853882357987e-21,1.19708867789331e-22,186.700348556042,8.02853882357987e-18,1.49893099675808e-24,125.2147,0.91841155235
2009-01-26,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-27,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-28,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-29,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-30,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-01-31,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-01,3.96405841306821,0.000611202607142857,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-02,3.96806248689706,0.000611819979569892,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-03,3.97206656072592,0.000612437351996928,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-04,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-05,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-06,0,0,0.000783371739089489,0.00540538117787543,303.193186442057,1.63887474325397,67.6833182573318,303193.186442057,0.0205211209314123,125.2147,0.91841155235
2009-02-07,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-08,0,0,0.00281356104339162,0.0194139884653349,31.2178951899211,0.60606385712916,243.091674149036,31217.8951899211,0.00758881040512706,125.2147,0.91841155235
2009-02-09,0,0,0.0141474942599113,0.0976198085413561,2.64154679925802,0.2578672927966,1222.34350405633,2641.54679925802,0.00322887757073384,125.2147,0.91841155235
2009-02-10,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-11,0,0,0.0471605003112927,0.325414446298693,0.000712018866040507,0.000231701225046794,4074.66722689569,0.712018866040507,2.90123993838668e-06,125.2147,0.91841155235
2009-02-12,0,0,0.00560893836275985,0.0387025065381661,2.25981483987843e-12,8.74604986154398e-14,484.612274542451,2.25981483987843e-09,1.09513400959827e-15,125.2147,0.91841155235
2009-02-13,0,0,0.102516814988727,0.707381227206234,1.23829319096154e-16,8.75945357063498e-17,8857.45281502604,1.23829319096154e-13,1.09681235101099e-18,125.2147,0.91841155235
2009-02-14,0,0,0.0114883670272926,0.0792714362737031,6.06403748151992e-24,4.80704960777653e-25,992.594911158085,6.06403748151992e-21,6.01913274522856e-27,125.2147,0.91841155235
2009-02-15,0,0,0.0270589709204311,0.186710912338986,1.4589498997988e-27,2.72401866848307e-28,2337.89508752525,1.4589498997988e-24,3.41087180368507e-30,125.2147,0.91841155235
2009-02-16,0,0,0.0614482336677611,0.42400192540449,1.57356744132617e-35,6.67195624876114e-36,5309.12738889456,1.57356744132617e-32,8.35427000101751e-38,125.2147,0.91841155235
2009-02-17,0,0,0.139347770794605,0.961520284491668,2.9193718006767e-45,2.80703520432362e-45,12039.6473966539,2.9193718006767e-42,3.5148207099882e-47,125.2147,0.91841155235
2009-02-18,0,0,0.0108222695998847,0.0746752652388292,0,0,935.044093430042,0,0,125.2147,0.91841155235
2009-02-19,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-20,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-21,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-22,0,0,0.107960628500829,0.744944347785974,0,0,9327.79830247164,0,0,125.2147,0.91841155235
2009-02-23,0,0,0.124670771881938,0.860246815317965,0,0,10771.5546905994,0,0,125.2147,0.91841155235
2009-02-24,0,0,0.000897407764568925,0.00619224666582718,0,0,77.5360308587551,0,0,125.2147,0.91841155235
2009-02-25,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-26,0,0,0.0122477418432633,0.0845112351231884,0,0,1058.20489525795,0,0,125.2147,0.91841155235
2009-02-27,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-02-28,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-01,0,0,0.0726715640242522,0.501444569343327,0,0,6278.82313169539,0,0,125.2147,0.91841155235
2009-03-02,0,0,0.0953583227237687,0.657986568935885,0,0,8238.95908333361,0,0,125.2147,0.91841155235
2009-03-03,0,0,0.109727268960948,0.757134428962885,0,0,9480.43603822589,0,0,125.2147,0.91841155235
2009-03-04,0,0,0.0171979875691856,0.118668664779585,0,0,1485.90612597764,0,0,125.2147,0.91841155235
2009-03-05,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-06,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-07,0.942356952237983,0.000145298319562664,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-08,0.945486759743359,0.000145780892296919,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-09,0.948616567248734,0.000146263465031174,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-10,0.95174637475411,0.000146746037765429,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-11,0.954876182259485,0.000147228610499684,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-12,0.958005989764861,0.000147711183233939,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-13,0.961135797270237,0.000148193755968194,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-14,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-15,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-16,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-17,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-18,0.976784834797115,0.000150606619639469,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-19,0.97991464230249,0.000151089192373724,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-20,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-21,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-22,0,0,0.00888036245790621,0.0612758179641125,36.2601684692005,2.22187148246679,767.263316363096,36260.1684692005,0.0278210971115634,125.2147,0.91841155235
2009-03-23,0,0,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-24,0.995563679829369,0.000153502056044999,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-25,0.998693487334744,0.000153984628779254,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-26,1.00182329484012,0.000154467201513509,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-27,1.0049531023455,0.000154949774247764,0,0,0,0,0,0,0,125.2147,0.91841155235
2009-03-28,1.00808290985087,0.000155432346982019,0,0,0,0,0,0,0,125.2147,0.91841155235
