"dates","pur_app_kg","pur_app_kgha","rpt_runf_cms","conv_runf_cmha","rpt_bif_ugl","conv_bif_gha","runf_cmd","bif_ugcm","totl_bif_n_runf_kg","sub_area_ha","sub_perc_develop"
2009-01-01,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-02,0,0,0.00329514833477636,0.027245974471416,0,0,284.700816124678,0,0,104.4928,0.89482758621
2009-01-03,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-04,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-05,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-06,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-07,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-08,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-09,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-10,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-11,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-12,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-13,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-14,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-15,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-16,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-17,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-18,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-19,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-20,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-21,0,0,0.000757104581377159,0.00626012852856718,78.8519490559896,0.493623335818527,65.4138358309865,78851.9490559896,0.00515800845050181,104.4928,0.89482758621
2009-01-22,0,0,0.0796814881808435,0.658847363533648,25.0804630291045,16.5241969429286,6884.48057882488,25080.4630291045,0.172665960631805,104.4928,0.89482758621
2009-01-23,0,0,0.027538478296871,0.22770224597768,6.06403152353809e-07,1.38079359758908e-07,2379.32452484965,0.000606403152353809,1.44282989234156e-09,104.4928,0.89482758621
2009-01-24,0,0,0.00813695722414801,0.0672805307319154,5.20277779282741e-14,3.50045651181651e-15,703.033104166389,5.20277779282741e-11,3.6577250219794e-17,104.4928,0.89482758621
2009-01-25,0,0,0.00157028929485629,0.0129839563180988,1.33020452860592e-17,1.72713174935564e-19,135.672995075583,1.33020452860592e-14,1.80472832459069e-21,104.4928,0.89482758621
2009-01-26,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-27,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-28,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-29,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-30,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-01-31,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-02-01,3.96405841306821,0.000611202607142857,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-02-02,3.96806248689706,0.000611819979569892,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-02-03,3.97206656072592,0.000612437351996928,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-02-04,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-02-05,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-02-06,0,0,0.000746550698143741,0.00617286361544711,146.935785929362,0.907014566770484,64.5019803196192,146935.785929362,0.00947764917226348,104.4928,0.89482758621
2009-02-07,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-02-08,0,0,0.00306991231627762,0.0253836076864996,9.79471270243327,0.24862514464054,265.240424126387,9794.71270243327,0.00259795375138951,104.4928,0.89482758621
2009-02-09,0,0,0.00833150513547783,0.0688891525258472,1.18535006543001,0.0816577614539306,719.842043705285,1185.35006543001,0.000853264813605328,104.4928,0.89482758621
2009-02-10,0,0,0,0,0,0,0,0,0,104.4928,0.89482758621
2009-02-11,0,0,0.0312275062315166,0.258205018757564,0.0221887390494402,0.00572924378246739,2698.05653840303,22.1887390494402,5.98664724712608e-05,104.4928,0.89482758621
2009-02-12,0,0,0.00150687030206124,0.0124595755973705,4.30549966049891e-08,5.36446985044389e-10,130.193594098091,4.30549966049891e-05,5.60548475188464e-12,104.4928,0.89482758621
2009-02-13,0,0,0.0687056426346923,0.568093449848929,1.65469814345719e-10,9.40023176775212e-11,5936.16752363741,1.65469814345719e-07,9.82256538061368e-13,104.4928,0.89482758621
2009-02-14,0,0,0.00480831069095681,0.0397575759955393,2.90204124755013e-17,1.15378125441664e-18,415.438043698668,2.90204124755013e-14,1.20561833861507e-20,104.4928,0.89482758621
2009-02-15,0,0,0.0190415998222306,0.157445701966138,1.50006845658788e-19,2.3617933114474e-20,1645.19422464073,1.50006845658788e-16,2.46790396134411e-22,104.4928,0.89482758621
2009-02-16,0,0,0.04002570733428,0.330953052620065,3.70573466499133e-27,1.22642419957887e-27,3458.22111368179,3.70573466499133e-24,1.28152498601755e-29,104.4928,0.89482758621
