0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.676100000000000000e+08,1.344100000000000000e+08,1.815900000000000000e+09,1.129800000000000000e+09,1.488200000000000000e+09
3.213400000000000000e+06,1.175600000000000000e+06,1.590700000000000000e+07,9.875500000000000000e+06,1.301000000000000000e+07
5.559900000000000000e+06,2.033100000000000233e+06,2.747199999999999627e+07,1.708800000000000000e+07,2.250900000000000000e+07
5.978900000000000000e+06,2.186200000000000000e+06,2.953700000000000000e+07,1.837500000000000000e+07,2.420500000000000000e+07
6.020200000000000000e+06,2.201300000000000000e+06,2.974000000000000000e+07,1.850200000000000000e+07,2.437200000000000000e+07
6.017600000000000000e+06,2.200300000000000000e+06,2.972699999999999627e+07,1.849400000000000000e+07,2.436200000000000000e+07
6.073600000000000000e+06,2.220800000000000000e+06,3.000400000000000000e+07,1.866700000000000000e+07,2.458800000000000000e+07
6.078800000000000000e+06,2.222700000000000000e+06,3.002900000000000000e+07,1.868200000000000373e+07,2.460900000000000000e+07
6.051000000000000000e+06,2.212500000000000000e+06,2.989200000000000000e+07,1.859700000000000000e+07,2.449700000000000000e+07
6.058400000000000000e+06,2.215200000000000000e+06,2.992900000000000373e+07,1.862000000000000000e+07,2.452699999999999627e+07
6.063000000000000000e+06,2.216900000000000000e+06,2.995200000000000000e+07,1.863400000000000000e+07,2.454500000000000000e+07
6.058100000000000000e+06,2.215100000000000000e+06,2.992700000000000000e+07,1.861900000000000000e+07,2.452500000000000000e+07
5.940300000000000000e+06,2.172100000000000000e+06,2.934600000000000000e+07,1.825700000000000000e+07,2.404900000000000000e+07
5.994900000000000000e+06,2.192000000000000000e+06,2.961500000000000000e+07,1.842500000000000000e+07,2.426900000000000373e+07
5.987300000000000000e+06,2.189200000000000000e+06,2.957700000000000000e+07,1.840100000000000000e+07,2.423900000000000000e+07
5.944700000000000000e+06,2.173700000000000000e+06,2.936699999999999627e+07,1.827000000000000000e+07,2.406600000000000000e+07
5.969800000000000000e+06,2.182800000000000000e+06,2.949100000000000000e+07,1.834700000000000000e+07,2.416800000000000373e+07
5.924900000000000000e+06,2.166400000000000000e+06,2.926900000000000373e+07,1.820900000000000000e+07,2.398600000000000000e+07
5.654400000000000000e+06,2.067500000000000000e+06,2.793300000000000373e+07,1.737800000000000000e+07,2.289100000000000000e+07
2.222600000000000000e+09,2.124300000000000000e+06,2.870100000000000000e+07,1.571700000000000000e+10,1.749100000000000000e+10
2.099300000000000373e+07,1.963000000000000000e+06,2.652000000000000000e+07,1.369100000000000000e+08,1.543400000000000000e+08
1.988000000000000000e+05,1.793600000000000000e+07,8.770900000000000000e+08,1.024200000000000000e+07,1.942900000000000373e+07
2.094700000000000000e+07,1.222900000000000000e+06,2.186000000000000000e+07,1.367400000000000000e+08,1.540600000000000000e+08
8.604700000000000000e+08,8.509200000000000000e+08,8.585100000000000000e+09,3.218500000000000000e+09,5.270300000000000000e+09
4.940700000000000000e+08,9.608100000000000000e+08,9.781700000000000000e+08,6.111900000000000000e+08,5.932900000000000000e+08
1.544299999999999709e+05,1.019400000000000000e+05,6.622800000000000000e+05,4.579399999999999418e+05,1.012500000000000000e+06
3.234300000000000373e+07,1.677700000000000186e+07,1.031800000000000000e+08,1.679400000000000000e+08,2.025600000000000000e+08
5.614500000000000000e+07,2.910800000000000000e+07,1.789900000000000000e+08,2.917800000000000000e+08,3.516000000000000000e+08
5.997100000000000000e+07,3.109000000000000000e+07,1.911800000000000000e+08,3.116900000000000000e+08,3.755500000000000000e+08
5.324899999999999255e+07,2.760500000000000000e+07,1.697500000000000000e+08,2.767500000000000000e+08,3.334600000000000000e+08
2.428700000000000000e+04,1.166800000000000182e+04,9.057000000000000000e+06,1.253499999999999854e+05,1.497300000000000000e+05
8.067200000000000000e+07,1.615800000000000186e+07,9.943900000000000000e+07,3.770700000000000000e+07,1.951900000000000000e+08
3.148800000000000373e+07,2.779300000000000373e+07,1.710400000000000000e+08,1.592400000000000000e+08,3.357400000000000000e+08
5.371300000000000000e+07,2.964200000000000000e+07,1.824200000000000000e+08,2.732300000000000000e+08,3.580700000000000000e+08
5.825800000000000000e+07,3.038699999999999627e+07,1.870000000000000000e+08,2.965200000000000000e+08,3.670600000000000000e+08
5.914199999999999255e+07,3.053700000000000000e+07,1.879300000000000000e+08,3.010400000000000000e+08,3.688900000000000000e+08
5.495399999999999255e+07,2.832700000000000000e+07,1.743300000000000000e+08,2.797300000000000000e+08,3.421800000000000000e+08
5.060200000000000000e+07,2.607600000000000000e+07,1.604800000000000000e+08,2.575700000000000000e+08,3.149900000000000000e+08
4.946199999999999255e+07,2.548700000000000000e+07,1.568500000000000000e+08,2.517700000000000000e+08,3.078800000000000000e+08
2.924600000000000000e+05,1.925500000000000000e+05,8.247900000000000000e+07,1.937200000000000000e+07,4.672400000000000000e+07
3.033800000000000000e+07,1.564599999999999814e+07,9.732100000000000000e+07,1.545700000000000000e+08,1.892600000000000000e+08
5.268899999999999255e+07,2.715300000000000373e+07,1.684100000000000000e+08,2.684700000000000000e+08,3.286600000000000000e+08
5.636000000000000000e+07,2.904300000000000373e+07,1.800900000000000000e+08,2.871700000000000000e+08,3.515600000000000000e+08
5.670899999999999255e+07,2.922300000000000373e+07,1.811900000000000000e+08,2.889600000000000000e+08,3.537400000000000000e+08
5.649400000000000000e+07,2.911200000000000000e+07,1.805000000000000000e+08,2.878600000000000000e+08,3.523900000000000000e+08
5.646199999999999255e+07,2.909500000000000000e+07,1.804000000000000000e+08,2.876900000000000000e+08,3.521900000000000000e+08
5.677100000000000000e+07,2.925500000000000000e+07,1.813900000000000000e+08,2.892700000000000000e+08,3.541200000000000000e+08
5.682100000000000745e+07,2.928000000000000000e+07,1.815500000000000000e+08,2.895200000000000000e+08,3.544300000000000000e+08
5.695899999999999255e+07,2.935199999999999627e+07,1.819900000000000000e+08,2.902300000000000000e+08,3.552900000000000000e+08
5.635400000000000000e+07,2.904000000000000000e+07,1.800600000000000000e+08,2.871500000000000000e+08,3.515200000000000000e+08
5.567300000000000000e+07,2.868900000000000000e+07,1.778800000000000000e+08,2.836700000000000000e+08,3.472700000000000000e+08
5.557700000000000000e+07,2.863900000000000000e+07,1.775700000000000000e+08,2.831900000000000000e+08,3.466700000000000000e+08
5.617600000000000000e+07,2.894800000000000000e+07,1.794900000000000000e+08,2.862400000000000000e+08,3.504100000000000000e+08
5.620100000000000000e+07,2.896100000000000000e+07,1.795700000000000000e+08,2.863600000000000000e+08,3.505600000000000000e+08
5.628400000000000000e+07,2.900400000000000000e+07,1.798300000000000000e+08,2.867900000000000000e+08,3.510800000000000000e+08
5.643100000000000745e+07,2.907900000000000000e+07,1.803000000000000000e+08,2.875400000000000000e+08,3.520000000000000000e+08
5.527300000000000000e+07,2.848300000000000000e+07,1.766000000000000000e+08,2.816400000000000000e+08,3.447800000000000000e+08
6.571000000000000000e+12,2.836800000000000373e+07,1.758900000000000000e+08,2.805000000000000000e+08,1.876600000000000000e+12
5.813500000000000000e+10,2.847699999999999627e+07,1.765700000000000000e+08,2.815800000000000000e+08,1.676000000000000000e+10
9.942100000000000000e+10,2.848700000000000000e+07,1.766300000000000000e+08,2.816800000000000000e+08,2.868700000000000000e+10
1.067200000000000000e+11,2.864400000000000373e+07,1.776000000000000000e+08,2.832300000000000000e+08,3.079500000000000000e+10
1.071800000000000000e+11,2.843200000000000000e+07,1.762900000000000000e+08,2.811300000000000000e+08,3.092800000000000000e+10
1.072300000000000000e+11,2.842900000000000373e+07,1.762700000000000000e+08,2.811100000000000000e+08,3.094200000000000000e+10
1.081200000000000000e+11,2.868699999999999627e+07,1.778700000000000000e+08,2.836600000000000000e+08,3.120100000000000000e+10
1.061800000000000000e+11,2.806900000000000373e+07,1.740300000000000000e+08,2.775400000000000000e+08,3.064100000000000000e+10
1.056000000000000000e+11,2.798600000000000000e+07,1.735200000000000000e+08,2.767300000000000000e+08,3.047300000000000000e+10
1.073800000000000000e+11,2.852000000000000000e+07,1.768300000000000000e+08,2.820000000000000000e+08,3.098600000000000000e+10
1.069000000000000000e+11,2.830200000000000000e+07,1.754800000000000000e+08,2.798500000000000000e+08,3.084900000000000000e+10
1.067900000000000000e+11,2.831600000000000000e+07,1.755700000000000000e+08,2.799900000000000000e+08,3.081700000000000000e+10
1.059300000000000000e+11,2.804000000000000000e+07,1.738500000000000000e+08,2.772600000000000000e+08,3.056700000000000000e+10
1.065900000000000000e+11,2.828700000000000000e+07,1.753900000000000000e+08,2.797000000000000000e+08,3.075800000000000000e+10
1.076300000000000000e+11,2.855100000000000000e+07,1.770300000000000000e+08,2.823200000000000000e+08,3.105800000000000000e+10
1.081900000000000000e+11,2.869100000000000000e+07,1.778900000000000000e+08,2.837000000000000000e+08,3.122000000000000000e+10
1.066300000000000000e+11,2.821300000000000000e+07,1.749300000000000000e+08,2.789700000000000000e+08,3.077200000000000000e+10
8.823300000000000000e+10,2.265800000000000000e+07,1.404900000000000000e+08,2.240400000000000000e+08,2.546100000000000000e+10
9.712300000000000000e+10,2.595500000000000000e+07,1.609300000000000000e+08,2.566400000000000000e+08,2.802700000000000000e+10
5.752100000000000000e+08,1.805100000000000000e+07,7.705700000000000000e+09,2.146500000000000000e+09,3.376800000000000000e+09
5.519700000000000000e+10,1.478099999999999814e+07,1.587200000000000000e+08,1.634800000000000000e+08,1.595700000000000000e+10
9.591500000000000000e+10,2.568099999999999627e+07,2.756000000000000000e+08,2.840800000000000000e+08,2.772700000000000000e+10
1.024400000000000000e+11,2.742800000000000000e+07,2.943400000000000000e+08,3.034100000000000000e+08,2.961400000000000000e+10
