conc_h20,date
4463900000.0,2010-06-20
4449800000.0,2010-06-21
4466600000.0,2010-06-22
4473000000.0,2010-06-23
4449400000.0,2010-06-24
4453500000.0,2010-06-25
4430800000.0,2010-06-26
4409500000.0,2010-06-27
4418000000.0,2010-06-28
4399400000.0,2010-06-29
4393300000.0,2010-06-30
4384500000.0,2010-07-01
4371600000.0,2010-07-02
4330000000.0,2010-07-03
4307200000.0,2010-07-04
4338300000.0,2010-07-05
4345300000.0,2010-07-06
4338200000.0,2010-07-07
4338700000.0,2010-07-08
4340100000.0,2010-07-09
4337200000.0,2010-07-10
4337300000.0,2010-07-11
4310400000.0,2010-07-12
4285700000.0,2010-07-13
4299500000.0,2010-07-14
4288300000.0,2010-07-15
4267899999.9999995,2010-07-16
4254300000.0,2010-07-17
4240600000.0000005,2010-07-18
4240000000.0,2010-07-19
4219700000.0,2010-07-20
4196399999.9999995,2010-07-21
4199700000.0,2010-07-22
4207000000.0,2010-07-23
4204500000.0,2010-07-24
4185200000.0,2010-07-25
4157100000.0000005,2010-07-26
4133300000.0,2010-07-27
4134200000.0,2010-07-28
4145399999.9999995,2010-07-29
4123300000.0,2010-07-30
4100700000.0,2010-07-31
4111600000.0000005,2010-08-01
4091100000.0,2010-08-02
4093400000.0,2010-08-03
4071200000.0,2010-08-04
4059700000.0,2010-08-05
4062600000.0,2010-08-06
4040600000.0,2010-08-07
4009700000.0,2010-08-08
4007200000.0,2010-08-09
4006200000.0,2010-08-10
3988600000.0,2010-08-11
4004200000.0,2010-08-12
4005200000.0,2010-08-13
3988600000.0,2010-08-14
3989600000.0,2010-08-15
3975500000.0,2010-08-16
3947700000.0,2010-08-17
3945700000.0,2010-08-18
3959700000.0,2010-08-19
3927000000.0,2010-08-20
3891600000.0,2010-08-21
3908200000.0,2010-08-22
3883000000.0,2010-08-23
3897800000.0,2010-08-24
3934900000.0,2010-08-25
3882000000.0,2010-08-26
3855700000.0,2010-08-27
3828800000.0,2010-08-28
3843000000.0,2010-08-29
3846100000.0,2010-08-30
3827500000.0,2010-08-31
3832900000.0,2010-09-01
3859700000.0,2010-09-02
3830900000.0,2010-09-03
3824700000.0,2010-09-04
3795800000.0,2010-09-05
3782000000.0,2010-09-06
3744500000.0,2010-09-07
3730200000.0,2010-09-08
3772900000.0,2010-09-09
3776300000.0,2010-09-10
3787600000.0,2010-09-11
3772500000.0,2010-09-12
3752700000.0,2010-09-13
3762700000.0,2010-09-14
3744500000.0,2010-09-15
3729400000.0,2010-09-16
3706200000.0,2010-09-17
3689400000.0,2010-09-18
3687200000.0,2010-09-19
3687000000.0,2010-09-20
3677400000.0,2010-09-21
3664100000.0,2010-09-22
3696500000.0,2010-09-23
3695600000.0,2010-09-24
3696100000.0,2010-09-25
3652800000.0,2010-09-26
3652500000.0,2010-09-27
3664900000.0,2010-09-28
3655500000.0,2010-09-29
3646100000.0,2010-09-30
3644000000.0,2010-10-01
3633200000.0,2010-10-02
3597000000.0,2010-10-03
3588200000.0,2010-10-04
3596200000.0,2010-10-05
3591500000.0,2010-10-06
3574100000.0,2010-10-07
3615500000.0,2010-10-08
3575500000.0,2010-10-09
3568200000.0,2010-10-10
3516000000.0,2010-10-11
3512000000.0,2010-10-12
3545800000.0,2010-10-13
3604200000.0,2010-10-14
3566800000.0,2010-10-15
3521000000.0,2010-10-16
3560400000.0,2010-10-17
3542600000.0,2010-10-18
3539000000.0,2010-10-19
3518100000.0,2010-10-20
3480800000.0,2010-10-21
3484900000.0,2010-10-22
737500000000.0,2010-10-23
532710000.00000006,2010-10-24
8051000000.0,2010-10-25
13657000000.0,2010-10-26
14889000000.0,2010-10-27
15122000000.0,2010-10-28
15078000000.0,2010-10-29
14992000000.0,2010-10-30
15101000000.0,2010-10-31
15084000000.0,2010-11-01
15030000000.0,2010-11-02
15060000000.0,2010-11-03
15056000000.0,2010-11-04
14980000000.0,2010-11-05
14889000000.0,2010-11-06
4386300000.0,2010-11-07
8662900000.0,2010-11-08
13619000000.0,2010-11-09
14491000000.0,2010-11-10
14512000000.0,2010-11-11
14468000000.0,2010-11-12
14312000000.0,2010-11-13
14075000000.0,2010-11-14
14026000000.0,2010-11-15
14173000000.0,2010-11-16
14429000000.0,2010-11-17
14440000000.0,2010-11-18
5071500000.0,2010-11-19
1158100000.0,2010-11-20
5004400000.0,2010-11-21
8403799999.999999,2010-11-22
4554600000.0,2010-11-23
8830800000.0,2010-11-24
12705000000.0,2010-11-25
13382000000.0,2010-11-26
6290400000.0,2010-11-27
8447600000.0,2010-11-28
12391000000.0,2010-11-29
13068000000.0,2010-11-30
13227000000.0,2010-12-01
14108000000.0,2010-12-02
7737800000.0,2010-12-03
6393800000.0,2010-12-04
1842400000.0,2010-12-05
3269700000.0,2010-12-06
8354100000.0,2010-12-07
7811500000.0,2010-12-08
8575500000.0,2010-12-09
10985000000.0,2010-12-10
12088000000.0,2010-12-11
12315000000.0,2010-12-12
12393000000.0,2010-12-13
29303000000.0,2010-12-14
7352000000.0,2010-12-15
11162000000.0,2010-12-16
2304600000.0,2010-12-17
1022100000.0,2010-12-18
945330000.0,2010-12-19
4144600000.0000005,2010-12-20
8513799999.999999,2010-12-21
3349100000.0,2010-12-22
7183600000.0,2010-12-23
10635000000.0,2010-12-24
1987800000.0,2010-12-25
4073700000.0,2010-12-26
7525000000.0,2010-12-27
2523800000.0,2010-12-28
2353100000.0,2010-12-29
6773600000.0,2010-12-30
10001000000.0,2010-12-31
3768800000.0,2011-01-01
1911700000.0,2011-01-02
6328200000.0,2011-01-03
9634100000.0,2011-01-04
10170000000.0,2011-01-05
10267000000.0,2011-01-06
10315000000.0,2011-01-07
10311000000.0,2011-01-08
10223000000.0,2011-01-09
10192000000.0,2011-01-10
10182000000.0,2011-01-11
10192000000.0,2011-01-12
18743000000.0,2011-01-13
9103900000.0,2011-01-14
10032000000.0,2011-01-15
10223000000.0,2011-01-16
10208000000.0,2011-01-17
10182000000.0,2011-01-18
10093000000.0,2011-01-19
10151000000.0,2011-01-20
10266000000.0,2011-01-21
10192000000.0,2011-01-22
10188000000.0,2011-01-23
10204000000.0,2011-01-24
10179000000.0,2011-01-25
10205000000.0,2011-01-26
10236000000.0,2011-01-27
10238000000.0,2011-01-28
14348000000.0,2011-01-29
38535000000.0,2011-01-30
6431000000.0,2011-01-31
9737100000.0,2011-02-01
10335000000.0,2011-02-02
10508000000.0,2011-02-03
10492000000.0,2011-02-04
10326000000.0,2011-02-05
10271000000.0,2011-02-06
10384000000.0,2011-02-07
10121000000.0,2011-02-08
10181000000.0,2011-02-09
10404000000.0,2011-02-10
10507000000.0,2011-02-11
10475000000.0,2011-02-12
10435000000.0,2011-02-13
10320000000.0,2011-02-14
9998600000.0,2011-02-15
125460000000.0,2011-02-16
1287600000.0,2011-02-17
1555700000.0,2011-02-18
2689400000.0,2011-02-19
7583500000.0,2011-02-20
11021000000.0,2011-02-21
11599000000.0,2011-02-22
11676000000.0,2011-02-23
9734500000.0,2011-02-24
915730000.0,2011-02-25
6375700000.0,2011-02-26
10466000000.0,2011-02-27
11135000000.0,2011-02-28
11216000000.0,2011-03-01
11111000000.0,2011-03-02
11166000000.0,2011-03-03
11297000000.0,2011-03-04
11354000000.0,2011-03-05
19849000000.0,2011-03-06
4214700000.0,2011-03-07
8355900000.0,2011-03-08
10793000000.0,2011-03-09
10849000000.0,2011-03-10
10975000000.0,2011-03-11
11169000000.0,2011-03-12
5958400000.0,2011-03-13
1287100000.0,2011-03-14
715440000.0,2011-03-15
1645700000.0,2011-03-16
6345700000.0,2011-03-17
2104400000.0,2011-03-18
1780600000.0,2011-03-19
1720500000.0,2011-03-20
3704800000.0,2011-03-21
7022000000.0,2011-03-22
2805300000.0,2011-03-23
568810000.0,2011-03-24
3338300000.0,2011-03-25
1269800000.0,2011-03-26
5364700000.0,2011-03-27
8499400000.0,2011-03-28
9026100000.0,2011-03-29
9006900000.0,2011-03-30
9038400000.0,2011-03-31
9158600000.0,2011-04-01
9133900000.0,2011-04-02
9036000000.0,2011-04-03
9123600000.0,2011-04-04
9176400000.0,2011-04-05
9096000000.0,2011-04-06
9008800000.0,2011-04-07
9010500000.0,2011-04-08
9086400000.0,2011-04-09
9082900000.0,2011-04-10
9063500000.0,2011-04-11
9023500000.0,2011-04-12
8954400000.0,2011-04-13
9015800000.0,2011-04-14
9103100000.0,2011-04-15
9061900000.0,2011-04-16
8985100000.0,2011-04-17
8941600000.0,2011-04-18
8999800000.0,2011-04-19
8937900000.0,2011-04-20
8941800000.0,2011-04-21
8961600000.0,2011-04-22
8933800000.0,2011-04-23
8863400000.0,2011-04-24
43243000000.0,2011-04-25
14733000000.0,2011-04-26
10426000000.0,2011-04-27
9656100000.0,2011-04-28
9364100000.0,2011-04-29
9242200000.0,2011-04-30
9370000000.0,2011-05-01
9473400000.0,2011-05-02
9499000000.0,2011-05-03
9451700000.0,2011-05-04
9518500000.0,2011-05-05
9484300000.0,2011-05-06
9392400000.0,2011-05-07
9343000000.0,2011-05-08
25104000000.0,2011-05-09
11753000000.0,2011-05-10
10022000000.0,2011-05-11
9784200000.0,2011-05-12
9727900000.0,2011-05-13
9613600000.0,2011-05-14
14437000000.0,2011-05-15
5950100000.0,2011-05-16
4517700000.0,2011-05-17
4431600000.0,2011-05-18
7194400000.0,2011-05-19
9020500000.0,2011-05-20
9312700000.0,2011-05-21
9326800000.0,2011-05-22
9312900000.0,2011-05-23
9340800000.0,2011-05-24
22607000000.0,2011-05-25
7032900000.0,2011-05-26
9072400000.0,2011-05-27
9334100000.0,2011-05-28
9216400000.0,2011-05-29
9250600000.0,2011-05-30
9353900000.0,2011-05-31
4494400000.0,2011-06-01
6314300000.0,2011-06-02
8684500000.0,2011-06-03
4248899999.9999995,2011-06-04
6350000000.0,2011-06-05
8636200000.0,2011-06-06
8995100000.0,2011-06-07
9051300000.0,2011-06-08
9071700000.0,2011-06-09
9059600000.0,2011-06-10
9003000000.0,2011-06-11
9007900000.0,2011-06-12
9032500000.0,2011-06-13
9020400000.0,2011-06-14
8957300000.0,2011-06-15
8919500000.0,2011-06-16
8953400000.0,2011-06-17
8965200000.0,2011-06-18
8856600000.0,2011-06-19
8839300000.0,2011-06-20
8918800000.0,2011-06-21
8927800000.0,2011-06-22
8859100000.0,2011-06-23
8857100000.0,2011-06-24
8852800000.0,2011-06-25
8843600000.0,2011-06-26
8792700000.0,2011-06-27
73677000000.0,2011-06-28
5764700000.0,2011-06-29
9001000000.0,2011-06-30
9617300000.0,2011-07-01
9750300000.0,2011-07-02
9704400000.0,2011-07-03
9729700000.0,2011-07-04
9749600000.0,2011-07-05
9713600000.0,2011-07-06
9667900000.0,2011-07-07
9681400000.0,2011-07-08
9617300000.0,2011-07-09
9555900000.0,2011-07-10
9500200000.0,2011-07-11
9466700000.0,2011-07-12
9442000000.0,2011-07-13
9461500000.0,2011-07-14
9443400000.0,2011-07-15
9418900000.0,2011-07-16
9431200000.0,2011-07-17
9422800000.0,2011-07-18
9483200000.0,2011-07-19
9490400000.0,2011-07-20
9447900000.0,2011-07-21
9414000000.0,2011-07-22
9369700000.0,2011-07-23
9355100000.0,2011-07-24
9334900000.0,2011-07-25
9338300000.0,2011-07-26
9365600000.0,2011-07-27
9352300000.0,2011-07-28
9313200000.0,2011-07-29
9262500000.0,2011-07-30
9199500000.0,2011-07-31
9209100000.0,2011-08-01
9242300000.0,2011-08-02
9197200000.0,2011-08-03
9108700000.0,2011-08-04
9137500000.0,2011-08-05
9128600000.0,2011-08-06
9104800000.0,2011-08-07
9093200000.0,2011-08-08
9106500000.0,2011-08-09
9076500000.0,2011-08-10
9032400000.0,2011-08-11
8997100000.0,2011-08-12
8985700000.0,2011-08-13
8906200000.0,2011-08-14
8912500000.0,2011-08-15
8964600000.0,2011-08-16
8999600000.0,2011-08-17
8938300000.0,2011-08-18
8854400000.0,2011-08-19
8817400000.0,2011-08-20
8842300000.0,2011-08-21
8882800000.0,2011-08-22
8932600000.0,2011-08-23
8846700000.0,2011-08-24
8799200000.0,2011-08-25
8809600000.0,2011-08-26
8799600000.0,2011-08-27
8801700000.0,2011-08-28
8745300000.0,2011-08-29
8688800000.0,2011-08-30
8659800000.0,2011-08-31
8601000000.0,2011-09-01
8603200000.0,2011-09-02
8654400000.0,2011-09-03
8649100000.0,2011-09-04
8607100000.0,2011-09-05
8642800000.0,2011-09-06
8633700000.0,2011-09-07
8574100000.0,2011-09-08
8488700000.000001,2011-09-09
8507900000.0,2011-09-10
8430400000.0,2011-09-11
8446900000.0,2011-09-12
8469299999.999999,2011-09-13
8393799999.999999,2011-09-14
8321900000.0,2011-09-15
8293500000.0,2011-09-16
8354299999.999999,2011-09-17
8386400000.0,2011-09-18
8384500000.0,2011-09-19
8337600000.0,2011-09-20
8346900000.0,2011-09-21
8369900000.0,2011-09-22
8345900000.0,2011-09-23
8202400000.0,2011-09-24
8154500000.0,2011-09-25
8184900000.0,2011-09-26
8272700000.000001,2011-09-27
8305700000.000001,2011-09-28
8243400000.0,2011-09-29
8111100000.0,2011-09-30
8074000000.0,2011-10-01
8064900000.0,2011-10-02
