conc_benth,date
8665500000.0,2010-06-15
8652000000.0,2010-06-16
8638100000.0,2010-06-17
8625100000.0,2010-06-18
8611700000.0,2010-06-19
8598200000.0,2010-06-20
8585100000.0,2010-06-21
8571600000.0,2010-06-22
8558900000.0,2010-06-23
8545700000.000001,2010-06-24
8532100000.0,2010-06-25
8518500000.0,2010-06-26
8503900000.0,2010-06-27
8489100000.0,2010-06-28
8474299999.999999,2010-06-29
8459000000.0,2010-06-30
8443799999.999999,2010-07-01
8428299999.999999,2010-07-02
8412299999.999999,2010-07-03
8395200000.000001,2010-07-04
8378500000.0,2010-07-05
8362900000.0,2010-07-06
8347299999.999999,2010-07-07
8331700000.000001,2010-07-08
8316299999.999999,2010-07-09
8300900000.0,2010-07-10
8285299999.999999,2010-07-11
8269500000.0,2010-07-12
8252900000.0,2010-07-13
8236200000.000001,2010-07-14
8219900000.0,2010-07-15
8202799999.999999,2010-07-16
8185200000.0,2010-07-17
8167100000.0,2010-07-18
8148700000.0,2010-07-19
8130200000.0,2010-07-20
8110900000.0,2010-07-21
8091700000.0,2010-07-22
8073000000.0,2010-07-23
8054600000.0,2010-07-24
8036100000.0,2010-07-25
8017000000.0,2010-07-26
7997500000.0,2010-07-27
7978200000.0,2010-07-28
7959600000.0,2010-07-29
7941400000.0,2010-07-30
7922700000.0,2010-07-31
7904000000.0,2010-08-01
7885700000.0,2010-08-02
7867200000.0,2010-08-03
7849100000.0,2010-08-04
7830500000.0,2010-08-05
7812300000.0,2010-08-06
7794200000.0,2010-08-07
7775700000.0,2010-08-08
7757000000.0,2010-08-09
7738900000.0,2010-08-10
7721000000.0,2010-08-11
7703500000.0,2010-08-12
7686800000.0,2010-08-13
7670400000.0,2010-08-14
7654200000.0,2010-08-15
7638500000.0,2010-08-16
7622400000.0,2010-08-17
7606300000.0,2010-08-18
7590800000.0,2010-08-19
7575500000.0,2010-08-20
7559300000.0,2010-08-21
7543000000.0,2010-08-22
7527400000.0,2010-08-23
7511400000.0,2010-08-24
7496600000.0,2010-08-25
7482000000.0,2010-08-26
7465800000.0,2010-08-27
7449500000.0,2010-08-28
7433300000.0,2010-08-29
7418100000.0,2010-08-30
7402900000.0,2010-08-31
7387700000.0,2010-09-01
7373200000.0,2010-09-02
7359200000.0,2010-09-03
7344400000.0,2010-09-04
7329600000.0,2010-09-05
7314100000.0,2010-09-06
7298300000.0,2010-09-07
7281800000.0,2010-09-08
7266200000.0,2010-09-09
7252100000.0,2010-09-10
7238100000.0,2010-09-11
7224600000.0,2010-09-12
7210700000.0,2010-09-13
7196800000.0,2010-09-14
7183400000.0,2010-09-15
7169500000.0,2010-09-16
7155500000.0,2010-09-17
7141000000.0,2010-09-18
7126500000.0,2010-09-19
7112500000.0,2010-09-20
7098500000.0,2010-09-21
7084600000.0,2010-09-22
7071300000.0,2010-09-23
7059300000.0,2010-09-24
7047300000.0,2010-09-25
7035100000.0,2010-09-26
7021900000.0,2010-09-27
7009200000.0,2010-09-28
6996500000.0,2010-09-29
6983500000.0,2010-09-30
6970600000.0,2010-10-01
6957900000.0,2010-10-02
6944800000.0,2010-10-03
6931300000.0,2010-10-04
6918300000.0,2010-10-05
6905800000.0,2010-10-06
6893300000.0,2010-10-07
6881300000.0,2010-10-08
6869900000.0,2010-10-09
6857500000.0,2010-10-10
6844700000.0,2010-10-11
6830800000.0,2010-10-12
6817800000.0,2010-10-13
6806400000.0,2010-10-14
6795900000.0,2010-10-15
6783900000.0,2010-10-16
11756000000.0,2010-10-17
13371000000.0,2010-10-18
13441000000.0,2010-10-19
13435000000.0,2010-10-20
13414000000.0,2010-10-21
13390000000.0,2010-10-22
23386000000.0,2010-10-23
22970000000.0,2010-10-24
22561000000.0,2010-10-25
22241000000.0,2010-10-26
22128000000.0,2010-10-27
22082000000.0,2010-10-28
22047000000.0,2010-10-29
22013000000.0,2010-10-30
21981000000.0,2010-10-31
21952000000.0,2010-11-01
21921000000.0,2010-11-02
21892000000.0,2010-11-03
21864000000.0,2010-11-04
21835000000.0,2010-11-05
21804000000.0,2010-11-06
21634000000.0,2010-11-07
21311000000.0,2010-11-08
21182000000.0,2010-11-09
21135000000.0,2010-11-10
21106000000.0,2010-11-11
21078000000.0,2010-11-12
21050000000.0,2010-11-13
21017000000.0,2010-11-14
20981000000.0,2010-11-15
20948000000.0,2010-11-16
20920000000.0,2010-11-17
20897000000.0,2010-11-18
20956000000.0,2010-11-19
20584000000.0,2010-11-20
20219000000.0,2010-11-21
19864000000.0,2010-11-22
19515000000.0,2010-11-23
19233000000.0,2010-11-24
19141000000.0,2010-11-25
19111000000.0,2010-11-26
18986000000.0,2010-11-27
18707000000.0,2010-11-28
18590000000.0,2010-11-29
18550000000.0,2010-11-30
18529000000.0,2010-12-01
18629000000.0,2010-12-02
18373000000.0,2010-12-03
18051000000.0,2010-12-04
17734000000.0,2010-12-05
17422000000.0,2010-12-06
17173000000.0,2010-12-07
16969000000.0,2010-12-08
16676000000.0,2010-12-09
16444000000.0,2010-12-10
16370000000.0,2010-12-11
16346000000.0,2010-12-12
16332000000.0,2010-12-13
16884000000.0,2010-12-14
16593000000.0,2010-12-15
16365000000.0,2010-12-16
16169000000.0,2010-12-17
15885000000.0,2010-12-18
15605000000.0,2010-12-19
15331000000.0,2010-12-20
15113000000.0,2010-12-21
14930000000.0,2010-12-22
14705000000.0,2010-12-23
14587000000.0,2010-12-24
14432000000.0,2010-12-25
14178000000.0,2010-12-26
13935000000.0,2010-12-27
13696000000.0,2010-12-28
13454000000.0,2010-12-29
13261000000.0,2010-12-30
13198000000.0,2010-12-31
13070000000.0,2011-01-01
12840000000.0,2011-01-02
12652000000.0,2011-01-03
12579000000.0,2011-01-04
12556000000.0,2011-01-05
12543000000.0,2011-01-06
12533000000.0,2011-01-07
12525000000.0,2011-01-08
12515000000.0,2011-01-09
12505000000.0,2011-01-10
12494000000.0,2011-01-11
12484000000.0,2011-01-12
12964000000.0,2011-01-13
12786000000.0,2011-01-14
12727000000.0,2011-01-15
12709000000.0,2011-01-16
12696000000.0,2011-01-17
12684000000.0,2011-01-18
12672000000.0,2011-01-19
12659000000.0,2011-01-20
12648000000.0,2011-01-21
12638000000.0,2011-01-22
12627000000.0,2011-01-23
12617000000.0,2011-01-24
12607000000.0,2011-01-25
12596000000.0,2011-01-26
12587000000.0,2011-01-27
12578000000.0,2011-01-28
13695000000.0,2011-01-29
14840000000.0,2011-01-30
14629000000.0,2011-01-31
14558000000.0,2011-02-01
14532000000.0,2011-02-02
14517000000.0,2011-02-03
14504000000.0,2011-02-04
14488000000.0,2011-02-05
14470000000.0,2011-02-06
14453000000.0,2011-02-07
14436000000.0,2011-02-08
14413000000.0,2011-02-09
14397000000.0,2011-02-10
14384000000.0,2011-02-11
14372000000.0,2011-02-12
14359000000.0,2011-02-13
15692000000.0,2011-02-14
16766000000.0,2011-02-15
18801000000.0,2011-02-16
18472000000.0,2011-02-17
18147000000.0,2011-02-18
17828000000.0,2011-02-19
17573000000.0,2011-02-20
17494000000.0,2011-02-21
17469000000.0,2011-02-22
17454000000.0,2011-02-23
17485000000.0,2011-02-24
17180000000.0,2011-02-25
16933000000.0,2011-02-26
16849000000.0,2011-02-27
16822000000.0,2011-02-28
16805000000.0,2011-03-01
16870000000.0,2011-03-02
16830000000.0,2011-03-03
16799000000.0,2011-03-04
16784000000.0,2011-03-05
16868000000.0,2011-03-06
16573000000.0,2011-03-07
16338000000.0,2011-03-08
16265000000.0,2011-03-09
16149000000.0,2011-03-10
15956000000.0,2011-03-11
15893000000.0,2011-03-12
15742000000.0,2011-03-13
15466000000.0,2011-03-14
15193000000.0,2011-03-15
14926000000.0,2011-03-16
14689000000.0,2011-03-17
14463000000.0,2011-03-18
14208000000.0,2011-03-19
13958000000.0,2011-03-20
13713000000.0,2011-03-21
13482000000.0,2011-03-22
13256000000.0,2011-03-23
13022000000.0,2011-03-24
12793000000.0,2011-03-25
12568000000.0,2011-03-26
12385000000.0,2011-03-27
12315000000.0,2011-03-28
12291000000.0,2011-03-29
12276000000.0,2011-03-30
12261000000.0,2011-03-31
12248000000.0,2011-04-01
12236000000.0,2011-04-02
12223000000.0,2011-04-03
12210000000.0,2011-04-04
12199000000.0,2011-04-05
12188000000.0,2011-04-06
12175000000.0,2011-04-07
12161000000.0,2011-04-08
12149000000.0,2011-04-09
12138000000.0,2011-04-10
12126000000.0,2011-04-11
12115000000.0,2011-04-12
15019000000.0,2011-04-13
16048000000.0,2011-04-14
16102000000.0,2011-04-15
16101000000.0,2011-04-16
16087000000.0,2011-04-17
16071000000.0,2011-04-18
16054000000.0,2011-04-19
16038000000.0,2011-04-20
16021000000.0,2011-04-21
16004000000.0,2011-04-22
15988000000.0,2011-04-23
15970000000.0,2011-04-24
22363000000.0,2011-04-25
22654000000.0,2011-04-26
22557000000.0,2011-04-27
22520000000.0,2011-04-28
22489000000.0,2011-04-29
22455000000.0,2011-04-30
22421000000.0,2011-05-01
22395000000.0,2011-05-02
22370000000.0,2011-05-03
22346000000.0,2011-05-04
22322000000.0,2011-05-05
22300000000.0,2011-05-06
22274000000.0,2011-05-07
22246000000.0,2011-05-08
25765000000.0,2011-05-09
25624000000.0,2011-05-10
25507000000.0,2011-05-11
25463000000.0,2011-05-12
25433000000.0,2011-05-13
25403000000.0,2011-05-14
26047000000.0,2011-05-15
25613000000.0,2011-05-16
25192000000.0,2011-05-17
24746000000.0,2011-05-18
24388000000.0,2011-05-19
24270000000.0,2011-05-20
24226000000.0,2011-05-21
24194000000.0,2011-05-22
24162000000.0,2011-05-23
24132000000.0,2011-05-24
24519000000.0,2011-05-25
24165000000.0,2011-05-26
24047000000.0,2011-05-27
23998000000.0,2011-05-28
23858000000.0,2011-05-29
23616000000.0,2011-05-30
23525000000.0,2011-05-31
23297000000.0,2011-06-01
22899000000.0,2011-06-02
22595000000.0,2011-06-03
22324000000.0,2011-06-04
21971000000.0,2011-06-05
21751000000.0,2011-06-06
21674000000.0,2011-06-07
21639000000.0,2011-06-08
21612000000.0,2011-06-09
21586000000.0,2011-06-10
21560000000.0,2011-06-11
21532000000.0,2011-06-12
21506000000.0,2011-06-13
21480000000.0,2011-06-14
21452000000.0,2011-06-15
21422000000.0,2011-06-16
21392000000.0,2011-06-17
21364000000.0,2011-06-18
21334000000.0,2011-06-19
21301000000.0,2011-06-20
21269000000.0,2011-06-21
21240000000.0,2011-06-22
21210000000.0,2011-06-23
21178000000.0,2011-06-24
21146000000.0,2011-06-25
21114000000.0,2011-06-26
21081000000.0,2011-06-27
22758000000.0,2011-06-28
22360000000.0,2011-06-29
22053000000.0,2011-06-30
21943000000.0,2011-07-01
21895000000.0,2011-07-02
21857000000.0,2011-07-03
21819000000.0,2011-07-04
21783000000.0,2011-07-05
21745000000.0,2011-07-06
21707000000.0,2011-07-07
21667000000.0,2011-07-08
21628000000.0,2011-07-09
21586000000.0,2011-07-10
21543000000.0,2011-07-11
21499000000.0,2011-07-12
21454000000.0,2011-07-13
21411000000.0,2011-07-14
21369000000.0,2011-07-15
21327000000.0,2011-07-16
21286000000.0,2011-07-17
21245000000.0,2011-07-18
21206000000.0,2011-07-19
21170000000.0,2011-07-20
21133000000.0,2011-07-21
21096000000.0,2011-07-22
21058000000.0,2011-07-23
21019000000.0,2011-07-24
20980000000.0,2011-07-25
20941000000.0,2011-07-26
20904000000.0,2011-07-27
20867000000.0,2011-07-28
20829000000.0,2011-07-29
20789000000.0,2011-07-30
20748000000.0,2011-07-31
20706000000.0,2011-08-01
20666000000.0,2011-08-02
20627000000.0,2011-08-03
20587000000.0,2011-08-04
20545000000.0,2011-08-05
20507000000.0,2011-08-06
20467000000.0,2011-08-07
20428000000.0,2011-08-08
20390000000.0,2011-08-09
20352000000.0,2011-08-10
20312000000.0,2011-08-11
20272000000.0,2011-08-12
20230000000.0,2011-08-13
20188000000.0,2011-08-14
20144000000.0,2011-08-15
20102000000.0,2011-08-16
20062000000.0,2011-08-17
20023000000.0,2011-08-18
19981000000.0,2011-08-19
19937000000.0,2011-08-20
19895000000.0,2011-08-21
19854000000.0,2011-08-22
19817000000.0,2011-08-23
19779000000.0,2011-08-24
19739000000.0,2011-08-25
19698000000.0,2011-08-26
19659000000.0,2011-08-27
19620000000.0,2011-08-28
19582000000.0,2011-08-29
19541000000.0,2011-08-30
19500000000.0,2011-08-31
19459000000.0,2011-09-01
19417000000.0,2011-09-02
19376000000.0,2011-09-03
19338000000.0,2011-09-04
19299000000.0,2011-09-05
19260000000.0,2011-09-06
19223000000.0,2011-09-07
19184000000.0,2011-09-08
19144000000.0,2011-09-09
19102000000.0,2011-09-10
19061000000.0,2011-09-11
19019000000.0,2011-09-12
18979000000.0,2011-09-13
18939000000.0,2011-09-14
18896000000.0,2011-09-15
18853000000.0,2011-09-16
18811000000.0,2011-09-17
18772000000.0,2011-09-18
18735000000.0,2011-09-19
18696000000.0,2011-09-20
18657000000.0,2011-09-21
18620000000.0,2011-09-22
18584000000.0,2011-09-23
18545000000.0,2011-09-24
18502000000.0,2011-09-25
18461000000.0,2011-09-26
18424000000.0,2011-09-27
18389000000.0,2011-09-28
