conc_h20,date
7955400000.0,2010-06-17
7953000000.0,2010-06-18
7916700000.0,2010-06-19
7938100000.0,2010-06-20
7913100000.0,2010-06-21
7942800000.0,2010-06-22
7954300000.0,2010-06-23
7912400000.0,2010-06-24
7919700000.0,2010-06-25
7879300000.0,2010-06-26
7841400000.0,2010-06-27
7856500000.0,2010-06-28
7823400000.0,2010-06-29
7812600000.0,2010-06-30
7796900000.0,2010-07-01
7774100000.0,2010-07-02
7700000000.0,2010-07-03
7659500000.0,2010-07-04
7714600000.0,2010-07-05
7727100000.0,2010-07-06
7714500000.0,2010-07-07
7715400000.0,2010-07-08
7718000000.0,2010-07-09
7712800000.0,2010-07-10
7713000000.0,2010-07-11
7665100000.0,2010-07-12
7621200000.0,2010-07-13
7645600000.0,2010-07-14
7625800000.0,2010-07-15
7589500000.0,2010-07-16
7565400000.0,2010-07-17
7541000000.0,2010-07-18
7539900000.0,2010-07-19
7503900000.0,2010-07-20
7462500000.0,2010-07-21
7468300000.0,2010-07-22
7481300000.0,2010-07-23
7476800000.0,2010-07-24
7442400000.0,2010-07-25
7392600000.0,2010-07-26
7350200000.0,2010-07-27
7351800000.0,2010-07-28
7371700000.0,2010-07-29
7332400000.0,2010-07-30
7292300000.0,2010-07-31
7311500000.0,2010-08-01
7275100000.0,2010-08-02
7279200000.0,2010-08-03
7239800000.0,2010-08-04
7219300000.0,2010-08-05
7224500000.0,2010-08-06
7185400000.0,2010-08-07
7130400000.0,2010-08-08
7125900000.0,2010-08-09
7124200000.0,2010-08-10
7093000000.0,2010-08-11
7120500000.0,2010-08-12
7122400000.0,2010-08-13
7092900000.0,2010-08-14
7094600000.0,2010-08-15
7069600000.0,2010-08-16
7020200000.0,2010-08-17
7016500000.0,2010-08-18
7041400000.0,2010-08-19
6983500000.0,2010-08-20
6920400000.0,2010-08-21
6949800000.0,2010-08-22
6905100000.0,2010-08-23
6931300000.0,2010-08-24
6997300000.0,2010-08-25
6903400000.0,2010-08-26
6856500000.0,2010-08-27
6808700000.0,2010-08-28
6833800000.0,2010-08-29
6839500000.0,2010-08-30
6806400000.0,2010-08-31
6816000000.0,2010-09-01
6863500000.0,2010-09-02
6812400000.0,2010-09-03
6801400000.0,2010-09-04
6750000000.0,2010-09-05
6725400000.0,2010-09-06
6658800000.0,2010-09-07
6633400000.0,2010-09-08
6709100000.0,2010-09-09
6715200000.0,2010-09-10
6735400000.0,2010-09-11
6708500000.0,2010-09-12
6673400000.0,2010-09-13
6691200000.0,2010-09-14
6658800000.0,2010-09-15
6631900000.0,2010-09-16
6590700000.0,2010-09-17
6560800000.0,2010-09-18
6556800000.0,2010-09-19
6556500000.0,2010-09-20
6539400000.0,2010-09-21
6515900000.0,2010-09-22
6573300000.0,2010-09-23
6571800000.0,2010-09-24
6572600000.0,2010-09-25
6495800000.0,2010-09-26
6495200000.0,2010-09-27
6517100000.0,2010-09-28
6500600000.0,2010-09-29
6483800000.0,2010-09-30
6480100000.0,2010-10-01
6460800000.0,2010-10-02
6396600000.0,2010-10-03
6380900000.0,2010-10-04
6395000000.0,2010-10-05
6386600000.0,2010-10-06
6355700000.0,2010-10-07
6429200000.0,2010-10-08
6358300000.0,2010-10-09
6345100000.0,2010-10-10
6252500000.0,2010-10-11
6245300000.0,2010-10-12
6305300000.0,2010-10-13
6409200000.0,2010-10-14
6342800000.0,2010-10-15
6261400000.0,2010-10-16
348430000000.0,2010-10-17
36481000000.0,2010-10-18
16552000000.0,2010-10-19
13120000000.0,2010-10-20
12426000000.0,2010-10-21
12310000000.0,2010-10-22
559310000000.0,2010-10-23
167840000.0,2010-10-24
2209800000.0,2010-10-25
11900000000.0,2010-10-26
18959000000.0,2010-10-27
20171000000.0,2010-10-28
20266000000.0,2010-10-29
20175000000.0,2010-10-30
20327000000.0,2010-10-31
20305000000.0,2010-11-01
20232000000.0,2010-11-02
20272000000.0,2010-11-03
20267000000.0,2010-11-04
20164000000.0,2010-11-05
20042000000.0,2010-11-06
2457900000.0,2010-11-07
9689600000.0,2010-11-08
17250000000.0,2010-11-09
19230000000.0,2010-11-10
19398000000.0,2010-11-11
19362000000.0,2010-11-12
19157000000.0,2010-11-13
18841000000.0,2010-11-14
18776000000.0,2010-11-15
18973000000.0,2010-11-16
19314000000.0,2010-11-17
19329000000.0,2010-11-18
14950000000.0,2010-11-19
56659000.0,2010-11-20
248750000.0,2010-11-21
826470000.0,2010-11-22
129669999.99999999,2010-11-23
9428200000.0,2010-11-24
16341000000.0,2010-11-25
17536000000.0,2010-11-26
3272300000.0,2010-11-27
8360600000.0,2010-11-28
14996000000.0,2010-11-29
16838000000.0,2010-11-30
17210000000.0,2010-12-01
18590000000.0,2010-12-02
2259900000.0,2010-12-03
341710000.0,2010-12-04
43556999.99999999,2010-12-05
118110000.0,2010-12-06
8526900000.0,2010-12-07
476850000.0,2010-12-08
1005200000.0,2010-12-09
8565200000.000001,2010-12-10
14106000000.0,2010-12-11
15096000000.0,2010-12-12
15315000000.0,2010-12-13
39411000000.0,2010-12-14
1201400000.0,2010-12-15
8686300000.0,2010-12-16
69145000.0,2010-12-17
25610000.0,2010-12-18
82382000.0,2010-12-19
210120000.0,2010-12-20
7503300000.0,2010-12-21
100980000.0,2010-12-22
6151600000.0,2010-12-23
11347000000.0,2010-12-24
53647000.0,2010-12-25
194480000.0,2010-12-26
1301600000.0,2010-12-27
53156000.00000001,2010-12-28
68526000.00000001,2010-12-29
6499300000.0,2010-12-30
11306000000.0,2010-12-31
121170000.0,2011-01-01
48387000.0,2011-01-02
5823600000.0,2011-01-03
10389000000.0,2011-01-04
11555000000.0,2011-01-05
11763000000.0,2011-01-06
11834000000.0,2011-01-07
11831000000.0,2011-01-08
11731000000.0,2011-01-09
11696000000.0,2011-01-10
11684000000.0,2011-01-11
11696000000.0,2011-01-12
33616000000.0,2011-01-13
6439900000.0,2011-01-14
10935000000.0,2011-01-15
11728000000.0,2011-01-16
11808000000.0,2011-01-17
11795000000.0,2011-01-18
11694000000.0,2011-01-19
11761000000.0,2011-01-20
11894000000.0,2011-01-21
11809000000.0,2011-01-22
11804000000.0,2011-01-23
11823000000.0,2011-01-24
11794000000.0,2011-01-25
11824000000.0,2011-01-26
11860000000.0,2011-01-27
11863000000.0,2011-01-28
82532000000.0,2011-01-29
58241000000.0,2011-01-30
7094500000.0,2011-01-31
12174000000.0,2011-02-01
13167000000.0,2011-02-02
13425000000.0,2011-02-03
13412000000.0,2011-02-04
13201000000.0,2011-02-05
13130000000.0,2011-02-06
13275000000.0,2011-02-07
12939000000.0,2011-02-08
13015000000.0,2011-02-09
13300000000.0,2011-02-10
13432000000.0,2011-02-11
13391000000.0,2011-02-12
13341000000.0,2011-02-13
75791000000.0,2011-02-14
56161000000.0,2011-02-15
106090000000.0,2011-02-16
37974000.00000001,2011-02-17
46477000.0,2011-02-18
93907999.99999999,2011-02-19
8345700000.000001,2011-02-20
14369000000.0,2011-02-21
15390000000.0,2011-02-22
15535000000.0,2011-02-23
9575400000.0,2011-02-24
199270000.0,2011-02-25
7705700000.0,2011-02-26
13520000000.0,2011-02-27
14677000000.0,2011-02-28
14832000000.0,2011-03-01
18250000000.0,2011-03-02
14146000000.0,2011-03-03
14878000000.0,2011-03-04
15049000000.0,2011-03-05
14133000000.0,2011-03-06
224950000.0,2011-03-07
7842600000.0,2011-03-08
13467000000.0,2011-03-09
5628900000.0,2011-03-10
9451600000.0,2011-03-11
13460000000.0,2011-03-12
276830000.0,2011-03-13
29638000.0,2011-03-14
21558000.000000004,2011-03-15
48131000.0,2011-03-16
4533200000.0,2011-03-17
52870000.0,2011-03-18
53081000.0,2011-03-19
49266000.00000001,2011-03-20
180760000.0,2011-03-21
2008100000.0,2011-03-22
67304000.0,2011-03-23
12139000.000000002,2011-03-24
171450000.0,2011-03-25
27944000.000000004,2011-03-26
5485500000.0,2011-03-27
9720200000.0,2011-03-28
10765000000.0,2011-03-29
10811000000.0,2011-03-30
10861000000.0,2011-03-31
11007000000.0,2011-04-01
10978000000.0,2011-04-02
10860000000.0,2011-04-03
10965000000.0,2011-04-04
11029000000.0,2011-04-05
10932000000.0,2011-04-06
10828000000.0,2011-04-07
10829000000.0,2011-04-08
10921000000.0,2011-04-09
10917000000.0,2011-04-10
10893000000.0,2011-04-11
10845000000.0,2011-04-12
160410000000.0,2011-04-13
25698000000.0,2011-04-14
15804000000.0,2011-04-15
14011000000.0,2011-04-16
13596000000.0,2011-04-17
13479000000.0,2011-04-18
13556000000.0,2011-04-19
13464000000.0,2011-04-20
13468000000.0,2011-04-21
13498000000.0,2011-04-22
13457000000.0,2011-04-23
13352000000.0,2011-04-24
374040000000.0,2011-04-25
13123000000.0,2011-04-26
18192000000.0,2011-04-27
18958000000.0,2011-04-28
18761000000.0,2011-04-29
18580000000.0,2011-04-30
18847000000.0,2011-05-01
19057000000.0,2011-05-02
19109000000.0,2011-05-03
19014000000.0,2011-05-04
19148000000.0,2011-05-05
19079000000.0,2011-05-06
18894000000.0,2011-05-07
18795000000.0,2011-05-08
197750000000.0,2011-05-09
13224000000.0,2011-05-10
20216000000.0,2011-05-11
21508000000.0,2011-05-12
21689000000.0,2011-05-13
21485000000.0,2011-05-14
55721000000.0,2011-05-15
5083800000.0,2011-05-16
310480000.0,2011-05-17
380410000.0,2011-05-18
11264000000.0,2011-05-19
19208000000.0,2011-05-20
20512000000.0,2011-05-21
20653000000.0,2011-05-22
20641000000.0,2011-05-23
20705000000.0,2011-05-24
34503000000.0,2011-05-25
11139000000.0,2011-05-26
19070000000.0,2011-05-27
20233000000.0,2011-05-28
12062000000.0,2011-05-29
15130000000.0,2011-05-30
19364000000.0,2011-05-31
549630000.0,2011-06-01
3473200000.0,2011-06-02
12200000000.0,2011-06-03
288810000.0,2011-06-04
7285900000.0,2011-06-05
14599000000.0,2011-06-06
18111000000.0,2011-06-07
18696000000.0,2011-06-08
18817000000.0,2011-06-09
18805000000.0,2011-06-10
18690000000.0,2011-06-11
18700000000.0,2011-06-12
18751000000.0,2011-06-13
18726000000.0,2011-06-14
18595000000.0,2011-06-15
18517000000.0,2011-06-16
18587000000.0,2011-06-17
18612000000.0,2011-06-18
18386000000.0,2011-06-19
18350000000.0,2011-06-20
18515000000.0,2011-06-21
18534000000.0,2011-06-22
18391000000.0,2011-06-23
18387000000.0,2011-06-24
18378000000.0,2011-06-25
18359000000.0,2011-06-26
18254000000.0,2011-06-27
106510000000.0,2011-06-28
3096800000.0,2011-06-29
11823000000.0,2011-06-30
17964000000.0,2011-07-01
19052000000.0,2011-07-02
19100000000.0,2011-07-03
19173000000.0,2011-07-04
19216000000.0,2011-07-05
19146000000.0,2011-07-06
19056000000.0,2011-07-07
19083000000.0,2011-07-08
18956000000.0,2011-07-09
18835000000.0,2011-07-10
18725000000.0,2011-07-11
18659000000.0,2011-07-12
18611000000.0,2011-07-13
18649000000.0,2011-07-14
18613000000.0,2011-07-15
18565000000.0,2011-07-16
18589000000.0,2011-07-17
18573000000.0,2011-07-18
18692000000.0,2011-07-19
18706000000.0,2011-07-20
18622000000.0,2011-07-21
18555000000.0,2011-07-22
18468000000.0,2011-07-23
18439000000.0,2011-07-24
18400000000.0,2011-07-25
18406000000.0,2011-07-26
18460000000.0,2011-07-27
18434000000.0,2011-07-28
18357000000.0,2011-07-29
18257000000.0,2011-07-30
18133000000.0,2011-07-31
18152000000.0,2011-08-01
18217000000.0,2011-08-02
18128000000.0,2011-08-03
17954000000.0,2011-08-04
18010000000.0,2011-08-05
17993000000.0,2011-08-06
17946000000.0,2011-08-07
17923000000.0,2011-08-08
17950000000.0,2011-08-09
17890000000.0,2011-08-10
17803000000.0,2011-08-11
17734000000.0,2011-08-12
17711000000.0,2011-08-13
17555000000.0,2011-08-14
17567000000.0,2011-08-15
17670000000.0,2011-08-16
17739000000.0,2011-08-17
17618000000.0,2011-08-18
17453000000.0,2011-08-19
17380000000.0,2011-08-20
17429000000.0,2011-08-21
17509000000.0,2011-08-22
17607000000.0,2011-08-23
17437000000.0,2011-08-24
17344000000.0,2011-08-25
17364000000.0,2011-08-26
17344000000.0,2011-08-27
17349000000.0,2011-08-28
17237000000.0,2011-08-29
17126000000.0,2011-08-30
17069000000.0,2011-08-31
16953000000.0,2011-09-01
16957000000.0,2011-09-02
17058000000.0,2011-09-03
17048000000.0,2011-09-04
16965000000.0,2011-09-05
17035000000.0,2011-09-06
17018000000.0,2011-09-07
16900000000.0,2011-09-08
16732000000.0,2011-09-09
16770000000.0,2011-09-10
16617000000.0,2011-09-11
16649000000.0,2011-09-12
16693000000.0,2011-09-13
16545000000.0,2011-09-14
16403000000.0,2011-09-15
16347000000.0,2011-09-16
16467000000.0,2011-09-17
16530000000.0,2011-09-18
16526000000.0,2011-09-19
16434000000.0,2011-09-20
16452000000.0,2011-09-21
16498000000.0,2011-09-22
16450000000.0,2011-09-23
16167000000.0,2011-09-24
16073000000.0,2011-09-25
16133000000.0,2011-09-26
16306000000.0,2011-09-27
16371000000.0,2011-09-28
16248000000.0,2011-09-29
15987000000.0,2011-09-30
15914000000.0,2011-10-01
15896000000.0,2011-10-02
