datetime,subcatchment_S1_Runoff_rate,subcatchment_S2_Runoff_rate,subcatchment_S3_Runoff_rate,subcatchment_S4_Runoff_rate,subcatchment_S5_Runoff_rate,subcatchment_S6_Runoff_rate,subcatchment_S7_Runoff_rate,subcatchment_S8_Runoff_rate,subcatchment_S9_Runoff_rate,subcatchment_S10_Runoff_rate,subcatchment_S11_Runoff_rate,subcatchment_S12_Runoff_rate,subcatchment_S13_Runoff_rate,subcatchment_S14_Runoff_rate,subcatchment_S15_Runoff_rate,subcatchment_S16_Runoff_rate,subcatchment_S17_Runoff_rate,subcatchment_S18_Runoff_rate,subcatchment_S19_Runoff_rate,subcatchment_S20_Runoff_rate,subcatchment_S21_Runoff_rate,subcatchment_S22_Runoff_rate,subcatchment_S23_Runoff_rate,subcatchment_S24_Runoff_rate,subcatchment_S25_Runoff_rate,subcatchment_S26_Runoff_rate,subcatchment_S27_Runoff_rate,subcatchment_S28_Runoff_rate,subcatchment_S29_Runoff_rate,subcatchment_S30_Runoff_rate,subcatchment_S31_Runoff_rate,subcatchment_S32_Runoff_rate,subcatchment_S33_Runoff_rate,subcatchment_S34_Runoff_rate,subcatchment_S35_Runoff_rate,subcatchment_S36_Runoff_rate,subcatchment_S37_Runoff_rate,subcatchment_S38_Runoff_rate,subcatchment_S39_Runoff_rate,subcatchment_S40_Runoff_rate,subcatchment_S41_Runoff_rate,subcatchment_S42_Runoff_rate,subcatchment_S43_Runoff_rate,subcatchment_S44_Runoff_rate,subcatchment_S45_Runoff_rate,subcatchment_S46_Runoff_rate,subcatchment_S47_Runoff_rate,subcatchment_S48_Runoff_rate,subcatchment_S49_Runoff_rate,subcatchment_S50_Runoff_rate,subcatchment_S51_Runoff_rate,subcatchment_S52_Runoff_rate,subcatchment_S53_Runoff_rate,subcatchment_S54_Runoff_rate,subcatchment_S55_Runoff_rate,subcatchment_S56_Runoff_rate,subcatchment_S57_Runoff_rate,subcatchment_S58_Runoff_rate,subcatchment_S59_Runoff_rate,subcatchment_S60_Runoff_rate,subcatchment_S61_Runoff_rate,subcatchment_S62_Runoff_rate,subcatchment_S63_Runoff_rate,subcatchment_S64_Runoff_rate,subcatchment_S65_Runoff_rate,subcatchment_S66_Runoff_rate,subcatchment_S67_Runoff_rate,subcatchment_S68_Runoff_rate,subcatchment_S69_Runoff_rate,subcatchment_S70_Runoff_rate,subcatchment_S71_Runoff_rate,subcatchment_S72_Runoff_rate,subcatchment_S73_Runoff_rate,subcatchment_S74_Runoff_rate,subcatchment_S75_Runoff_rate,subcatchment_S76_Runoff_rate,subcatchment_S77_Runoff_rate,subcatchment_S78_Runoff_rate,subcatchment_S79_Runoff_rate,subcatchment_S80_Runoff_rate,subcatchment_S81_Runoff_rate,subcatchment_S82_Runoff_rate,subcatchment_S83_Runoff_rate,subcatchment_S84_Runoff_rate,subcatchment_S85_Runoff_rate,subcatchment_S86_Runoff_rate,subcatchment_S87_Runoff_rate,subcatchment_S88_Runoff_rate,subcatchment_S89_Runoff_rate,subcatchment_S90_Runoff_rate,subcatchment_S91_Runoff_rate,subcatchment_S92_Runoff_rate,subcatchment_S93_Runoff_rate,subcatchment_S94_Runoff_rate,subcatchment_S95_Runoff_rate,subcatchment_S96_Runoff_rate,subcatchment_S97_Runoff_rate,subcatchment_S98_Runoff_rate,subcatchment_S99_Runoff_rate,subcatchment_S100_Runoff_rate,subcatchment_S102_Runoff_rate,subcatchment_S103_Runoff_rate,subcatchment_S101_Runoff_rate,subcatchment_S104_Runoff_rate,subcatchment_S105_Runoff_rate,subcatchment_S106_Runoff_rate,subcatchment_S107_Runoff_rate,subcatchment_S108_Runoff_rate,subcatchment_S109_Runoff_rate,subcatchment_S110_Runoff_rate,subcatchment_S111_Runoff_rate,subcatchment_S112_Runoff_rate,subcatchment_S113_Runoff_rate
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-02,0.0,0.0,0.0,3.665267528655628e-05,0.0,0.0,0.0,0.00014249125767188767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001794133762208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9143758486801133e-05,0.0,0.0,0.0,0.0,0.0,2.303907967871055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001194120947426806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.185142971536455e-05,0.0,0.0,3.940022725146264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4252047751409314e-05,0.0,0.0,4.9685647051470986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7926024864039697e-05,0.0,0.0
2011-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-06,0.008726089959964156,0.013006710175735256,0.06327305330584447,0.0031805543355100476,0.07405810539300244,0.009520544311574971,0.043368354168099664,0.026289200613973662,0.03769809512111048,0.02449055986168484,0.019604375314277906,0.01668328434849779,0.012813201872631907,0.13650297241595885,0.03092138145196562,0.0,0.0,0.042780183566113315,0.026411436633983005,0.06537462941681345,0.05588150501716882,0.03858666248076285,0.000467935135626855,0.0194013681417952,0.016140503440207492,0.030888324254192412,0.035184871579986066,0.08733618771657348,0.11132407471692811,0.023375378591784585,0.011253025993937626,0.03963081455246235,0.038178890865917005,0.039488267386332154,0.01565829793495747,0.00039725425934496644,0.029573859452890854,0.02863646624609828,0.004024064309002521,0.02687562015489675,0.013610632600223957,0.05202147281185413,0.05219846647620822,0.07891929011869554,0.0014756177806702908,0.012873855501917811,0.00067289630654462,0.06859595340210944,0.06761407543672249,0.0691685772423322,0.03733385320326003,0.001917822693940252,0.007964650236923868,0.03218540654052049,0.10516395318942766,0.004063029676520576,0.08326737838797271,0.01669485845680659,0.0,0.08801228188288708,0.024082875053863972,0.0009437436419830192,0.06302703507632638,0.047088603915957115,0.0,0.09618588521455725,0.08654433372430503,0.082027702126652,0.006226252788716617,0.0006827780938086411,0.023189020711773384,0.08179097017273307,0.021475112589541823,0.026124650806499023,0.009449327359713303,0.006836731229365493,0.3583339775602023,0.11279457857987533,0.021257746828875195,0.0474713075091131,0.0025894135093646278,0.038952338024197765,0.11955523533591379,0.0040800074239086825,0.0998234871852522,0.042550771594202765,0.14193579042330384,0.04944332551288729,0.04611218835149581,0.010624560556607321,0.12327454138236742,0.020695418914935242,0.00963314704616399,0.010996522706894515,0.040702437526003145,0.010286545812656792,0.008899265667423606,0.024428945791441947,0.014685307328666871,0.014964924863306805,0.009272506654572984,0.09531099147473772,0.08658385082768898,0.1638853264351686,0.06354454444954172,0.07875536917708814,0.006608497807368015,0.04260020908744385,0.06300790668077146,0.051122778483356036,0.0037292099696060177,0.028272783684466656,0.058453445633252464
2011-03-07,0.0009912494958067934,0.0017753696107926469,0.008574952526638905,0.00040783888834994286,0.011103916952076057,0.001290845936940362,0.007085092714987695,0.0038170351181179285,0.0062222906077901525,0.0035175272884468236,0.0029501672446106872,0.002498503386353453,0.0016106173085669677,0.030838869356860716,0.004829563413901876,0.0,0.0,0.006596612744033337,0.004924126842524856,0.01013277325546369,0.009595752383271853,0.00731400753526638,0.0,0.0029366881547806165,0.002541502307091529,0.005571396284115811,0.006136547434531773,0.018358850812849898,0.02359727956354618,0.0042735344225851195,0.0015916706955370803,0.008561475173337385,0.006405430729500949,0.007027362124063075,0.0022536977388275168,5.4217035843369864e-05,0.004926922731101513,0.004476505215279758,0.0005329084718444695,0.0047637598181609064,0.002126158787480866,0.00934434546312938,0.009450671243636558,0.01841971860267222,0.0001940783901469937,0.0019095351259845,7.988071350458388e-05,0.014672910794615746,0.012195488903671503,0.014762390249719223,0.007731598530275126,0.0,0.0010797284679332126,0.0065724220864164335,0.025318753245907526,0.0003601678569490711,0.020220970540928345,0.002313412958756089,0.0,0.020713011578967173,0.004841112701493937,0.00012145283714441273,0.014370420307386667,0.010438497469294816,0.0,0.024674847528027993,0.02117629162967205,0.017535961310689647,0.0007809807235995928,8.628803819495563e-05,0.0035341591380226114,0.01916640077251941,0.003256112278904766,0.004233073074525843,0.0012597941289034982,0.0008677280954240513,0.1072922566284736,0.025300069285246234,0.0030489410661781826,0.008707212827478846,0.0003542392866317338,0.007599318031376849,0.02851340271687756,0.0005894085249262085,0.022975277272053063,0.008001010874674344,0.037641210636744894,0.010531055197740594,0.00839550634069989,0.0015094884244414668,0.025850933510810137,0.0035519194789230824,0.0013467546183771144,0.0017538830579724163,0.009323637369864931,0.001508672401541844,0.0012158736062701792,0.0037182176990124085,0.0021099571022205055,0.0021424304771547518,0.001325502593923981,0.02314999361988157,0.019127945144039888,0.04424309218302369,0.014804737351369113,0.018305187753867358,0.0009164279035758227,0.008087731529182443,0.012872826579647759,0.011432236545563986,0.0005343858914178176,0.005554887233301997,0.01188522606389597
2011-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-10,0.0,0.00013332584057934585,0.0,3.302115995514517e-05,0.0006638830527663231,9.470263224405549e-05,0.0005079882879120609,0.0003854373935610056,0.0002920378077154358,0.0002155924254717926,0.00017402208565423885,0.00014689972158521417,0.0,0.0,0.0002564010404360791,0.0,0.0,0.00036990793887525797,0.00028115746681578463,0.0005590204382315279,0.0004073594463989138,0.00024273033098628125,0.0,0.00016941095236688855,0.00013310690216409662,0.0002105476645131906,0.0002546084385054807,0.0004640169596920411,0.0005719489417970179,0.00015186342837599417,0.00010597768899363778,0.00034650845918804407,0.00028459411502505344,0.0004265990961963932,0.0,0.0,0.00021332764299586415,0.0002245542709715664,6.553538939139494e-05,0.00018767352836827436,0.00011435935933453341,0.00035239682377626497,0.0003470965117836991,0.0006169532037650546,2.587172881855319e-05,0.00011620030272752047,0.0,0.0006097870452019075,0.0004536252624044816,0.0003545257883767287,0.0003494763222988695,0.0,7.802686983874689e-05,0.00030018071993254125,0.000775889454719921,0.0,0.0,0.0,0.0,0.0003747189960752924,0.00023559892239669958,0.0,0.0005136760883033276,0.00023121681685249015,0.0,0.0,0.00034942054965843755,0.0,0.0,0.0,0.0001983606101324161,0.0,0.00018658735401307544,0.00020404747920110822,9.218167785244684e-05,0.0,0.0,0.0005319035844877363,0.00018846693759163222,0.0003109087895912429,4.2099476559087634e-05,0.00038992205130246777,0.0005064525175839663,5.961389009219905e-05,0.0008002171525731683,0.00044806507260849077,0.0,0.000442632706835866,0.0003074468501533071,9.835632711959384e-05,0.0006495280346522728,0.00023469254180478552,0.0001436034265983229,8.784965029917656e-05,0.00032903364626690745,0.00014238618314266202,0.0,0.00020981818670406938,0.0001290431731225302,0.00013388674900246161,0.0,0.0003868572336311142,0.0007282257817375162,0.0,0.00049837752400587,0.0006203268033762773,0.0,0.00025576818734407425,0.0005871768613966801,0.00024600552084545296,5.595437930120776e-05,0.0001721133206350108,0.0003303982860719164
2011-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-13,0.0029391493493070206,0.004035783708483602,0.017149023711681366,0.001051912714804833,0.019836450112052262,0.0027906445902772248,0.010606662021018565,0.007409696156779925,0.009093137962433199,0.006465068960096687,0.005209164150680105,0.004399447740676503,0.0035413280905534825,0.024966131430119276,0.007784888555761427,0.0,0.0,0.011109967560817799,0.005917710077483207,0.016838088670435052,0.01308382023125887,0.008337361621670425,0.00028982084283294773,0.005090038757771254,0.004054300865391269,0.0069637756096199155,0.008167177438735962,0.017426387406885624,0.02180801409607132,0.005131875766286005,0.0031584266010516635,0.007762568304315209,0.00900788352979968,0.008951749109352628,0.003957446936207513,0.00016761923567779988,0.006885448199075957,0.0070047058203878505,0.0012278804521580848,0.006121284483621518,0.003462187334662303,0.011663687376615902,0.011593928288978836,0.014409869443625212,0.00048689246007900994,0.003465663806612914,0.00024667696804196265,0.013578587599719564,0.015085615605736772,0.013563069980591536,0.007641388995883365,0.0011086980036149423,0.0022778884934571884,0.0065718082478269935,0.018521088020255167,0.0017240549592922132,0.014305805477003256,0.004731137033862372,0.0,0.015743474786480267,0.005076622551617523,0.00032063518786647666,0.011811283882707357,0.009042348635072509,0.0,0.015763815647612017,0.015066486317664385,0.016053537062058847,0.0018389051935325067,0.00026774496897511807,0.005993546238945176,0.014709066366776824,0.005613249959424138,0.006357614804680149,0.002711009728955105,0.0020380494728063545,0.049619633704423904,0.02119144331663847,0.005642966929978381,0.010488542960956693,0.0007886039032503808,0.008342366976042589,0.02129208855330944,0.001145537717093248,0.018514540356894333,0.009454591432586312,0.02223720122128725,0.009831475792452693,0.010279970049547652,0.0029294020981372646,0.024445527233183384,0.004894527839496731,0.002745494343495617,0.002706935464326913,0.007588862519090374,0.0027919507604868463,0.0026455226470716298,0.006332199923538913,0.0038712780709223202,0.004001816094387323,0.0024159016708532968,0.01660864691560467,0.016548973120128114,0.025043179281055927,0.011626126167053977,0.01444764070523282,0.0018160635178598266,0.009018103980148831,0.012858543545007706,0.00972029574525853,0.001066151535875785,0.006011679380511244,0.011990722812091311
2011-03-14,0.010629418519480774,0.016204820305574685,0.08035708963871002,0.003850715458005046,0.0952853294632708,0.01188564844778739,0.05723984176681066,0.03309118982482081,0.049986948763641216,0.03145694005070254,0.02528094035612109,0.021403446939075366,0.016259578910345834,0.20012894233999154,0.040421543206321076,0.0,1.724465497924636e-05,0.05530365909604976,0.03611944335474012,0.08499781440089767,0.07556990175119911,0.05345119241004189,0.0009715375199448317,0.02511023798918662,0.021232505760660086,0.042169349384494126,0.04726185306208208,0.12504131374104568,0.15947199193760753,0.03210152537212707,0.014223608042811975,0.0567735995282419,0.05100211749474207,0.05378028160581986,0.020159524496799957,0.000488712333511406,0.039725547462391354,0.03782197282028695,0.004927471107900298,0.03643837464430059,0.01776862634869758,0.07069986267015338,0.07160608371486887,0.11598396972597887,0.0017806107043725206,0.016417283904350672,0.000812253296317067,0.09815868690687542,0.0926055889770699,0.09959619775569688,0.05269658008667951,0.0039890902892996865,0.009996212601739293,0.045466866868082434,0.1566672370148202,0.005294735737455388,0.1249087011674419,0.021189847165563453,0.0,0.13083406654186547,0.033718438363090776,0.0011379320397585009,0.09185165488937248,0.06826232379535213,0.0,0.14717433329982063,0.12972640187945217,0.11775509861763567,0.00766580105603983,0.0008354422025149688,0.030141586088575423,0.12102424966481824,0.02782374752374987,0.03459084313362837,0.01168302114335044,0.008440245495876297,0.5754813924431801,0.1642433845748504,0.027261905275130022,0.06524347731222709,0.0031835352917065998,0.05412511156949525,0.17710137002480528,0.00514454100751512,0.14596688778450093,0.05836360150715336,0.21944960610320172,0.07047577811560284,0.06318794324761257,0.013559452558790023,0.17587440251372755,0.027624188204451155,0.012088491605633559,0.014567913482702958,0.05941588641144335,0.013047774040993923,0.011117059029250717,0.03172696775679166,0.018869935602803405,0.019152186112478375,0.011688661674270406,0.14215094328392297,0.1253655502029384,0.2551857168631007,0.09332776525601123,0.11556865472812206,0.008447662209315846,0.05960057524498552,0.0890244443823273,0.07434500385231028,0.004679781502394083,0.039384673902532086,0.08244406965483601
2011-03-15,0.03076685460594793,0.03508990393796315,0.15659524019186696,0.009650487074395642,0.17267327150329947,0.024589752933631342,0.09393584604064624,0.060802980015675225,0.08248562342487276,0.05772950197570026,0.045374870067462325,0.03823785596371939,0.03577043282954643,0.2911372746651371,0.06762060329007606,0.006636944483034313,0.0019037572104328622,0.09508081199601293,0.05578916659578681,0.14499734062701464,0.12363420752808452,0.0827099100376169,0.0058868657652055845,0.04503025758701066,0.03563977013497303,0.067461926334848,0.07598453923128545,0.1868972472536067,0.23646772342423597,0.050370839424431324,0.027034514971698325,0.08391249024619658,0.08321181467423837,0.08493431277262668,0.03688367615298679,0.0026413269030551114,0.06570469502670069,0.06512485793791711,0.0099719614663627,0.05790846383509537,0.030306304261709254,0.11241893842816353,0.11204762058332562,0.16585130523890257,0.0037032552500022575,0.029675552155822515,0.0031492223085175888,0.14480985468253493,0.1452553728595376,0.14793571441744766,0.07904250376547377,0.016343829416049022,0.02025176635167251,0.0683927262822787,0.22098290159677467,0.021897344733588398,0.17679553028816977,0.044585541977236666,0.0024265036142120757,0.18681948414693275,0.05007031878146032,0.0032694921149717024,0.13228342418248454,0.10035548498854041,0.0005164190467136601,0.20337546166653434,0.18322131394719085,0.17564914592852196,0.01761145276638369,0.00410175122669898,0.05353037097180883,0.17378235577295223,0.049439673932890095,0.05834934914795061,0.023455866263248026,0.01984067406738177,0.7581363536107043,0.23823704166958729,0.0500948642535756,0.10335890110582113,0.005764266320814689,0.08264380080314974,0.2520204548103114,0.008941972870767737,0.21016535333668193,0.08996566043545802,0.3005121994453172,0.10481217689812183,0.10020261614893873,0.025210234026114147,0.2618084006632368,0.04469490175445875,0.022370532038621604,0.024353900264638167,0.08548326464369893,0.023178450918445986,0.024348768211590748,0.056682687951251864,0.034488880541175604,0.035415910999290645,0.022159196184171986,0.20078754549225172,0.1826246054843068,0.34657401001701754,0.13360042419905463,0.16590639622882009,0.017283608535459887,0.09192239252539973,0.1338883605785668,0.1088057142527153,0.008178160322131589,0.06049502330521742,0.1245287802691261
2011-03-16,0.011620700650382787,0.012140622527416175,0.0595721872523427,0.00288654071240065,0.06031683304657539,0.008867532723040009,0.031165942666120827,0.019528669576781493,0.028371225266406935,0.021558275368685525,0.015702135996737827,0.01311370802189534,0.014994290560328713,0.11339747137390077,0.022350322804413736,0.004253020025013636,0.0006957637669984251,0.031430149431495615,0.01871893532612982,0.048105000130211316,0.04450514520673702,0.029455241514369845,0.0030844626210940382,0.016044944253129263,0.01198855995608028,0.02439429723502447,0.026054707181174308,0.06955638438618432,0.08760325653323282,0.018058044302354876,0.009468851028941572,0.030693633190821856,0.028897036740090698,0.02947736774998096,0.013993688645617416,0.0010468273248989135,0.024253029201645404,0.024021371461761493,0.0031838448436853164,0.0201273277537742,0.010271419717658622,0.03975040023215115,0.03925887016036237,0.06206659237310911,0.0010550516229462421,0.010040413025611391,0.0009141568613510268,0.05212142302965125,0.0508470003066274,0.05562817301445951,0.02815297426423058,0.009500621546370288,0.0074214091000612825,0.024688770858726155,0.08433104876894504,0.010711147954377035,0.07033931743353605,0.01739300616706411,0.0008381089137401432,0.07235222201173504,0.016987693748281647,0.000999462915691159,0.048459387539575495,0.03765002310198421,4.942892276934193e-05,0.08189768968926121,0.0715948612196371,0.06612858564282457,0.006467054656241089,0.0012870131831732579,0.01918739031922693,0.0674029552610591,0.017247092560864985,0.020793832615405943,0.008121770947279098,0.007547985587734729,0.33929821848869324,0.08892391381474833,0.018460999592207372,0.03765800758264959,0.001686950932101657,0.02869265976672371,0.09668812132440507,0.0027328213388197278,0.07812345718654494,0.03036881119866545,0.1252514882168422,0.038149027270264924,0.035881052763822176,0.008819862880045548,0.09614212481149782,0.01510823856612357,0.007138877030229196,0.008424579073713781,0.031453299413745604,0.0074872364396772655,0.009027482301462442,0.020614386671998847,0.012726463940149793,0.013058544893283397,0.008374057457937548,0.07780833433692654,0.06716076426285629,0.1464344805572182,0.05001029238337651,0.06217049093296131,0.006772569002350792,0.03370602349362647,0.04834722036806246,0.04083126375917345,0.002475478089763783,0.021666552260285243,0.04523977581023549
2011-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010418686239669721,0.0,0.0,0.0001670197622540097,0.0,0.0,0.0,0.0,0.0,0.0004451268274957935,0.000577014172449708,0.0,0.0,0.0002054510793338219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021088802410910531,0.0007603274037440618,0.0,0.0,0.0,0.0005766048561781646,0.00026986183365806937,0.0003616001922637224,0.00018044291452194253,0.0,0.0,0.00015621940838173035,0.001066267373971641,0.0,0.000511222092124323,0.0,0.0,0.0005175499245524408,0.00017636131087783721,0.0,0.0005832541307123998,0.0002536194903465609,0.0,0.0010759791281695166,0.000898611304971079,0.0,0.0,0.0,0.0,0.00047808897215873003,0.0,0.0,0.0,0.0,0.006541727731625239,0.0010395133479808767,0.0,0.0,0.0,0.00017202664942791068,0.0011937824310734868,0.0,0.0009390598085398475,0.00017173790062467262,0.0009539173915982246,0.00025066190088788665,0.0,0.0,0.0006275724930067857,0.0,0.0,0.0,0.00037975026255783934,0.0,0.0,0.0,0.0,0.0,0.0,0.000980161246843636,0.0007752057281322777,0.001986837014555931,0.0006103574802788595,0.0007534334630084535,0.0,0.0,0.0003061059202688436,0.00027910761612777907,0.0,0.00012684386456385252,0.0002814011337856452
