YEAR,DATE,COUNTY_NAME,COMTRS,SITE_NAME,PRODUCT_NAME,POUNDS_PRODUCT_APPLIED,CHEMICAL_NAME,POUNDS_CHEMICAL_APPLIED
2016,1/1/2016,PLACER,31,LANDSCAPE MAINTENANCE,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,3.2267,BIFENTHRIN,0.2549093
2016,1/1/2016,PLACER,31,LANDSCAPE MAINTENANCE,TALSTAR PL GRANULAR INSECTICIDE,36.3281,BIFENTHRIN,0.0726562
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,2.1621,BIFENTHRIN,0.1708059
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,0.7277,BIFENTHRIN,0.0574883
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,0.8513,BIFENTHRIN,0.0672527
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,10.3778,BIFENTHRIN,0.8198462
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,0.0068,BIFENTHRIN,0.0005372
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,3.0404,BIFENTHRIN,0.2401916
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,3.6485,BIFENTHRIN,0.2882315
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN I/T INSECTICIDE/TERMITICIDE,11.7562,BIFENTHRIN,0.9287398
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN L/P INSECTICIDE GRANULES,13.7,BIFENTHRIN,0.0274
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BIFEN L/P INSECTICIDE GRANULES,17,BIFENTHRIN,0.034
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,BISECT L,2.8607,BIFENTHRIN,0.2259953
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK EZ GRANULAR INSECTICIDE,106,BIFENTHRIN,0.212
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK EZ GRANULAR INSECTICIDE,0.0938,BIFENTHRIN,0.0001876
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PL GRANULAR INSECTICIDE,34.5,BIFENTHRIN,0.069
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PL GRANULAR INSECTICIDE,130,BIFENTHRIN,0.26
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS GC INSECTICIDE/MITICIDE,0.0286,BIFENTHRIN,0.0022594
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,2.2153,BIFENTHRIN,0.1750087
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,0.6663,BIFENTHRIN,0.0526377
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,1.2659,BIFENTHRIN,0.1000061
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,0.0133,BIFENTHRIN,0.0010507
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,LESCO CROSSCHECK PLUS MULTI-INSECTICIDE,0.4664,BIFENTHRIN,0.0368456
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.4427,BIFENTHRIN,0.0349733
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.1362,BIFENTHRIN,0.0107598
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.2952,BIFENTHRIN,0.1023208
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.2873,BIFENTHRIN,0.1016967
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.4814,BIFENTHRIN,0.1170306
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,2.6359,BIFENTHRIN,0.2082361
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,2.1795,BIFENTHRIN,0.1721805
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,13.1454,BIFENTHRIN,1.0384866
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.4257,BIFENTHRIN,0.0336303
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,1.7028,BIFENTHRIN,0.1345212
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.1362,BIFENTHRIN,0.0107598
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,7.1312,BIFENTHRIN,0.5633648
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,2.2477,BIFENTHRIN,0.1775683
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,3.4055,BIFENTHRIN,0.2690345
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.017,BIFENTHRIN,0.001343
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.1192,BIFENTHRIN,0.0094168
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.2724,BIFENTHRIN,0.0215196
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,0.3269,BIFENTHRIN,0.0258251
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MASTERLINE BIFENTHRIN 7.9 TERMITICIDE/INSECTICIDE,5.7213,BIFENTHRIN,0.4519827
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MAXXTHOR SC,4.3222,BIFENTHRIN,0.3414538
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MAXXTHOR SC,2.7487,BIFENTHRIN,0.2171473
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MAXXTHOR SC,33.0802,BIFENTHRIN,2.6133358
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,MAXXTHOR SC,7.685,BIFENTHRIN,0.607115
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,QUALI PRO BIFENTHRIN I/T 7.9 F INSECTICIDE/TERMITICIDE,0.0331,BIFENTHRIN,0.0026149
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,TALSTAR EZ GRANULAR INSECTICIDE,6,BIFENTHRIN,0.012
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,TALSTAR GC GRANULAR INSECTICIDE,77,BIFENTHRIN,0.154
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,TALSTAR P PROFESSIONAL INSECTICIDE,30.5938,BIFENTHRIN,2.4169102
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,TALSTAR P PROFESSIONAL INSECTICIDE,0.5311,BIFENTHRIN,0.0419569
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,TALSTAR P PROFESSIONAL INSECTICIDE,11.8524,BIFENTHRIN,0.9363396
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,TALSTAR P PROFESSIONAL INSECTICIDE,25.4948,BIFENTHRIN,2.0140892
2016,1/1/2016,PLACER,31,STRUCTURAL PEST CONTROL,TALSTAR P PROFESSIONAL INSECTICIDE,6.9945,BIFENTHRIN,0.5525655
