,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_55,sub_57,sub_60,sub_61,sub_63,sub_66,sub_67,sub_77,runf_sum,date,year,month,day
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-19,2009,1,19
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-20,2009,1,20
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-21,2009,1,21
20,0.0,0.08506260322086004,0.06603850664839292,0.10073550129708618,0.10722310870664899,0.08001667013961242,0.179106484542205,0.14450979845566303,0.14741747489989282,0.07759885701968436,0.11380054509164227,0.11956709766093093,0.0,0.0959207343128026,0.17055717317277796,0.0,0.0,0.15881701282608873,0.21993127147766323,0.15912921817259465,0.11823972560788877,0.15438363992041082,0.0,0.09929445592433937,0.15652511484460932,0.12032695679499494,0.16429259704770718,0.13409238214259586,0.14818947489691267,0.13984327908378538,0.09973784556720687,0.16863962458082,0.14571021734481518,0.16697394510731556,0.07031236043818194,0.0,0.0991308837449445,0.08532980283765369,0.12198077579208676,0.1629402009018953,0.1433222903129488,0.1432358930033549,0.16342206827445507,0.1931821162645162,0.16300041504735313,0.12236532982321675,0.0,0.1902416822296901,0.16278507892106123,0.12563363202459094,0.18753890960092165,0.18549998157089678,0.10566843474441706,0.13390585491958945,0.261363111992986,0.20743786023795235,0.13617459052900327,0.14758037763531573,0.10835182846626985,7.262084795821249,2009-01-22,2009,1,22
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06691224138770951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764291769562493,0.0,0.0,0.0,0.06393632678567022,0.07723334985227052,0.06446932286174319,0.11574327102830996,0.4647236888719527,2009-01-23,2009,1,23
22,0.0,0.07655634289877401,0.09260572196671193,0.0,0.16165108266941494,0.08573214657815617,0.3307822462265948,0.18063724806957876,0.2825501602247946,0.12177051409242776,0.17507776167944966,0.1847855145668932,0.0,0.3127447736115172,0.2920791590583823,0.0,0.0,0.2524056096700339,0.49651150682078515,0.2587013020583702,0.24640166595210386,0.37148563355848857,0.0,0.1596499095254084,0.2720555567537258,0.2684216728503734,0.3415070837508519,0.37737427545844826,0.4272330521556275,0.3279083785412899,0.12869399428026695,0.48797848814875566,0.29292260187875213,0.3623334608828748,0.11490068656971195,0.0,0.2073922436242918,0.164894078456547,0.11181571114274622,0.3522383754790972,0.2456953548221979,0.3192738989082414,0.3717540179067756,0.6291909149844298,0.09780024902841188,0.17994901444590702,0.0,0.5394047697366213,0.3667452072162732,0.36395682489548153,0.4987298475101434,0.6377059452287052,0.3800560829757762,0.45269695114947506,0.664482488117761,0.6450464969043177,0.5257287674154555,0.5204150158719029,0.525128396566759,16.28355820288588,2009-01-24,2009,1,24
23,0.0,0.0,0.0,0.0,0.0,0.0,0.06615644924531897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06182697527513201,0.0,0.0,0.0,0.07997500781005935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645853881373353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07986299778533072,0.0,0.0,0.0,0.07192063596488284,0.0,0.0,0.07006948270803666,0.08040986325605395,0.0,0.0,0.09745743159060496,0.08382762845232321,0.06639358145195184,0.06602280052106231,0.07240253964180203,0.9609107818398942,2009-01-25,2009,1,25
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-26,2009,1,26
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-27,2009,1,27
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-28,2009,1,28
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-29,2009,1,29
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-30,2009,1,30
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-31,2009,1,31
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-01,2009,2,1
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-02,2009,2,2
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-03,2009,2,3
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-04,2009,2,4
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-05,2009,2,5
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-06,2009,2,6
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-07,2009,2,7
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-08,2009,2,8
38,0.09716262975778549,0.2169096382131931,0.1965973933555605,0.19307637748608186,0.3233021653388299,0.2171881046646623,0.5389330255594276,0.419479831628244,0.44225242469967846,0.23399039962858664,0.3435901072959199,0.3614187270205411,0.10516807917638359,0.24149818317339047,0.5159354488476534,0.0,0.0,0.47928705656444637,0.6364677704883891,0.48017939518747854,0.34645066454339435,0.4325958243603178,0.0,0.30177726800534516,0.46957534453382804,0.3455543374625496,0.4836478699606661,0.35502554510134904,0.3880886625602165,0.3978300180831827,0.28956148713060054,0.443127524164495,0.4326241504670801,0.48088496190906876,0.21436695255543273,0.0,0.28826217510043073,0.2559894085129611,0.31511700412955745,0.47204734673049087,0.43815671609958623,0.4111198150325301,0.46656376744004724,0.4878118243103984,0.3586009131041769,0.37069496975856847,0.08729212552284348,0.5022844414966817,0.46537381385668086,0.32817027516726477,0.5049124489255583,0.4593711989974568,0.2586249535457279,0.33374504957115947,0.7220709704213003,0.529961108690111,0.3279029941096398,0.36351377228067244,0.2503011231236311,20.421435584851253,2009-02-09,2009,2,9
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-10,2009,2,10
40,0.0,0.0,0.0,0.06715700086472412,0.06476928901569153,0.0,0.09842788790157214,0.09232570456889583,0.07985113223744195,0.0,0.06784263265078673,0.07065328498145917,0.0,0.0,0.09593840990968759,0.0,0.0,0.09358859684394515,0.10996563573883161,0.09212744209992323,0.06118699087401237,0.0755836570443678,0.0,0.0,0.08944292276834818,0.0,0.08491527487859023,0.06193790984681809,0.06822307900914472,0.06992163954189269,0.06112964728312679,0.07714365805292829,0.07661052664521212,0.08348697255365778,0.0,0.0,0.0,0.0,0.08132051719472452,0.08386627987597554,0.08189845160739931,0.07216464838336963,0.08108728578503495,0.08849683538374485,0.09780024902841188,0.07557858606728095,0.0,0.08816077956985638,0.08139253946053061,0.0,0.08861728695428166,0.08439054955585862,0.0,0.0,0.1240367311153154,0.09377327928564969,0.06300615382685226,0.06757627818038141,0.0,3.095395746585726,2009-02-11,2009,2,11
41,0.0,0.0,0.0,0.0,0.0,0.0,0.08874645630469616,0.0,0.0752443361468203,0.0,0.0,0.0,0.0,0.11781903700157748,0.07675072792775008,0.0,0.0,0.06664642502523367,0.14328855565968968,0.06793235629590298,0.06862865192625711,0.11257140410863291,0.0,0.0,0.0708089805249423,0.07713266461217626,0.09414519606104568,0.12706849545893606,0.1465118581999665,0.09644364074743822,0.0,0.16684558602144955,0.07961486102345572,0.10352384596653563,0.0,0.0,0.0,0.0,0.0,0.10063953585117064,0.06551876128591945,0.09184591612428862,0.1085322132815083,0.23635130425658682,0.0,0.0,0.0,0.1821216104272033,0.10628908094257526,0.12563363202459094,0.16280850393926166,0.24998709962773208,0.15412412581506132,0.17536908918403085,0.20820451294356515,0.23443319821412426,0.22424770878159245,0.20738926751910158,0.2617242616286022,4.674942900859422,2009-02-12,2009,2,12
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-13,2009,2,13
43,0.0,0.06379695241564502,0.07552679783350684,0.0,0.131171417250266,0.07144345548179681,0.26462579698127586,0.1485239595238759,0.22573300844046087,0.09908777127128925,0.14225068136455285,0.14945887207616362,0.0,0.2455077315530253,0.23451611311256967,0.0,0.0,0.20419330220497123,0.3932104550661252,0.20938055022709823,0.195963741042445,0.2926856506824455,0.0,0.1284987076667921,0.21988051847218928,0.21288615432960645,0.2713596827641905,0.2962803110198308,0.33496413382358753,0.2603978300180832,0.10617254528122022,0.38213021314590057,0.23283591431387995,0.2888649250356559,0.09260652350394695,0.0,0.1656529241527362,0.13145402058773678,0.09148558184406508,0.28035299272826103,0.1965562838577583,0.2536696731051781,0.2944092222348961,0.494287202509209,0.09780024902841188,0.14755819184564375,0.0,0.42340374398681024,0.2910980234823683,0.2855309818740702,0.3915647563096166,0.502362611035347,0.30007500253386943,0.3561759795830705,0.522726223985972,0.5058073852377468,0.4180085689372887,0.4101181020602458,0.4371030351460994,12.971154471968797,2009-02-14,2009,2,14
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-15,2009,2,15
