conc_benth,date
0.0,2009-01-01
0.0,2009-01-02
0.0,2009-01-03
0.0,2009-01-04
0.0,2009-01-05
0.0,2009-01-06
0.0,2009-01-07
0.0,2009-01-08
0.0,2009-01-09
0.0,2009-01-10
0.0,2009-01-11
0.0,2009-01-12
0.0,2009-01-13
0.0,2009-01-14
0.0,2009-01-15
0.0,2009-01-16
0.0,2009-01-17
0.0,2009-01-18
0.0,2009-01-19
0.0,2009-01-20
0.0,2009-01-21
30701000.0,2009-01-22
33935000.0,2009-01-23
33611000.0,2009-01-24
33438000.000000004,2009-01-25
33356000.0,2009-01-26
33316000.000000004,2009-01-27
33287000.0,2009-01-28
33256000.0,2009-01-29
33228000.0,2009-01-30
33203000.000000004,2009-01-31
33176000.000000004,2009-02-01
33148000.000000004,2009-02-02
33121000.000000004,2009-02-03
33094000.0,2009-02-04
33064999.999999996,2009-02-05
33034000.0,2009-02-06
33003000.0,2009-02-07
64944999.99999999,2009-02-08
92325000.0,2009-02-09
98327000.00000001,2009-02-10
99077999.99999999,2009-02-11
98352000.0,2009-02-12
97536000.0,2009-02-13
96396000.0,2009-02-14
95702000.00000001,2009-02-15
94715000.0,2009-02-16
93456000.0,2009-02-17
92312999.99999999,2009-02-18
91881000.0,2009-02-19
91731000.00000001,2009-02-20
91642000.00000001,2009-02-21
91060000.0,2009-02-22
89762000.0,2009-02-23
88708000.0,2009-02-24
88360000.0,2009-02-25
88122000.00000001,2009-02-26
87740000.0,2009-02-27
87576000.00000001,2009-02-28
87091000.00000001,2009-03-01
85944000.0,2009-03-02
84732999.99999999,2009-03-03
83697000.0,2009-03-04
83195000.0,2009-03-05
83023000.0,2009-03-06
82940000.0,2009-03-07
82866000.0,2009-03-08
82790000.0,2009-03-09
82711000.0,2009-03-10
82635000.0,2009-03-11
82566000.0,2009-03-12
82495000.0,2009-03-13
82423999.99999999,2009-03-14
82338000.0,2009-03-15
82246000.00000001,2009-03-16
82157999.99999999,2009-03-17
82079000.0,2009-03-18
81997000.00000001,2009-03-19
81920000.0,2009-03-20
81838000.00000001,2009-03-21
101810000.0,2009-03-22
113310000.0,2009-03-23
114730000.0,2009-03-24
114860000.0,2009-03-25
114780000.0,2009-03-26
114650000.0,2009-03-27
114520000.0,2009-03-28
114390000.0,2009-03-29
114230000.0,2009-03-30
114090000.0,2009-03-31
113970000.0,2009-04-01
113830000.0,2009-04-02
113700000.0,2009-04-03
113560000.0,2009-04-04
113440000.0,2009-04-05
113330000.0,2009-04-06
320030000.0,2009-04-07
387490000.0,2009-04-08
386110000.0,2009-04-09
382560000.0,2009-04-10
379930000.0,2009-04-11
378940000.0,2009-04-12
378460000.0,2009-04-13
378010000.0,2009-04-14
377510000.0,2009-04-15
377040000.0,2009-04-16
376620000.0,2009-04-17
376250000.0,2009-04-18
375890000.0,2009-04-19
375530000.0,2009-04-20
375160000.0,2009-04-21
374760000.0,2009-04-22
374340000.0,2009-04-23
373880000.0,2009-04-24
373430000.0,2009-04-25
373010000.0,2009-04-26
372600000.0,2009-04-27
372140000.0,2009-04-28
371690000.0,2009-04-29
371280000.0,2009-04-30
449560000.0,2009-05-01
455020000.0,2009-05-02
451020000.0,2009-05-03
447300000.0,2009-05-04
444350000.0,2009-05-05
440570000.0,2009-05-06
439110000.0,2009-05-07
438380000.0,2009-05-08
437760000.0,2009-05-09
437170000.0,2009-05-10
436620000.0,2009-05-11
436070000.0,2009-05-12
435510000.0,2009-05-13
434920000.0,2009-05-14
434320000.0,2009-05-15
433710000.0,2009-05-16
433110000.0,2009-05-17
432560000.0,2009-05-18
431970000.0,2009-05-19
431370000.0,2009-05-20
430830000.0,2009-05-21
430300000.0,2009-05-22
429720000.0,2009-05-23
429120000.0,2009-05-24
428510000.0,2009-05-25
427880000.0,2009-05-26
427250000.0,2009-05-27
426610000.0,2009-05-28
425950000.0,2009-05-29
425240000.0,2009-05-30
424530000.0,2009-05-31
423790000.0,2009-06-01
423060000.0,2009-06-02
438460000.0,2009-06-03
495520000.0,2009-06-04
519240000.0,2009-06-05
521070000.00000006,2009-06-06
520659999.99999994,2009-06-07
519860000.0,2009-06-08
518960000.00000006,2009-06-09
518010000.0,2009-06-10
517080000.00000006,2009-06-11
516159999.99999994,2009-06-12
515240000.0,2009-06-13
514320000.00000006,2009-06-14
513429999.99999994,2009-06-15
512580000.00000006,2009-06-16
511730000.0,2009-06-17
510880000.0,2009-06-18
509990000.0,2009-06-19
509070000.0,2009-06-20
508130000.0,2009-06-21
507240000.0,2009-06-22
506310000.0,2009-06-23
505420000.0,2009-06-24
504520000.0,2009-06-25
503620000.0,2009-06-26
502750000.0,2009-06-27
501830000.0,2009-06-28
500900000.0,2009-06-29
499980000.0,2009-06-30
499040000.0,2009-07-01
498080000.0,2009-07-02
497090000.0,2009-07-03
496100000.0,2009-07-04
495080000.0,2009-07-05
494040000.0,2009-07-06
493020000.0,2009-07-07
491980000.0,2009-07-08
490950000.0,2009-07-09
489930000.0,2009-07-10
488900000.0,2009-07-11
487860000.0,2009-07-12
486780000.0,2009-07-13
485640000.0,2009-07-14
484520000.0,2009-07-15
483480000.0,2009-07-16
482450000.0,2009-07-17
481420000.0,2009-07-18
480360000.0,2009-07-19
479240000.0,2009-07-20
478070000.0,2009-07-21
476910000.0,2009-07-22
475780000.0,2009-07-23
474670000.0,2009-07-24
473540000.0,2009-07-25
472450000.0,2009-07-26
471360000.0,2009-07-27
470240000.0,2009-07-28
469080000.0,2009-07-29
467910000.0,2009-07-30
466760000.0,2009-07-31
465620000.0,2009-08-01
464470000.0,2009-08-02
463320000.0,2009-08-03
462190000.0,2009-08-04
461060000.0,2009-08-05
459900000.0,2009-08-06
458790000.0,2009-08-07
457730000.0,2009-08-08
456650000.0,2009-08-09
455600000.0,2009-08-10
454520000.0,2009-08-11
453380000.0,2009-08-12
452240000.0,2009-08-13
451100000.0,2009-08-14
449990000.0,2009-08-15
448930000.0,2009-08-16
447900000.0,2009-08-17
446890000.0,2009-08-18
445910000.0,2009-08-19
444880000.0,2009-08-20
443850000.0,2009-08-21
442850000.0,2009-08-22
441810000.0,2009-08-23
440750000.0,2009-08-24
439750000.0,2009-08-25
438780000.0,2009-08-26
437860000.0,2009-08-27
436930000.0,2009-08-28
435970000.0,2009-08-29
434980000.0,2009-08-30
433930000.0,2009-08-31
432940000.0,2009-09-01
432000000.0,2009-09-02
431050000.0,2009-09-03
430060000.0,2009-09-04
429010000.0,2009-09-05
427970000.0,2009-09-06
426970000.0,2009-09-07
426020000.0,2009-09-08
425090000.0,2009-09-09
424190000.0,2009-09-10
423310000.0,2009-09-11
422400000.0,2009-09-12
421410000.0,2009-09-13
420420000.0,2009-09-14
419490000.0,2009-09-15
418600000.0,2009-09-16
417720000.0,2009-09-17
416870000.0,2009-09-18
416010000.0,2009-09-19
415100000.0,2009-09-20
414240000.0,2009-09-21
413380000.0,2009-09-22
412520000.0,2009-09-23
411660000.0,2009-09-24
410810000.0,2009-09-25
409970000.0,2009-09-26
409110000.0,2009-09-27
408210000.0,2009-09-28
407250000.0,2009-09-29
406290000.0,2009-09-30
405360000.0,2009-10-01
404510000.0,2009-10-02
403700000.0,2009-10-03
402850000.0,2009-10-04
402030000.0,2009-10-05
401240000.0,2009-10-06
400490000.0,2009-10-07
399790000.0,2009-10-08
399090000.0,2009-10-09
398380000.0,2009-10-10
397670000.0,2009-10-11
396940000.0,2009-10-12
1905000000.0,2009-10-13
1935400000.0,2009-10-14
1918100000.0,2009-10-15
1911400000.0,2009-10-16
1907800000.0,2009-10-17
1904600000.0,2009-10-18
1901100000.0,2009-10-19
1897500000.0,2009-10-20
1894300000.0,2009-10-21
1891400000.0,2009-10-22
1888500000.0,2009-10-23
1885600000.0,2009-10-24
1882600000.0,2009-10-25
1879500000.0,2009-10-26
1876300000.0,2009-10-27
1872000000.0,2009-10-28
1868200000.0,2009-10-29
1865300000.0,2009-10-30
1862900000.0,2009-10-31
1860600000.0,2009-11-01
1858300000.0,2009-11-02
1856100000.0,2009-11-03
1853900000.0,2009-11-04
1851400000.0,2009-11-05
1848900000.0,2009-11-06
1846700000.0,2009-11-07
1844200000.0,2009-11-08
1841900000.0,2009-11-09
1839900000.0,2009-11-10
1837800000.0,2009-11-11
1835500000.0,2009-11-12
1833100000.0,2009-11-13
1830600000.0,2009-11-14
1828300000.0,2009-11-15
1826300000.0,2009-11-16
1837200000.0,2009-11-17
1876700000.0,2009-11-18
1885200000.0,2009-11-19
1878600000.0,2009-11-20
1865300000.0,2009-11-21
1860000000.0,2009-11-22
1857500000.0,2009-11-23
1855300000.0,2009-11-24
1853500000.0,2009-11-25
1851900000.0,2009-11-26
1850100000.0,2009-11-27
1847700000.0,2009-11-28
1844400000.0,2009-11-29
1841900000.0,2009-11-30
1840300000.0,2009-12-01
1838800000.0,2009-12-02
1837200000.0,2009-12-03
1835600000.0,2009-12-04
1834100000.0,2009-12-05
1832500000.0,2009-12-06
1886200000.0,2009-12-07
1883000000.0,2009-12-08
1877300000.0,2009-12-09
1875100000.0,2009-12-10
1863400000.0,2009-12-11
1837200000.0,2009-12-12
1812400000.0,2009-12-13
1793900000.0,2009-12-14
1787800000.0,2009-12-15
1785400000.0,2009-12-16
1783700000.0,2009-12-17
1782200000.0,2009-12-18
1780800000.0,2009-12-19
1779400000.0,2009-12-20
1777800000.0,2009-12-21
1778600000.0,2009-12-22
1775800000.0,2009-12-23
1773400000.0,2009-12-24
1771900000.0,2009-12-25
1770500000.0,2009-12-26
1775600000.0,2009-12-27
1769700000.0,2009-12-28
1765500000.0,2009-12-29
1761600000.0,2009-12-30
1758200000.0,2009-12-31
1755900000.0,2010-01-01
1753600000.0,2010-01-02
1751900000.0,2010-01-03
1750500000.0,2010-01-04
1749200000.0,2010-01-05
1747900000.0,2010-01-06
1746500000.0,2010-01-07
1745100000.0,2010-01-08
1743700000.0,2010-01-09
1742300000.0,2010-01-10
1740900000.0,2010-01-11
1765300000.0,2010-01-12
1758100000.0,2010-01-13
1738900000.0,2010-01-14
1732500000.0,2010-01-15
1730000000.0,2010-01-16
1721200000.0,2010-01-17
1699300000.0,2010-01-18
1675300000.0,2010-01-19
1650300000.0,2010-01-20
1626300000.0,2010-01-21
1607100000.0,2010-01-22
1593100000.0,2010-01-23
1584400000.0,2010-01-24
1573400000.0,2010-01-25
1556900000.0,2010-01-26
1547700000.0,2010-01-27
1544400000.0,2010-01-28
1542200000.0,2010-01-29
1538400000.0,2010-01-30
1534200000.0,2010-01-31
1532100000.0,2010-02-01
1530700000.0,2010-02-02
1529500000.0,2010-02-03
1523700000.0,2010-02-04
1508600000.0,2010-02-05
1493200000.0,2010-02-06
1481300000.0,2010-02-07
1476700000.0,2010-02-08
1471500000.0,2010-02-09
1464100000.0,2010-02-10
1461100000.0,2010-02-11
1459500000.0,2010-02-12
1458100000.0,2010-02-13
1456800000.0,2010-02-14
1455600000.0,2010-02-15
1454200000.0,2010-02-16
1453000000.0,2010-02-17
1451800000.0,2010-02-18
1450600000.0,2010-02-19
1449300000.0,2010-02-20
1447800000.0,2010-02-21
1446400000.0,2010-02-22
1488500000.0,2010-02-23
1486000000.0,2010-02-24
1475900000.0,2010-02-25
1466000000.0,2010-02-26
1448200000.0,2010-02-27
1435000000.0,2010-02-28
1430400000.0,2010-03-01
1424600000.0,2010-03-02
1409700000.0,2010-03-03
1394700000.0,2010-03-04
1389400000.0,2010-03-05
1387400000.0,2010-03-06
1386100000.0,2010-03-07
1384700000.0,2010-03-08
1383200000.0,2010-03-09
1385000000.0,2010-03-10
1381100000.0,2010-03-11
1374600000.0,2010-03-12
1361900000.0,2010-03-13
1357200000.0,2010-03-14
1355300000.0,2010-03-15
1354000000.0,2010-03-16
1352800000.0,2010-03-17
1351500000.0,2010-03-18
1349900000.0,2010-03-19
1348600000.0,2010-03-20
1347400000.0,2010-03-21
1346100000.0,2010-03-22
1344700000.0,2010-03-23
1343300000.0,2010-03-24
1341900000.0,2010-03-25
1340500000.0,2010-03-26
1339200000.0,2010-03-27
1338000000.0,2010-03-28
1336600000.0,2010-03-29
1342000000.0,2010-03-30
1357000000.0,2010-03-31
1357800000.0,2010-04-01
1355800000.0,2010-04-02
1354200000.0,2010-04-03
1350500000.0,2010-04-04
1336000000.0,2010-04-05
1329100000.0,2010-04-06
1326500000.0,2010-04-07
1325100000.0,2010-04-08
1323800000.0,2010-04-09
1322400000.0,2010-04-10
1327600000.0,2010-04-11
1314100000.0,2010-04-12
1299300000.0,2010-04-13
1288100000.0,2010-04-14
1284300000.0,2010-04-15
1282700000.0,2010-04-16
1281400000.0,2010-04-17
1280200000.0,2010-04-18
1279100000.0,2010-04-19
1415900000.0,2010-04-20
1421800000.0,2010-04-21
1412400000.0,2010-04-22
1409000000.0,2010-04-23
1407300000.0,2010-04-24
1405800000.0,2010-04-25
1404300000.0,2010-04-26
1399300000.0,2010-04-27
1389200000.0,2010-04-28
1384000000.0,2010-04-29
1381600000.0,2010-04-30
1379700000.0,2010-05-01
1377800000.0,2010-05-02
1375900000.0,2010-05-03
1374200000.0,2010-05-04
1372500000.0,2010-05-05
1370700000.0,2010-05-06
1369000000.0,2010-05-07
1367400000.0,2010-05-08
1365800000.0,2010-05-09
1546900000.0,2010-05-10
1608300000.0,2010-05-11
1609700000.0,2010-05-12
1608300000.0,2010-05-13
1606600000.0,2010-05-14
1604900000.0,2010-05-15
1603300000.0,2010-05-16
1601400000.0,2010-05-17
1599400000.0,2010-05-18
1597600000.0,2010-05-19
1595700000.0,2010-05-20
1593700000.0,2010-05-21
1591500000.0,2010-05-22
1589300000.0,2010-05-23
1587200000.0,2010-05-24
1650300000.0,2010-05-25
1673400000.0,2010-05-26
1668600000.0,2010-05-27
1657800000.0,2010-05-28
1653200000.0,2010-05-29
1650600000.0,2010-05-30
1648600000.0,2010-05-31
1646500000.0,2010-06-01
1644400000.0,2010-06-02
1642300000.0,2010-06-03
1640300000.0,2010-06-04
1638200000.0,2010-06-05
1636200000.0,2010-06-06
1634000000.0,2010-06-07
1631800000.0,2010-06-08
1629400000.0,2010-06-09
1627000000.0,2010-06-10
1624200000.0,2010-06-11
1620700000.0,2010-06-12
1617800000.0,2010-06-13
1615300000.0,2010-06-14
1612900000.0,2010-06-15
1610400000.0,2010-06-16
1607800000.0,2010-06-17
1605400000.0,2010-06-18
1602900000.0,2010-06-19
1600400000.0,2010-06-20
1597900000.0,2010-06-21
1595400000.0,2010-06-22
1593000000.0,2010-06-23
1590600000.0,2010-06-24
1588000000.0,2010-06-25
1585500000.0,2010-06-26
1582800000.0,2010-06-27
1580000000.0,2010-06-28
1577300000.0,2010-06-29
1574400000.0,2010-06-30
