,35,bif_sum,date,year,month,day
571,0.0,0.0,2010-07-28,2010,7,28
572,0.0,0.0,2010-07-29,2010,7,29
573,0.0,0.0,2010-07-30,2010,7,30
574,0.0,0.0,2010-07-31,2010,7,31
575,0.0,0.0,2010-08-01,2010,8,1
576,0.0,0.0,2010-08-02,2010,8,2
577,0.0,0.0,2010-08-03,2010,8,3
578,0.0,0.0,2010-08-04,2010,8,4
579,0.0,0.0,2010-08-05,2010,8,5
580,0.0,0.0,2010-08-06,2010,8,6
581,0.0,0.0,2010-08-07,2010,8,7
582,0.0,0.0,2010-08-08,2010,8,8
583,0.0,0.0,2010-08-09,2010,8,9
584,0.0,0.0,2010-08-10,2010,8,10
585,0.0,0.0,2010-08-11,2010,8,11
586,0.0,0.0,2010-08-12,2010,8,12
587,0.0,0.0,2010-08-13,2010,8,13
588,0.0,0.0,2010-08-14,2010,8,14
589,0.0,0.0,2010-08-15,2010,8,15
590,0.0,0.0,2010-08-16,2010,8,16
591,0.0,0.0,2010-08-17,2010,8,17
592,0.0,0.0,2010-08-18,2010,8,18
593,0.0,0.0,2010-08-19,2010,8,19
594,0.0,0.0,2010-08-20,2010,8,20
595,0.0,0.0,2010-08-21,2010,8,21
596,0.0,0.0,2010-08-22,2010,8,22
597,0.0,0.0,2010-08-23,2010,8,23
598,0.0,0.0,2010-08-24,2010,8,24
599,0.0,0.0,2010-08-25,2010,8,25
600,0.0,0.0,2010-08-26,2010,8,26
601,0.0,0.0,2010-08-27,2010,8,27
602,0.0,0.0,2010-08-28,2010,8,28
603,0.0,0.0,2010-08-29,2010,8,29
604,0.0,0.0,2010-08-30,2010,8,30
605,0.0,0.0,2010-08-31,2010,8,31
606,0.0,0.0,2010-09-01,2010,9,1
607,0.0,0.0,2010-09-02,2010,9,2
608,0.0,0.0,2010-09-03,2010,9,3
609,0.0,0.0,2010-09-04,2010,9,4
610,0.0,0.0,2010-09-05,2010,9,5
611,0.0,0.0,2010-09-06,2010,9,6
612,0.0,0.0,2010-09-07,2010,9,7
613,0.0,0.0,2010-09-08,2010,9,8
614,0.0,0.0,2010-09-09,2010,9,9
615,0.0,0.0,2010-09-10,2010,9,10
616,0.0,0.0,2010-09-11,2010,9,11
617,0.0,0.0,2010-09-12,2010,9,12
618,0.0,0.0,2010-09-13,2010,9,13
619,0.0,0.0,2010-09-14,2010,9,14
620,0.0,0.0,2010-09-15,2010,9,15
621,0.0,0.0,2010-09-16,2010,9,16
622,0.0,0.0,2010-09-17,2010,9,17
623,0.0,0.0,2010-09-18,2010,9,18
624,0.0,0.0,2010-09-19,2010,9,19
625,0.0,0.0,2010-09-20,2010,9,20
626,0.0,0.0,2010-09-21,2010,9,21
627,0.0,0.0,2010-09-22,2010,9,22
628,0.0,0.0,2010-09-23,2010,9,23
629,0.0,0.0,2010-09-24,2010,9,24
630,0.0,0.0,2010-09-25,2010,9,25
631,0.0,0.0,2010-09-26,2010,9,26
632,0.0,0.0,2010-09-27,2010,9,27
633,0.0,0.0,2010-09-28,2010,9,28
634,0.0,0.0,2010-09-29,2010,9,29
635,0.0,0.0,2010-09-30,2010,9,30
636,0.0,0.0,2010-10-01,2010,10,1
637,0.0,0.0,2010-10-02,2010,10,2
638,0.0,0.0,2010-10-03,2010,10,3
639,0.0,0.0,2010-10-04,2010,10,4
640,0.0,0.0,2010-10-05,2010,10,5
641,0.0,0.0,2010-10-06,2010,10,6
642,0.0,0.0,2010-10-07,2010,10,7
643,0.0,0.0,2010-10-08,2010,10,8
644,0.0,0.0,2010-10-09,2010,10,9
645,0.0,0.0,2010-10-10,2010,10,10
646,0.0,0.0,2010-10-11,2010,10,11
647,0.0,0.0,2010-10-12,2010,10,12
648,0.0,0.0,2010-10-13,2010,10,13
649,0.0,0.0,2010-10-14,2010,10,14
650,0.0,0.0,2010-10-15,2010,10,15
651,0.0,0.0,2010-10-16,2010,10,16
652,0.0,0.0,2010-10-17,2010,10,17
653,0.0,0.0,2010-10-18,2010,10,18
654,0.0,0.0,2010-10-19,2010,10,19
655,0.0,0.0,2010-10-20,2010,10,20
656,0.0,0.0,2010-10-21,2010,10,21
657,0.0,0.0,2010-10-22,2010,10,22
658,0.0,0.0,2010-10-23,2010,10,23
659,111431.41336145073,111431.41336145073,2010-10-24,2010,10,24
660,0.0,0.0,2010-10-25,2010,10,25
661,0.0,0.0,2010-10-26,2010,10,26
662,0.0,0.0,2010-10-27,2010,10,27
663,0.0,0.0,2010-10-28,2010,10,28
664,0.0,0.0,2010-10-29,2010,10,29
665,0.0,0.0,2010-10-30,2010,10,30
666,0.0,0.0,2010-10-31,2010,10,31
667,0.0,0.0,2010-11-01,2010,11,1
668,0.0,0.0,2010-11-02,2010,11,2
669,0.0,0.0,2010-11-03,2010,11,3
670,0.0,0.0,2010-11-04,2010,11,4
671,0.0,0.0,2010-11-05,2010,11,5
672,0.0,0.0,2010-11-06,2010,11,6
673,0.0,0.0,2010-11-07,2010,11,7
674,0.0,0.0,2010-11-08,2010,11,8
675,0.0,0.0,2010-11-09,2010,11,9
676,0.0,0.0,2010-11-10,2010,11,10
677,0.0,0.0,2010-11-11,2010,11,11
678,0.0,0.0,2010-11-12,2010,11,12
679,0.0,0.0,2010-11-13,2010,11,13
680,0.0,0.0,2010-11-14,2010,11,14
681,0.0,0.0,2010-11-15,2010,11,15
682,0.0,0.0,2010-11-16,2010,11,16
683,0.0,0.0,2010-11-17,2010,11,17
684,0.0,0.0,2010-11-18,2010,11,18
685,0.0,0.0,2010-11-19,2010,11,19
686,3222.8700230941554,3222.8700230941554,2010-11-20,2010,11,20
687,22.30457571830384,22.30457571830384,2010-11-21,2010,11,21
688,0.0,0.0,2010-11-22,2010,11,22
689,0.0,0.0,2010-11-23,2010,11,23
690,0.0,0.0,2010-11-24,2010,11,24
691,0.0,0.0,2010-11-25,2010,11,25
692,0.0,0.0,2010-11-26,2010,11,26
693,0.0,0.0,2010-11-27,2010,11,27
694,0.0,0.0,2010-11-28,2010,11,28
695,0.0,0.0,2010-11-29,2010,11,29
696,0.0,0.0,2010-11-30,2010,11,30
697,0.0,0.0,2010-12-01,2010,12,1
698,0.0,0.0,2010-12-02,2010,12,2
699,0.0,0.0,2010-12-03,2010,12,3
700,0.0,0.0,2010-12-04,2010,12,4
701,2004.0825979130207,2004.0825979130207,2010-12-05,2010,12,5
702,101.6411045391061,101.6411045391061,2010-12-06,2010,12,6
703,0.0,0.0,2010-12-07,2010,12,7
704,0.0,0.0,2010-12-08,2010,12,8
705,0.0,0.0,2010-12-09,2010,12,9
706,0.0,0.0,2010-12-10,2010,12,10
707,0.0,0.0,2010-12-11,2010,12,11
708,0.0,0.0,2010-12-12,2010,12,12
709,0.0,0.0,2010-12-13,2010,12,13
710,0.0,0.0,2010-12-14,2010,12,14
711,0.0,0.0,2010-12-15,2010,12,15
712,0.0,0.0,2010-12-16,2010,12,16
713,0.0,0.0,2010-12-17,2010,12,17
714,293.54162743194956,293.54162743194956,2010-12-18,2010,12,18
715,22.13399747573242,22.13399747573242,2010-12-19,2010,12,19
716,0.0,0.0,2010-12-20,2010,12,20
717,0.0,0.0,2010-12-21,2010,12,21
718,0.0,0.0,2010-12-22,2010,12,22
719,0.0,0.0,2010-12-23,2010,12,23
720,0.0,0.0,2010-12-24,2010,12,24
721,0.0,0.0,2010-12-25,2010,12,25
722,0.0,0.0,2010-12-26,2010,12,26
723,0.0,0.0,2010-12-27,2010,12,27
724,0.0,0.0,2010-12-28,2010,12,28
725,440.5653675075992,440.5653675075992,2010-12-29,2010,12,29
726,0.0,0.0,2010-12-30,2010,12,30
727,0.0,0.0,2010-12-31,2010,12,31
728,0.0,0.0,2011-01-01,2011,1,1
729,0.0,0.0,2011-01-02,2011,1,2
730,0.0,0.0,2011-01-03,2011,1,3
731,0.0,0.0,2011-01-04,2011,1,4
732,0.0,0.0,2011-01-05,2011,1,5
733,0.0,0.0,2011-01-06,2011,1,6
734,0.0,0.0,2011-01-07,2011,1,7
735,0.0,0.0,2011-01-08,2011,1,8
736,0.0,0.0,2011-01-09,2011,1,9
737,0.0,0.0,2011-01-10,2011,1,10
738,0.0,0.0,2011-01-11,2011,1,11
739,0.0,0.0,2011-01-12,2011,1,12
740,0.0,0.0,2011-01-13,2011,1,13
741,0.0,0.0,2011-01-14,2011,1,14
742,0.0,0.0,2011-01-15,2011,1,15
743,0.0,0.0,2011-01-16,2011,1,16
744,0.0,0.0,2011-01-17,2011,1,17
745,0.0,0.0,2011-01-18,2011,1,18
746,0.0,0.0,2011-01-19,2011,1,19
747,0.0,0.0,2011-01-20,2011,1,20
748,0.0,0.0,2011-01-21,2011,1,21
749,0.0,0.0,2011-01-22,2011,1,22
750,0.0,0.0,2011-01-23,2011,1,23
751,0.0,0.0,2011-01-24,2011,1,24
752,0.0,0.0,2011-01-25,2011,1,25
753,0.0,0.0,2011-01-26,2011,1,26
754,0.0,0.0,2011-01-27,2011,1,27
755,0.0,0.0,2011-01-28,2011,1,28
756,0.0,0.0,2011-01-29,2011,1,29
757,34561.592978440254,34561.592978440254,2011-01-30,2011,1,30
758,0.0,0.0,2011-01-31,2011,1,31
759,0.0,0.0,2011-02-01,2011,2,1
760,0.0,0.0,2011-02-02,2011,2,2
761,0.0,0.0,2011-02-03,2011,2,3
762,0.0,0.0,2011-02-04,2011,2,4
763,0.0,0.0,2011-02-05,2011,2,5
764,0.0,0.0,2011-02-06,2011,2,6
765,0.0,0.0,2011-02-07,2011,2,7
766,0.0,0.0,2011-02-08,2011,2,8
767,0.0,0.0,2011-02-09,2011,2,9
768,0.0,0.0,2011-02-10,2011,2,10
769,0.0,0.0,2011-02-11,2011,2,11
770,0.0,0.0,2011-02-12,2011,2,12
771,0.0,0.0,2011-02-13,2011,2,13
772,0.0,0.0,2011-02-14,2011,2,14
773,0.0,0.0,2011-02-15,2011,2,15
774,0.0,0.0,2011-02-16,2011,2,16
775,0.0,0.0,2011-02-17,2011,2,17
776,474.9957034693849,474.9957034693849,2011-02-18,2011,2,18
777,348.42664748139396,348.42664748139396,2011-02-19,2011,2,19
778,0.0,0.0,2011-02-20,2011,2,20
779,0.0,0.0,2011-02-21,2011,2,21
780,0.0,0.0,2011-02-22,2011,2,22
781,0.0,0.0,2011-02-23,2011,2,23
782,0.0,0.0,2011-02-24,2011,2,24
783,3683.7783165304872,3683.7783165304872,2011-02-25,2011,2,25
784,0.0,0.0,2011-02-26,2011,2,26
785,0.0,0.0,2011-02-27,2011,2,27
786,0.0,0.0,2011-02-28,2011,2,28
787,0.0,0.0,2011-03-01,2011,3,1
788,0.0,0.0,2011-03-02,2011,3,2
789,0.0,0.0,2011-03-03,2011,3,3
790,0.0,0.0,2011-03-04,2011,3,4
791,0.0,0.0,2011-03-05,2011,3,5
792,0.0,0.0,2011-03-06,2011,3,6
793,5054.033339106676,5054.033339106676,2011-03-07,2011,3,7
794,0.0,0.0,2011-03-08,2011,3,8
795,0.0,0.0,2011-03-09,2011,3,9
796,0.0,0.0,2011-03-10,2011,3,10
797,0.0,0.0,2011-03-11,2011,3,11
798,0.0,0.0,2011-03-12,2011,3,12
799,0.0,0.0,2011-03-13,2011,3,13
800,83994.09126810604,83994.09126810604,2011-03-14,2011,3,14
801,0.0,0.0,2011-03-15,2011,3,15
802,68.05483677763063,68.05483677763063,2011-03-16,2011,3,16
803,0.0,0.0,2011-03-17,2011,3,17
804,0.0,0.0,2011-03-18,2011,3,18
805,2473.8433139379727,2473.8433139379727,2011-03-19,2011,3,19
806,209.3700877355024,209.3700877355024,2011-03-20,2011,3,20
807,163.049271864816,163.049271864816,2011-03-21,2011,3,21
808,0.0,0.0,2011-03-22,2011,3,22
809,0.0,0.0,2011-03-23,2011,3,23
810,3119.5349001460645,3119.5349001460645,2011-03-24,2011,3,24
811,0.0,0.0,2011-03-25,2011,3,25
812,581.1277213948109,581.1277213948109,2011-03-26,2011,3,26
813,0.0,0.0,2011-03-27,2011,3,27
814,0.0,0.0,2011-03-28,2011,3,28
815,0.0,0.0,2011-03-29,2011,3,29
816,0.0,0.0,2011-03-30,2011,3,30
817,0.0,0.0,2011-03-31,2011,3,31
818,0.0,0.0,2011-04-01,2011,4,1
819,0.0,0.0,2011-04-02,2011,4,2
820,0.0,0.0,2011-04-03,2011,4,3
821,0.0,0.0,2011-04-04,2011,4,4
822,0.0,0.0,2011-04-05,2011,4,5
823,0.0,0.0,2011-04-06,2011,4,6
824,0.0,0.0,2011-04-07,2011,4,7
825,0.0,0.0,2011-04-08,2011,4,8
826,0.0,0.0,2011-04-09,2011,4,9
827,0.0,0.0,2011-04-10,2011,4,10
828,0.0,0.0,2011-04-11,2011,4,11
829,0.0,0.0,2011-04-12,2011,4,12
830,0.0,0.0,2011-04-13,2011,4,13
831,0.0,0.0,2011-04-14,2011,4,14
832,0.0,0.0,2011-04-15,2011,4,15
833,0.0,0.0,2011-04-16,2011,4,16
834,0.0,0.0,2011-04-17,2011,4,17
835,0.0,0.0,2011-04-18,2011,4,18
836,0.0,0.0,2011-04-19,2011,4,19
837,0.0,0.0,2011-04-20,2011,4,20
838,0.0,0.0,2011-04-21,2011,4,21
839,0.0,0.0,2011-04-22,2011,4,22
840,0.0,0.0,2011-04-23,2011,4,23
841,0.0,0.0,2011-04-24,2011,4,24
842,0.0,0.0,2011-04-25,2011,4,25
843,0.0,0.0,2011-04-26,2011,4,26
844,0.0,0.0,2011-04-27,2011,4,27
845,0.0,0.0,2011-04-28,2011,4,28
846,0.0,0.0,2011-04-29,2011,4,29
847,0.0,0.0,2011-04-30,2011,4,30
848,0.0,0.0,2011-05-01,2011,5,1
849,0.0,0.0,2011-05-02,2011,5,2
850,0.0,0.0,2011-05-03,2011,5,3
851,0.0,0.0,2011-05-04,2011,5,4
852,0.0,0.0,2011-05-05,2011,5,5
853,0.0,0.0,2011-05-06,2011,5,6
854,0.0,0.0,2011-05-07,2011,5,7
855,0.0,0.0,2011-05-08,2011,5,8
856,0.0,0.0,2011-05-09,2011,5,9
857,0.0,0.0,2011-05-10,2011,5,10
858,0.0,0.0,2011-05-11,2011,5,11
859,0.0,0.0,2011-05-12,2011,5,12
860,0.0,0.0,2011-05-13,2011,5,13
861,0.0,0.0,2011-05-14,2011,5,14
862,0.0,0.0,2011-05-15,2011,5,15
863,0.0,0.0,2011-05-16,2011,5,16
864,0.0,0.0,2011-05-17,2011,5,17
865,40894.733738506344,40894.733738506344,2011-05-18,2011,5,18
866,0.0,0.0,2011-05-19,2011,5,19
867,0.0,0.0,2011-05-20,2011,5,20
868,0.0,0.0,2011-05-21,2011,5,21
869,0.0,0.0,2011-05-22,2011,5,22
870,0.0,0.0,2011-05-23,2011,5,23
871,0.0,0.0,2011-05-24,2011,5,24
872,0.0,0.0,2011-05-25,2011,5,25
873,0.0,0.0,2011-05-26,2011,5,26
874,0.0,0.0,2011-05-27,2011,5,27
875,0.0,0.0,2011-05-28,2011,5,28
876,30207.595100821574,30207.595100821574,2011-05-29,2011,5,29
877,0.0,0.0,2011-05-30,2011,5,30
878,0.0,0.0,2011-05-31,2011,5,31
879,0.0,0.0,2011-06-01,2011,6,1
880,2421.0699348913945,2421.0699348913945,2011-06-02,2011,6,2
881,0.0,0.0,2011-06-03,2011,6,3
882,0.0,0.0,2011-06-04,2011,6,4
883,0.0,0.0,2011-06-05,2011,6,5
884,0.0,0.0,2011-06-06,2011,6,6
885,0.0,0.0,2011-06-07,2011,6,7
886,0.0,0.0,2011-06-08,2011,6,8
887,0.0,0.0,2011-06-09,2011,6,9
888,0.0,0.0,2011-06-10,2011,6,10
889,0.0,0.0,2011-06-11,2011,6,11
890,0.0,0.0,2011-06-12,2011,6,12
891,0.0,0.0,2011-06-13,2011,6,13
892,0.0,0.0,2011-06-14,2011,6,14
893,0.0,0.0,2011-06-15,2011,6,15
894,0.0,0.0,2011-06-16,2011,6,16
895,0.0,0.0,2011-06-17,2011,6,17
896,0.0,0.0,2011-06-18,2011,6,18
897,0.0,0.0,2011-06-19,2011,6,19
898,0.0,0.0,2011-06-20,2011,6,20
899,0.0,0.0,2011-06-21,2011,6,21
900,0.0,0.0,2011-06-22,2011,6,22
901,0.0,0.0,2011-06-23,2011,6,23
902,0.0,0.0,2011-06-24,2011,6,24
903,0.0,0.0,2011-06-25,2011,6,25
904,0.0,0.0,2011-06-26,2011,6,26
905,0.0,0.0,2011-06-27,2011,6,27
906,0.0,0.0,2011-06-28,2011,6,28
907,0.0,0.0,2011-06-29,2011,6,29
908,0.0,0.0,2011-06-30,2011,6,30
909,0.0,0.0,2011-07-01,2011,7,1
910,0.0,0.0,2011-07-02,2011,7,2
911,0.0,0.0,2011-07-03,2011,7,3
912,0.0,0.0,2011-07-04,2011,7,4
913,0.0,0.0,2011-07-05,2011,7,5
914,0.0,0.0,2011-07-06,2011,7,6
915,0.0,0.0,2011-07-07,2011,7,7
916,0.0,0.0,2011-07-08,2011,7,8
917,0.0,0.0,2011-07-09,2011,7,9
918,0.0,0.0,2011-07-10,2011,7,10
919,0.0,0.0,2011-07-11,2011,7,11
920,0.0,0.0,2011-07-12,2011,7,12
921,0.0,0.0,2011-07-13,2011,7,13
922,0.0,0.0,2011-07-14,2011,7,14
923,0.0,0.0,2011-07-15,2011,7,15
924,0.0,0.0,2011-07-16,2011,7,16
925,0.0,0.0,2011-07-17,2011,7,17
926,0.0,0.0,2011-07-18,2011,7,18
927,0.0,0.0,2011-07-19,2011,7,19
928,0.0,0.0,2011-07-20,2011,7,20
929,0.0,0.0,2011-07-21,2011,7,21
930,0.0,0.0,2011-07-22,2011,7,22
931,0.0,0.0,2011-07-23,2011,7,23
932,0.0,0.0,2011-07-24,2011,7,24
933,0.0,0.0,2011-07-25,2011,7,25
934,0.0,0.0,2011-07-26,2011,7,26
935,0.0,0.0,2011-07-27,2011,7,27
936,0.0,0.0,2011-07-28,2011,7,28
937,0.0,0.0,2011-07-29,2011,7,29
938,0.0,0.0,2011-07-30,2011,7,30
939,0.0,0.0,2011-07-31,2011,7,31
940,0.0,0.0,2011-08-01,2011,8,1
941,0.0,0.0,2011-08-02,2011,8,2
942,0.0,0.0,2011-08-03,2011,8,3
943,0.0,0.0,2011-08-04,2011,8,4
944,0.0,0.0,2011-08-05,2011,8,5
945,0.0,0.0,2011-08-06,2011,8,6
946,0.0,0.0,2011-08-07,2011,8,7
947,0.0,0.0,2011-08-08,2011,8,8
948,0.0,0.0,2011-08-09,2011,8,9
949,0.0,0.0,2011-08-10,2011,8,10
950,0.0,0.0,2011-08-11,2011,8,11
951,0.0,0.0,2011-08-12,2011,8,12
952,0.0,0.0,2011-08-13,2011,8,13
953,0.0,0.0,2011-08-14,2011,8,14
954,0.0,0.0,2011-08-15,2011,8,15
955,0.0,0.0,2011-08-16,2011,8,16
956,0.0,0.0,2011-08-17,2011,8,17
957,0.0,0.0,2011-08-18,2011,8,18
958,0.0,0.0,2011-08-19,2011,8,19
959,0.0,0.0,2011-08-20,2011,8,20
960,0.0,0.0,2011-08-21,2011,8,21
961,0.0,0.0,2011-08-22,2011,8,22
962,0.0,0.0,2011-08-23,2011,8,23
963,0.0,0.0,2011-08-24,2011,8,24
964,0.0,0.0,2011-08-25,2011,8,25
965,0.0,0.0,2011-08-26,2011,8,26
966,0.0,0.0,2011-08-27,2011,8,27
967,0.0,0.0,2011-08-28,2011,8,28
968,0.0,0.0,2011-08-29,2011,8,29
969,0.0,0.0,2011-08-30,2011,8,30
970,0.0,0.0,2011-08-31,2011,8,31
971,0.0,0.0,2011-09-01,2011,9,1
972,0.0,0.0,2011-09-02,2011,9,2
973,0.0,0.0,2011-09-03,2011,9,3
974,0.0,0.0,2011-09-04,2011,9,4
975,0.0,0.0,2011-09-05,2011,9,5
976,0.0,0.0,2011-09-06,2011,9,6
977,0.0,0.0,2011-09-07,2011,9,7
978,0.0,0.0,2011-09-08,2011,9,8
979,0.0,0.0,2011-09-09,2011,9,9
980,0.0,0.0,2011-09-10,2011,9,10
981,0.0,0.0,2011-09-11,2011,9,11
982,0.0,0.0,2011-09-12,2011,9,12
983,0.0,0.0,2011-09-13,2011,9,13
984,0.0,0.0,2011-09-14,2011,9,14
985,0.0,0.0,2011-09-15,2011,9,15
986,0.0,0.0,2011-09-16,2011,9,16
987,0.0,0.0,2011-09-17,2011,9,17
988,0.0,0.0,2011-09-18,2011,9,18
989,0.0,0.0,2011-09-19,2011,9,19
990,0.0,0.0,2011-09-20,2011,9,20
991,0.0,0.0,2011-09-21,2011,9,21
992,0.0,0.0,2011-09-22,2011,9,22
993,0.0,0.0,2011-09-23,2011,9,23
994,0.0,0.0,2011-09-24,2011,9,24
995,0.0,0.0,2011-09-25,2011,9,25
996,0.0,0.0,2011-09-26,2011,9,26
997,0.0,0.0,2011-09-27,2011,9,27
998,0.0,0.0,2011-09-28,2011,9,28
999,0.0,0.0,2011-09-29,2011,9,29
1000,0.0,0.0,2011-09-30,2011,9,30
1001,0.0,0.0,2011-10-01,2011,10,1
1002,0.0,0.0,2011-10-02,2011,10,2
1003,0.0,0.0,2011-10-03,2011,10,3
1004,0.0,0.0,2011-10-04,2011,10,4
1005,116687.94072051476,116687.94072051476,2011-10-05,2011,10,5
1006,0.0,0.0,2011-10-06,2011,10,6
1007,0.0,0.0,2011-10-07,2011,10,7
1008,0.0,0.0,2011-10-08,2011,10,8
1009,0.0,0.0,2011-10-09,2011,10,9
1010,0.0,0.0,2011-10-10,2011,10,10
1011,0.0,0.0,2011-10-11,2011,10,11
1012,0.0,0.0,2011-10-12,2011,10,12
1013,0.0,0.0,2011-10-13,2011,10,13
1014,0.0,0.0,2011-10-14,2011,10,14
1015,0.0,0.0,2011-10-15,2011,10,15
1016,0.0,0.0,2011-10-16,2011,10,16
1017,0.0,0.0,2011-10-17,2011,10,17
1018,0.0,0.0,2011-10-18,2011,10,18
1019,0.0,0.0,2011-10-19,2011,10,19
1020,0.0,0.0,2011-10-20,2011,10,20
1021,0.0,0.0,2011-10-21,2011,10,21
1022,0.0,0.0,2011-10-22,2011,10,22
1023,0.0,0.0,2011-10-23,2011,10,23
1024,0.0,0.0,2011-10-24,2011,10,24
1025,0.0,0.0,2011-10-25,2011,10,25
1026,0.0,0.0,2011-10-26,2011,10,26
1027,0.0,0.0,2011-10-27,2011,10,27
1028,0.0,0.0,2011-10-28,2011,10,28
1029,0.0,0.0,2011-10-29,2011,10,29
1030,0.0,0.0,2011-10-30,2011,10,30
1031,0.0,0.0,2011-10-31,2011,10,31
1032,0.0,0.0,2011-11-01,2011,11,1
1033,0.0,0.0,2011-11-02,2011,11,2
1034,0.0,0.0,2011-11-03,2011,11,3
1035,0.0,0.0,2011-11-04,2011,11,4
1036,0.0,0.0,2011-11-05,2011,11,5
1037,0.0,0.0,2011-11-06,2011,11,6
1038,0.0,0.0,2011-11-07,2011,11,7
1039,0.0,0.0,2011-11-08,2011,11,8
1040,0.0,0.0,2011-11-09,2011,11,9
1041,0.0,0.0,2011-11-10,2011,11,10
1042,0.0,0.0,2011-11-11,2011,11,11
1043,0.0,0.0,2011-11-12,2011,11,12
1044,0.0,0.0,2011-11-13,2011,11,13
1045,0.0,0.0,2011-11-14,2011,11,14
1046,0.0,0.0,2011-11-15,2011,11,15
1047,0.0,0.0,2011-11-16,2011,11,16
1048,0.0,0.0,2011-11-17,2011,11,17
1049,0.0,0.0,2011-11-18,2011,11,18
1050,0.0,0.0,2011-11-19,2011,11,19
1051,0.0,0.0,2011-11-20,2011,11,20
1052,0.0,0.0,2011-11-21,2011,11,21
1053,0.0,0.0,2011-11-22,2011,11,22
1054,0.0,0.0,2011-11-23,2011,11,23
1055,0.0,0.0,2011-11-24,2011,11,24
1056,0.0,0.0,2011-11-25,2011,11,25
1057,0.0,0.0,2011-11-26,2011,11,26
1058,0.0,0.0,2011-11-27,2011,11,27
1059,0.0,0.0,2011-11-28,2011,11,28
1060,0.0,0.0,2011-11-29,2011,11,29
1061,0.0,0.0,2011-11-30,2011,11,30
1062,0.0,0.0,2011-12-01,2011,12,1
1063,0.0,0.0,2011-12-02,2011,12,2
1064,0.0,0.0,2011-12-03,2011,12,3
1065,0.0,0.0,2011-12-04,2011,12,4
1066,0.0,0.0,2011-12-05,2011,12,5
1067,0.0,0.0,2011-12-06,2011,12,6
1068,0.0,0.0,2011-12-07,2011,12,7
1069,0.0,0.0,2011-12-08,2011,12,8
1070,0.0,0.0,2011-12-09,2011,12,9
1071,0.0,0.0,2011-12-10,2011,12,10
1072,0.0,0.0,2011-12-11,2011,12,11
1073,0.0,0.0,2011-12-12,2011,12,12
1074,0.0,0.0,2011-12-13,2011,12,13
1075,0.0,0.0,2011-12-14,2011,12,14
1076,0.0,0.0,2011-12-15,2011,12,15
1077,0.0,0.0,2011-12-16,2011,12,16
1078,0.0,0.0,2011-12-17,2011,12,17
1079,0.0,0.0,2011-12-18,2011,12,18
1080,0.0,0.0,2011-12-19,2011,12,19
1081,0.0,0.0,2011-12-20,2011,12,20
1082,0.0,0.0,2011-12-21,2011,12,21
1083,0.0,0.0,2011-12-22,2011,12,22
1084,0.0,0.0,2011-12-23,2011,12,23
1085,0.0,0.0,2011-12-24,2011,12,24
1086,0.0,0.0,2011-12-25,2011,12,25
1087,0.0,0.0,2011-12-26,2011,12,26
1088,0.0,0.0,2011-12-27,2011,12,27
1089,0.0,0.0,2011-12-28,2011,12,28
1090,0.0,0.0,2011-12-29,2011,12,29
1091,0.0,0.0,2011-12-30,2011,12,30
1092,0.0,0.0,2011-12-31,2011,12,31
1093,0.0,0.0,2012-01-01,2012,1,1
1094,0.0,0.0,2012-01-02,2012,1,2
1095,0.0,0.0,2012-01-03,2012,1,3
1096,0.0,0.0,2012-01-04,2012,1,4
1097,0.0,0.0,2012-01-05,2012,1,5
1098,0.0,0.0,2012-01-06,2012,1,6
1099,0.0,0.0,2012-01-07,2012,1,7
1100,0.0,0.0,2012-01-08,2012,1,8
1101,0.0,0.0,2012-01-09,2012,1,9
1102,0.0,0.0,2012-01-10,2012,1,10
1103,0.0,0.0,2012-01-11,2012,1,11
1104,0.0,0.0,2012-01-12,2012,1,12
1105,0.0,0.0,2012-01-13,2012,1,13
1106,0.0,0.0,2012-01-14,2012,1,14
1107,0.0,0.0,2012-01-15,2012,1,15
1108,0.0,0.0,2012-01-16,2012,1,16
1109,0.0,0.0,2012-01-17,2012,1,17
1110,0.0,0.0,2012-01-18,2012,1,18
1111,0.0,0.0,2012-01-19,2012,1,19
1112,52649.139265901904,52649.139265901904,2012-01-20,2012,1,20
1113,9871.127617273289,9871.127617273289,2012-01-21,2012,1,21
1114,0.0,0.0,2012-01-22,2012,1,22
1115,3789.907393451731,3789.907393451731,2012-01-23,2012,1,23
1116,0.0,0.0,2012-01-24,2012,1,24
1117,0.0,0.0,2012-01-25,2012,1,25
1118,0.0,0.0,2012-01-26,2012,1,26
1119,0.0,0.0,2012-01-27,2012,1,27
1120,0.0,0.0,2012-01-28,2012,1,28
1121,0.0,0.0,2012-01-29,2012,1,29
1122,0.0,0.0,2012-01-30,2012,1,30
1123,0.0,0.0,2012-01-31,2012,1,31
1124,0.0,0.0,2012-02-01,2012,2,1
1125,0.0,0.0,2012-02-02,2012,2,2
1126,0.0,0.0,2012-02-03,2012,2,3
1127,0.0,0.0,2012-02-04,2012,2,4
1128,0.0,0.0,2012-02-05,2012,2,5
1129,0.0,0.0,2012-02-06,2012,2,6
1130,0.0,0.0,2012-02-07,2012,2,7
1131,0.0,0.0,2012-02-08,2012,2,8
1132,0.0,0.0,2012-02-09,2012,2,9
1133,0.0,0.0,2012-02-10,2012,2,10
1134,0.0,0.0,2012-02-11,2012,2,11
1135,0.0,0.0,2012-02-12,2012,2,12
1136,0.0,0.0,2012-02-13,2012,2,13
1137,0.0,0.0,2012-02-14,2012,2,14
