conc_benth,date
8407000000.0,2010-06-15
8394000000.0,2010-06-16
8380500000.0,2010-06-17
8367900000.0,2010-06-18
8354900000.0,2010-06-19
8341799999.999999,2010-06-20
8329100000.0,2010-06-21
8316000000.0,2010-06-22
8303600000.0,2010-06-23
8290799999.999999,2010-06-24
8277600000.0,2010-06-25
8264500000.0,2010-06-26
8250299999.999999,2010-06-27
8235900000.0,2010-06-28
8221600000.0,2010-06-29
8206700000.000001,2010-06-30
8191900000.0,2010-07-01
8176900000.0,2010-07-02
8161400000.0,2010-07-03
8144800000.0,2010-07-04
8128600000.0,2010-07-05
8113500000.0,2010-07-06
8098300000.0,2010-07-07
8083200000.0,2010-07-08
8068300000.0,2010-07-09
8053300000.0,2010-07-10
8038200000.0,2010-07-11
8022900000.0,2010-07-12
8006700000.0,2010-07-13
7990600000.0,2010-07-14
7974800000.0,2010-07-15
7958200000.0,2010-07-16
7941100000.0,2010-07-17
7923500000.0,2010-07-18
7905700000.0,2010-07-19
7887700000.0,2010-07-20
7869000000.0,2010-07-21
7850300000.0,2010-07-22
7832200000.0,2010-07-23
7814400000.0,2010-07-24
7796400000.0,2010-07-25
7777900000.0,2010-07-26
7759000000.0,2010-07-27
7740200000.0,2010-07-28
7722200000.0,2010-07-29
7704600000.0,2010-07-30
7686400000.0,2010-07-31
7668300000.0,2010-08-01
7650600000.0,2010-08-02
7632600000.0,2010-08-03
7615000000.0,2010-08-04
7597000000.0,2010-08-05
7579300000.0,2010-08-06
7561800000.0,2010-08-07
7543800000.0,2010-08-08
7525600000.0,2010-08-09
7508100000.0,2010-08-10
7490800000.0,2010-08-11
7473700000.0,2010-08-12
7457600000.0,2010-08-13
7441600000.0,2010-08-14
7425900000.0,2010-08-15
7410700000.0,2010-08-16
7395100000.0,2010-08-17
7379400000.0,2010-08-18
7364400000.0,2010-08-19
7349600000.0,2010-08-20
7333800000.0,2010-08-21
7318100000.0,2010-08-22
7302900000.0,2010-08-23
7287400000.0,2010-08-24
7273100000.0,2010-08-25
7258900000.0,2010-08-26
7243200000.0,2010-08-27
7227400000.0,2010-08-28
7211600000.0,2010-08-29
7196900000.0,2010-08-30
7182100000.0,2010-08-31
7167400000.0,2010-09-01
7153300000.0,2010-09-02
7139700000.0,2010-09-03
7125300000.0,2010-09-04
7111000000.0,2010-09-05
7096000000.0,2010-09-06
7080700000.0,2010-09-07
7064600000.0,2010-09-08
7049500000.0,2010-09-09
7035800000.0,2010-09-10
7022300000.0,2010-09-11
7009200000.0,2010-09-12
6995600000.0,2010-09-13
6982200000.0,2010-09-14
6969200000.0,2010-09-15
6955700000.0,2010-09-16
6942100000.0,2010-09-17
6928000000.0,2010-09-18
6914000000.0,2010-09-19
6900300000.0,2010-09-20
6886800000.0,2010-09-21
6873300000.0,2010-09-22
6860400000.0,2010-09-23
6848700000.0,2010-09-24
6837100000.0,2010-09-25
6825300000.0,2010-09-26
6812500000.0,2010-09-27
6800100000.0,2010-09-28
6787800000.0,2010-09-29
6775200000.0,2010-09-30
6762700000.0,2010-10-01
6750400000.0,2010-10-02
6737700000.0,2010-10-03
6724600000.0,2010-10-04
6712000000.0,2010-10-05
6699900000.0,2010-10-06
6687700000.0,2010-10-07
6676000000.0,2010-10-08
6665100000.0,2010-10-09
6653000000.0,2010-10-10
6640600000.0,2010-10-11
6627100000.0,2010-10-12
6614500000.0,2010-10-13
6603500000.0,2010-10-14
6593300000.0,2010-10-15
6581600000.0,2010-10-16
10156000000.0,2010-10-17
12088000000.0,2010-10-18
12316000000.0,2010-10-19
12337000000.0,2010-10-20
12323000000.0,2010-10-21
12302000000.0,2010-10-22
22402000000.0,2010-10-23
22023000000.0,2010-10-24
21648000000.0,2010-10-25
21378000000.0,2010-10-26
21279000000.0,2010-10-27
21237000000.0,2010-10-28
21203000000.0,2010-10-29
21171000000.0,2010-10-30
21140000000.0,2010-10-31
21112000000.0,2010-11-01
21083000000.0,2010-11-02
21054000000.0,2010-11-03
21027000000.0,2010-11-04
20999000000.0,2010-11-05
20970000000.0,2010-11-06
20807000000.0,2010-11-07
20498000000.0,2010-11-08
20378000000.0,2010-11-09
20333000000.0,2010-11-10
20306000000.0,2010-11-11
20279000000.0,2010-11-12
20251000000.0,2010-11-13
20220000000.0,2010-11-14
20186000000.0,2010-11-15
20153000000.0,2010-11-16
20126000000.0,2010-11-17
20104000000.0,2010-11-18
20189000000.0,2010-11-19
19831000000.0,2010-11-20
19481000000.0,2010-11-21
19147000000.0,2010-11-22
18818000000.0,2010-11-23
18547000000.0,2010-11-24
18459000000.0,2010-11-25
18430000000.0,2010-11-26
18311000000.0,2010-11-27
18045000000.0,2010-11-28
17940000000.0,2010-11-29
17904000000.0,2010-11-30
17885000000.0,2010-12-01
17987000000.0,2010-12-02
17770000000.0,2010-12-03
17464000000.0,2010-12-04
17160000000.0,2010-12-05
16859000000.0,2010-12-06
16620000000.0,2010-12-07
16426000000.0,2010-12-08
16152000000.0,2010-12-09
15939000000.0,2010-12-10
15870000000.0,2010-12-11
15848000000.0,2010-12-12
15834000000.0,2010-12-13
16358000000.0,2010-12-14
16086000000.0,2010-12-15
15879000000.0,2010-12-16
15692000000.0,2010-12-17
15417000000.0,2010-12-18
15146000000.0,2010-12-19
14881000000.0,2010-12-20
14672000000.0,2010-12-21
14496000000.0,2010-12-22
14284000000.0,2010-12-23
14195000000.0,2010-12-24
14051000000.0,2010-12-25
13805000000.0,2010-12-26
13578000000.0,2010-12-27
13354000000.0,2010-12-28
13120000000.0,2010-12-29
12932000000.0,2010-12-30
12871000000.0,2010-12-31
12747000000.0,2011-01-01
12523000000.0,2011-01-02
12342000000.0,2011-01-03
12275000000.0,2011-01-04
12253000000.0,2011-01-05
12241000000.0,2011-01-06
12231000000.0,2011-01-07
12223000000.0,2011-01-08
12214000000.0,2011-01-09
12203000000.0,2011-01-10
12193000000.0,2011-01-11
12183000000.0,2011-01-12
12634000000.0,2011-01-13
12470000000.0,2011-01-14
12414000000.0,2011-01-15
12396000000.0,2011-01-16
12384000000.0,2011-01-17
12372000000.0,2011-01-18
12360000000.0,2011-01-19
12347000000.0,2011-01-20
12337000000.0,2011-01-21
12327000000.0,2011-01-22
12316000000.0,2011-01-23
12306000000.0,2011-01-24
12296000000.0,2011-01-25
12286000000.0,2011-01-26
12277000000.0,2011-01-27
12269000000.0,2011-01-28
13050000000.0,2011-01-29
14180000000.0,2011-01-30
13980000000.0,2011-01-31
13913000000.0,2011-02-01
13888000000.0,2011-02-02
13873000000.0,2011-02-03
13860000000.0,2011-02-04
13846000000.0,2011-02-05
13828000000.0,2011-02-06
13812000000.0,2011-02-07
13795000000.0,2011-02-08
13774000000.0,2011-02-09
13758000000.0,2011-02-10
13746000000.0,2011-02-11
13735000000.0,2011-02-12
13723000000.0,2011-02-13
14267000000.0,2011-02-14
14915000000.0,2011-02-15
16697000000.0,2011-02-16
16407000000.0,2011-02-17
16119000000.0,2011-02-18
15836000000.0,2011-02-19
15612000000.0,2011-02-20
15542000000.0,2011-02-21
15520000000.0,2011-02-22
15506000000.0,2011-02-23
15523000000.0,2011-02-24
15252000000.0,2011-02-25
15034000000.0,2011-02-26
14959000000.0,2011-02-27
14935000000.0,2011-02-28
14920000000.0,2011-03-01
14942000000.0,2011-03-02
14934000000.0,2011-03-03
14919000000.0,2011-03-04
14908000000.0,2011-03-05
15024000000.0,2011-03-06
14763000000.0,2011-03-07
14556000000.0,2011-03-08
14492000000.0,2011-03-09
14418000000.0,2011-03-10
14283000000.0,2011-03-11
14237000000.0,2011-03-12
14106000000.0,2011-03-13
13860000000.0,2011-03-14
13616000000.0,2011-03-15
13376000000.0,2011-03-16
13175000000.0,2011-03-17
12992000000.0,2011-03-18
12764000000.0,2011-03-19
12540000000.0,2011-03-20
12321000000.0,2011-03-21
12125000000.0,2011-03-22
11934000000.0,2011-03-23
11724000000.0,2011-03-24
11519000000.0,2011-03-25
11318000000.0,2011-03-26
11154000000.0,2011-03-27
11093000000.0,2011-03-28
11072000000.0,2011-03-29
11058000000.0,2011-03-30
11045000000.0,2011-03-31
11033000000.0,2011-04-01
11023000000.0,2011-04-02
11011000000.0,2011-04-03
10999000000.0,2011-04-04
10990000000.0,2011-04-05
10979000000.0,2011-04-06
10968000000.0,2011-04-07
10955000000.0,2011-04-08
10944000000.0,2011-04-09
10934000000.0,2011-04-10
10924000000.0,2011-04-11
10913000000.0,2011-04-12
12149000000.0,2011-04-13
12840000000.0,2011-04-14
12922000000.0,2011-04-15
12927000000.0,2011-04-16
12918000000.0,2011-04-17
12905000000.0,2011-04-18
12891000000.0,2011-04-19
12879000000.0,2011-04-20
12865000000.0,2011-04-21
12851000000.0,2011-04-22
12838000000.0,2011-04-23
12824000000.0,2011-04-24
17855000000.0,2011-04-25
18685000000.0,2011-04-26
18635000000.0,2011-04-27
18609000000.0,2011-04-28
18584000000.0,2011-04-29
18556000000.0,2011-04-30
18528000000.0,2011-05-01
18506000000.0,2011-05-02
18486000000.0,2011-05-03
18466000000.0,2011-05-04
18446000000.0,2011-05-05
18428000000.0,2011-05-06
18407000000.0,2011-05-07
18384000000.0,2011-05-08
20998000000.0,2011-05-09
21113000000.0,2011-05-10
21028000000.0,2011-05-11
20993000000.0,2011-05-12
20969000000.0,2011-05-13
20943000000.0,2011-05-14
21758000000.0,2011-05-15
21415000000.0,2011-05-16
21090000000.0,2011-05-17
20720000000.0,2011-05-18
20425000000.0,2011-05-19
20327000000.0,2011-05-20
20291000000.0,2011-05-21
20264000000.0,2011-05-22
20238000000.0,2011-05-23
20212000000.0,2011-05-24
20588000000.0,2011-05-25
20297000000.0,2011-05-26
20199000000.0,2011-05-27
20161000000.0,2011-05-28
20086000000.0,2011-05-29
19944000000.0,2011-05-30
19884000000.0,2011-05-31
19697000000.0,2011-06-01
19378000000.0,2011-06-02
19157000000.0,2011-06-03
18938000000.0,2011-06-04
18652000000.0,2011-06-05
18504000000.0,2011-06-06
18450000000.0,2011-06-07
18423000000.0,2011-06-08
18400000000.0,2011-06-09
18379000000.0,2011-06-10
18356000000.0,2011-06-11
18332000000.0,2011-06-12
18310000000.0,2011-06-13
18288000000.0,2011-06-14
18264000000.0,2011-06-15
18239000000.0,2011-06-16
18213000000.0,2011-06-17
18189000000.0,2011-06-18
18164000000.0,2011-06-19
18135000000.0,2011-06-20
18109000000.0,2011-06-21
18084000000.0,2011-06-22
18058000000.0,2011-06-23
18031000000.0,2011-06-24
18004000000.0,2011-06-25
17977000000.0,2011-06-26
17949000000.0,2011-06-27
19598000000.0,2011-06-28
19274000000.0,2011-06-29
19041000000.0,2011-06-30
18956000000.0,2011-07-01
18916000000.0,2011-07-02
18883000000.0,2011-07-03
18850000000.0,2011-07-04
18819000000.0,2011-07-05
18786000000.0,2011-07-06
18753000000.0,2011-07-07
18719000000.0,2011-07-08
18685000000.0,2011-07-09
18649000000.0,2011-07-10
18611000000.0,2011-07-11
18573000000.0,2011-07-12
18535000000.0,2011-07-13
18497000000.0,2011-07-14
18461000000.0,2011-07-15
18425000000.0,2011-07-16
18389000000.0,2011-07-17
18354000000.0,2011-07-18
18321000000.0,2011-07-19
18289000000.0,2011-07-20
18258000000.0,2011-07-21
18225000000.0,2011-07-22
18192000000.0,2011-07-23
18159000000.0,2011-07-24
18125000000.0,2011-07-25
18092000000.0,2011-07-26
18059000000.0,2011-07-27
18027000000.0,2011-07-28
17994000000.0,2011-07-29
17960000000.0,2011-07-30
17924000000.0,2011-07-31
17888000000.0,2011-08-01
17854000000.0,2011-08-02
17820000000.0,2011-08-03
17785000000.0,2011-08-04
17750000000.0,2011-08-05
17716000000.0,2011-08-06
17682000000.0,2011-08-07
17649000000.0,2011-08-08
17615000000.0,2011-08-09
17582000000.0,2011-08-10
17548000000.0,2011-08-11
17513000000.0,2011-08-12
17478000000.0,2011-08-13
17441000000.0,2011-08-14
17403000000.0,2011-08-15
17367000000.0,2011-08-16
17332000000.0,2011-08-17
17298000000.0,2011-08-18
17262000000.0,2011-08-19
17224000000.0,2011-08-20
17188000000.0,2011-08-21
17153000000.0,2011-08-22
17120000000.0,2011-08-23
17088000000.0,2011-08-24
17053000000.0,2011-08-25
17018000000.0,2011-08-26
16984000000.0,2011-08-27
16951000000.0,2011-08-28
16917000000.0,2011-08-29
16882000000.0,2011-08-30
16847000000.0,2011-08-31
16811000000.0,2011-09-01
16775000000.0,2011-09-02
16740000000.0,2011-09-03
16706000000.0,2011-09-04
16673000000.0,2011-09-05
16639000000.0,2011-09-06
16607000000.0,2011-09-07
16574000000.0,2011-09-08
16539000000.0,2011-09-09
16503000000.0,2011-09-10
16468000000.0,2011-09-11
16431000000.0,2011-09-12
16396000000.0,2011-09-13
16362000000.0,2011-09-14
16325000000.0,2011-09-15
16287000000.0,2011-09-16
16251000000.0,2011-09-17
16218000000.0,2011-09-18
16185000000.0,2011-09-19
16152000000.0,2011-09-20
16119000000.0,2011-09-21
16086000000.0,2011-09-22
16055000000.0,2011-09-23
16021000000.0,2011-09-24
15985000000.0,2011-09-25
15949000000.0,2011-09-26
15917000000.0,2011-09-27
15887000000.0,2011-09-28
15857000000.0,2011-09-29
