conc_h20,date
0.0,2009-01-01
0.0,2009-01-02
0.0,2009-01-03
0.0,2009-01-04
0.0,2009-01-05
0.0,2009-01-06
0.0,2009-01-07
0.0,2009-01-08
0.0,2009-01-09
0.0,2009-01-10
0.0,2009-01-11
0.0,2009-01-12
0.0,2009-01-13
0.0,2009-01-14
0.0,2009-01-15
0.0,2009-01-16
0.0,2009-01-17
0.0,2009-01-18
0.0,2009-01-19
0.0,2009-01-20
66066000000.0,2009-01-21
7112700000.0,2009-01-22
9674800.0,2009-01-23
27520000.0,2009-01-24
116090000.0,2009-01-25
654770000.0,2009-01-26
1047900000.0000001,2009-01-27
1108500000.0,2009-01-28
1116400000.0,2009-01-29
1127800000.0,2009-01-30
1128900000.0,2009-01-31
1123300000.0,2009-02-01
1124400000.0,2009-02-02
1124600000.0,2009-02-03
1123500000.0,2009-02-04
1115400000.0,2009-02-05
111690000000.0,2009-02-06
1863500000.0,2009-02-07
8073400000.0,2009-02-08
813240000.0,2009-02-09
1507700000.0,2009-02-10
58785000.0,2009-02-11
222930000.0,2009-02-12
9723800.0,2009-02-13
100830000.0,2009-02-14
32481000.0,2009-02-15
14780000.0,2009-02-16
6427500.0,2009-02-17
115860000.0,2009-02-18
1407400000.0,2009-02-19
2357400000.0,2009-02-20
2512900000.0,2009-02-21
11957000.0,2009-02-22
6974800.0,2009-02-23
822490000.0,2009-02-24
1779000000.0,2009-02-25
91131000.0,2009-02-26
1279500000.0,2009-02-27
2169700000.0,2009-02-28
16687999.999999998,2009-03-01
8049200.000000001,2009-03-02
6882100.0,2009-03-03
49733000.00000001,2009-03-04
1174900000.0,2009-03-05
2005900000.0,2009-03-06
2141900000.0,2009-03-07
2155200000.0,2009-03-08
2149600000.0,2009-03-09
2147300000.0000002,2009-03-10
2156400000.0,2009-03-11
2155700000.0,2009-03-12
2159500000.0,2009-03-13
2140400000.0,2009-03-14
2119900000.0,2009-03-15
2116100000.0,2009-03-16
2131800000.0000002,2009-03-17
2129699999.9999998,2009-03-18
2130900000.0,2009-03-19
2134900000.0,2009-03-20
39808000000.0,2009-03-21
52814000000.0,2009-03-22
1928900000.0,2009-03-23
3239200000.0,2009-03-24
3470300000.0,2009-03-25
3486500000.0,2009-03-26
3485200000.0,2009-03-27
3510600000.0,2009-03-28
3458700000.0,2009-03-29
3436500000.0,2009-03-30
3484900000.0,2009-03-31
3473700000.0,2009-04-01
3469100000.0,2009-04-02
3449500000.0,2009-04-03
3463100000.0,2009-04-04
3489200000.0,2009-04-05
3501100000.0,2009-04-06
68036000000.0,2009-04-07
62956000.0,2009-04-08
48732000.0,2009-04-09
62251999.99999999,2009-04-10
2300000000.0,2009-04-11
3944300000.0,2009-04-12
4213500000.0,2009-04-13
4192399999.9999995,2009-04-14
4187500000.0,2009-04-15
4216600000.0000005,2009-04-16
4242600000.0000005,2009-04-17
4261000000.0,2009-04-18
4266700000.0,2009-04-19
4254399999.9999995,2009-04-20
4242600000.0000005,2009-04-21
4236399999.9999995,2009-04-22
4200899999.9999995,2009-04-23
4183500000.0,2009-04-24
4198300000.0,2009-04-25
4214600000.0000005,2009-04-26
4186300000.0,2009-04-27
4161200000.0,2009-04-28
4174800000.0,2009-04-29
4211100000.0000005,2009-04-30
97158000000.0,2009-05-01
101100000.0,2009-05-02
63463000.0,2009-05-03
678840000.0,2009-05-04
51653000.0,2009-05-05
2832700000.0,2009-05-06
4839000000.0,2009-05-07
5141100000.0,2009-05-08
5196800000.0,2009-05-09
5228400000.0,2009-05-10
5233800000.0,2009-05-11
5230000000.0,2009-05-12
5202000000.0,2009-05-13
5197400000.0,2009-05-14
5181600000.0,2009-05-15
5176900000.0,2009-05-16
5222600000.0,2009-05-17
5214400000.0,2009-05-18
5168800000.0,2009-05-19
5199700000.0,2009-05-20
5219800000.0,2009-05-21
5192900000.0,2009-05-22
5158300000.0,2009-05-23
5144100000.0,2009-05-24
5138900000.0,2009-05-25
5123300000.0,2009-05-26
5128300000.0,2009-05-27
5122200000.0,2009-05-28
5090400000.0,2009-05-29
5076500000.0,2009-05-30
5063000000.0,2009-05-31
5044800000.0,2009-06-01
5071700000.0,2009-06-02
64776000000.0,2009-06-03
44766000000.0,2009-06-04
3587600000.0,2009-06-05
6089000000.0,2009-06-06
6510600000.0,2009-06-07
6548300000.0,2009-06-08
6512800000.0,2009-06-09
6497200000.0,2009-06-10
6503500000.0,2009-06-11
6498100000.0,2009-06-12
6474900000.0,2009-06-13
6476800000.0,2009-06-14
6491000000.0,2009-06-15
6489100000.0,2009-06-16
6477900000.0,2009-06-17
6454700000.0,2009-06-18
6419300000.0,2009-06-19
6380200000.0,2009-06-20
6401500000.0,2009-06-21
6374400000.0,2009-06-22
6382700000.0,2009-06-23
6391900000.0,2009-06-24
6364700000.0,2009-06-25
6384800000.0,2009-06-26
6354300000.0,2009-06-27
6321400000.0,2009-06-28
6339900000.0,2009-06-29
6329800000.0,2009-06-30
6301500000.0,2009-07-01
6279700000.0,2009-07-02
6263400000.0,2009-07-03
6250800000.0,2009-07-04
6216400000.0,2009-07-05
6214400000.0,2009-07-06
6199700000.0,2009-07-07
6190600000.0,2009-07-08
6192400000.0,2009-07-09
6179900000.0,2009-07-10
6164000000.0,2009-07-11
6148100000.0,2009-07-12
6082800000.0,2009-07-13
6066700000.0,2009-07-14
6115700000.0,2009-07-15
6138000000.0,2009-07-16
6140700000.0,2009-07-17
6122600000.0,2009-07-18
6084200000.0,2009-07-19
6020500000.0,2009-07-20
6000500000.0,2009-07-21
6016200000.0,2009-07-22
6025200000.0,2009-07-23
5989700000.0,2009-07-24
5991200000.0,2009-07-25
6000700000.0,2009-07-26
5969600000.0,2009-07-27
5911200000.0,2009-07-28
5877900000.0,2009-07-29
5860700000.0,2009-07-30
5852900000.0,2009-07-31
5840900000.0,2009-08-01
5811900000.0,2009-08-02
5803800000.0,2009-08-03
5802200000.0,2009-08-04
5760600000.0,2009-08-05
5748100000.0,2009-08-06
5789300000.0,2009-08-07
5765000000.0,2009-08-08
5770900000.0,2009-08-09
5774000000.0,2009-08-10
5702300000.0,2009-08-11
5681000000.0,2009-08-12
5654600000.0,2009-08-13
5639800000.0,2009-08-14
5655000000.0,2009-08-15
5664700000.0,2009-08-16
5651600000.0,2009-08-17
5666900000.0,2009-08-18
5633700000.0,2009-08-19
5581500000.0,2009-08-20
5599700000.0,2009-08-21
5574800000.0,2009-08-22
5523200000.0,2009-08-23
5528400000.0,2009-08-24
5543000000.0,2009-08-25
5550400000.0,2009-08-26
5557900000.0,2009-08-27
5520900000.0,2009-08-28
5491700000.0,2009-08-29
5427800000.0,2009-08-30
5413800000.0,2009-08-31
5455000000.0,2009-09-01
5467700000.0,2009-09-02
5435600000.0,2009-09-03
5377400000.0,2009-09-04
5349000000.0,2009-09-05
5346400000.0,2009-09-06
5366700000.0,2009-09-07
5380800000.0,2009-09-08
5372200000.0,2009-09-09
5387600000.0,2009-09-10
5372800000.0,2009-09-11
5310100000.0,2009-09-12
5250700000.0,2009-09-13
648410000000.0,2009-09-14
9445900000.0,2009-09-15
14679000000.0,2009-09-16
15564000000.0,2009-09-17
15745000000.0,2009-09-18
15601000000.0,2009-09-19
15578000000.0,2009-09-20
15597000000.0,2009-09-21
15577000000.0,2009-09-22
15568000000.0,2009-09-23
15518000000.0,2009-09-24
15552000000.0,2009-09-25
15493000000.0,2009-09-26
15430000000.0,2009-09-27
15239000000.0,2009-09-28
15091000000.0,2009-09-29
15025000000.0,2009-09-30
15082000000.0,2009-10-01
15198000000.0,2009-10-02
15098000000.0,2009-10-03
15032000000.0,2009-10-04
15023000000.0,2009-10-05
15029000000.0,2009-10-06
15100000000.0,2009-10-07
15119000000.0,2009-10-08
15066000000.0,2009-10-09
15010000000.0,2009-10-10
14929000000.0,2009-10-11
14794000000.0,2009-10-12
80182000000.0,2009-10-13
197150000.0,2009-10-14
8410900000.0,2009-10-15
14359000000.0,2009-10-16
15342000000.0,2009-10-17
15377000000.0,2009-10-18
2593500000.0,2009-10-19
8799400000.0,2009-10-20
14015000000.0,2009-10-21
14843000000.0,2009-10-22
14932000000.0,2009-10-23
14898000000.0,2009-10-24
14773000000.0,2009-10-25
14849000000.0,2009-10-26
14266000000.0,2009-10-27
14095000000.0,2009-10-28
14466000000.0,2009-10-29
14756000000.0,2009-10-30
14888000000.0,2009-10-31
14867000000.0,2009-11-01
14864000000.0,2009-11-02
14879000000.0,2009-11-03
14807000000.0,2009-11-04
14677000000.0,2009-11-05
14785000000.0,2009-11-06
14712000000.0,2009-11-07
14614000000.0,2009-11-08
14763000000.0,2009-11-09
14804000000.0,2009-11-10
14717000000.0,2009-11-11
63807000000.0,2009-11-12
19534000000.0,2009-11-13
16051000000.0,2009-11-14
15603000000.0,2009-11-15
15538000000.0,2009-11-16
110630000000.0,2009-11-17
6734400000.0,2009-11-18
9063800000.0,2009-11-19
325010000.0,2009-11-20
8079400000.0,2009-11-21
14314000000.0,2009-11-22
15749000000.0,2009-11-23
16069000000.0,2009-11-24
16283000000.0,2009-11-25
16194000000.0,2009-11-26
27593000000.0,2009-11-27
13189000000.0,2009-11-28
15240000000.0,2009-11-29
16059000000.0,2009-11-30
16299000000.0,2009-12-01
16272000000.0,2009-12-02
16210000000.0,2009-12-03
16245000000.0,2009-12-04
16187000000.0,2009-12-05
16008000000.0,2009-12-06
73856000000.0,2009-12-07
8924000000.0,2009-12-08
15458000000.0,2009-12-09
16655000000.0,2009-12-10
83288000.0,2009-12-11
49904000.0,2009-12-12
82970000.0,2009-12-13
2608000000.0,2009-12-14
9603500000.0,2009-12-15
14520000000.0,2009-12-16
15402000000.0,2009-12-17
15549000000.0,2009-12-18
15600000000.0,2009-12-19
15535000000.0,2009-12-20
15749000000.0,2009-12-21
4616600000.0,2009-12-22
8382900000.0,2009-12-23
14022000000.0,2009-12-24
15024000000.0,2009-12-25
15128000000.0,2009-12-26
7345900000.0,2009-12-27
8003500000.0,2009-12-28
2091199999.9999998,2009-12-29
1034200000.0,2009-12-30
8034600000.0,2009-12-31
3147500000.0,2010-01-01
8450700000.000001,2010-01-02
13042000000.0,2010-01-03
13875000000.0,2010-01-04
13972000000.0,2010-01-05
13956000000.0,2010-01-06
13942000000.0,2010-01-07
47518000000.0,2010-01-08
14421000000.0,2010-01-09
14512000000.0,2010-01-10
14407000000.0,2010-01-11
10160000000.0,2010-01-12
57648000.0,2010-01-13
7420700000.0,2010-01-14
12797000000.0,2010-01-15
13677000000.0,2010-01-16
114220000.0,2010-01-17
46116000.00000001,2010-01-18
39525000.0,2010-01-19
26281000.0,2010-01-20
70187000.0,2010-01-21
121490000.0,2010-01-22
407580000.0,2010-01-23
637830000.0,2010-01-24
71973999.99999999,2010-01-25
220780000.0,2010-01-26
6210500000.0,2010-01-27
10663000000.0,2010-01-28
2280800000.0,2010-01-29
570600000.0,2010-01-30
6145400000.0,2010-01-31
10263000000.0,2010-02-01
10990000000.0,2010-02-02
11120000000.0,2010-02-03
181380000.0,2010-02-04
86247000.00000001,2010-02-05
117790000.0,2010-02-06
1950800000.0,2010-02-07
1205900000.0,2010-02-08
183260000.0,2010-02-09
5350400000.0,2010-02-10
9115600000.0,2010-02-11
9733200000.0,2010-02-12
9857300000.0,2010-02-13
9871700000.0,2010-02-14
9835900000.0,2010-02-15
9826600000.0,2010-02-16
9886300000.0,2010-02-17
9878700000.0,2010-02-18
9846300000.0,2010-02-19
9781500000.0,2010-02-20
9741000000.0,2010-02-21
9742100000.0,2010-02-22
54286000000.0,2010-02-23
145410000.0,2010-02-24
5503800000.0,2010-02-25
71780000.0,2010-02-26
72514000.0,2010-02-27
5230100000.0,2010-02-28
8965900000.0,2010-03-01
160970000.0,2010-03-02
43656000.00000001,2010-03-03
1107300000.0,2010-03-04
5449200000.0,2010-03-05
8572799999.999999,2010-03-06
9087000000.0,2010-03-07
9085800000.0,2010-03-08
9092100000.0,2010-03-09
3416900000.0,2010-03-10
4877900000.0,2010-03-11
118890000.0,2010-03-12
3058900000.0,2010-03-13
6475300000.0,2010-03-14
8290799999.999999,2010-03-15
8617800000.0,2010-03-16
8631300000.0,2010-03-17
8531600000.0,2010-03-18
8562700000.000001,2010-03-19
8613000000.0,2010-03-20
8612100000.0,2010-03-21
8573600000.0,2010-03-22
8538000000.0,2010-03-23
8519600000.0,2010-03-24
50591000000.0,2010-03-25
7665600000.0,2010-03-26
9000000000.0,2010-03-27
9161800000.0,2010-03-28
9099700000.0,2010-03-29
25666000000.0,2010-03-30
3753400000.0,2010-03-31
5040100000.0,2010-04-01
6010600000.0,2010-04-02
7355300000.0,2010-04-03
345190000.0,2010-04-04
253440000.0,2010-04-05
4766500000.0,2010-04-06
8108200000.0,2010-04-07
8673000000.0,2010-04-08
8700000000.0,2010-04-09
8651100000.0,2010-04-10
41268000000.0,2010-04-11
76273000.0,2010-04-12
81838000.00000001,2010-04-13
4755200000.0,2010-04-14
8209000000.0,2010-04-15
8737500000.0,2010-04-16
8828200000.0,2010-04-17
8898500000.0,2010-04-18
8836600000.0,2010-04-19
20246000000.0,2010-04-20
179480000.0,2010-04-21
4732900000.0,2010-04-22
8067300000.0,2010-04-23
8631700000.0,2010-04-24
8672500000.0,2010-04-25
8652400000.0,2010-04-26
171850000.0,2010-04-27
731310000.0,2010-04-28
2950800000.0,2010-04-29
6022600000.0,2010-04-30
7778500000.0,2010-05-01
7987300000.0,2010-05-02
8110200000.0,2010-05-03
8158100000.0,2010-05-04
8115700000.0,2010-05-05
8071700000.0,2010-05-06
8147400000.0,2010-05-07
8151400000.0,2010-05-08
8092700000.0,2010-05-09
48103000000.0,2010-05-10
4610800000.0,2010-05-11
7906500000.0,2010-05-12
8550299999.999999,2010-05-13
8703200000.0,2010-05-14
8762600000.0,2010-05-15
8702200000.0,2010-05-16
8611200000.0,2010-05-17
8642200000.0,2010-05-18
8647900000.0,2010-05-19
8608500000.0,2010-05-20
8519600000.0,2010-05-21
8517700000.000001,2010-05-22
8508299999.999999,2010-05-23
8514799999.999999,2010-05-24
23702000000.0,2010-05-25
1613500000.0,2010-05-26
177270000.0,2010-05-27
4034900000.0,2010-05-28
7203700000.0,2010-05-29
8209799999.999999,2010-05-30
8351000000.0,2010-05-31
8346400000.0,2010-06-01
8362000000.0,2010-06-02
8363200000.000001,2010-06-03
8354400000.0,2010-06-04
8371000000.0,2010-06-05
8330000000.0,2010-06-06
8307100000.0,2010-06-07
8279299999.999999,2010-06-08
8227799999.999999,2010-06-09
8201600000.0,2010-06-10
7937400000.0,2010-06-11
7936200000.0,2010-06-12
8103400000.0,2010-06-13
8171600000.0,2010-06-14
8158800000.0,2010-06-15
8098100000.0,2010-06-16
