conc_h20,date
0.0,2009-01-01
0.0,2009-01-02
0.0,2009-01-03
0.0,2009-01-04
0.0,2009-01-05
0.0,2009-01-06
0.0,2009-01-07
0.0,2009-01-08
0.0,2009-01-09
0.0,2009-01-10
0.0,2009-01-11
0.0,2009-01-12
0.0,2009-01-13
0.0,2009-01-14
0.0,2009-01-15
0.0,2009-01-16
0.0,2009-01-17
0.0,2009-01-18
0.0,2009-01-19
0.0,2009-01-20
53445000000.0,2009-01-21
9163800000.0,2009-01-22
17339000.000000004,2009-01-23
45370000.0,2009-01-24
183510000.0,2009-01-25
608140000.0,2009-01-26
908750000.0,2009-01-27
954470000.0,2009-01-28
960200000.0,2009-01-29
969860000.0,2009-01-30
970770000.0,2009-01-31
965950000.0,2009-02-01
966890000.0,2009-02-02
967010000.0,2009-02-03
966070000.0,2009-02-04
5051300000.0,2009-02-05
144130000000.0,2009-02-06
3986800000.0,2009-02-07
9565800000.0,2009-02-08
1311700000.0,2009-02-09
1904700000.0,2009-02-10
92580000.0,2009-02-11
432500000.0,2009-02-12
24120000.0,2009-02-13
220680000.0,2009-02-14
80533000.0,2009-02-15
36069000.0,2009-02-16
15642000.000000002,2009-02-17
239080000.0,2009-02-18
1700800000.0,2009-02-19
2771100000.0,2009-02-20
2946000000.0,2009-02-21
29301000.0,2009-02-22
16862000.000000004,2009-02-23
1157300000.0,2009-02-24
2252300000.0,2009-02-25
219140000.0,2009-02-26
1539100000.0,2009-02-27
2556500000.0,2009-02-28
40738000.0,2009-03-01
19567000.0,2009-03-02
16863000.0,2009-03-03
113250000.0,2009-03-04
1408700000.0,2009-03-05
2364400000.0,2009-03-06
2520600000.0,2009-03-07
2535700000.0,2009-03-08
2528900000.0,2009-03-09
2526300000.0,2009-03-10
2537000000.0,2009-03-11
2536100000.0,2009-03-12
2540500000.0,2009-03-13
2518100000.0,2009-03-14
4261700000.0,2009-03-15
2787300000.0,2009-03-16
2587000000.0,2009-03-17
2547800000.0,2009-03-18
2542900000.0,2009-03-19
2546600000.0,2009-03-20
10546000000.0,2009-03-21
34487000000.0,2009-03-22
1771700000.0,2009-03-23
2898100000.0,2009-03-24
3097300000.0,2009-03-25
3110500000.0,2009-03-26
3109200000.0,2009-03-27
3131900000.0,2009-03-28
3085500000.0,2009-03-29
3065700000.0,2009-03-30
3108900000.0,2009-03-31
3098900000.0,2009-04-01
3094800000.0,2009-04-02
3077300000.0,2009-04-03
3089400000.0,2009-04-04
3112700000.0,2009-04-05
3123400000.0,2009-04-06
91902000000.0,2009-04-07
121310000.0,2009-04-08
100800000.0,2009-04-09
125670000.0,2009-04-10
2344500000.0,2009-04-11
3975300000.0,2009-04-12
4242100000.0000005,2009-04-13
4220100000.0000005,2009-04-14
4215100000.0000005,2009-04-15
4244399999.9999995,2009-04-16
4270500000.0,2009-04-17
4289100000.0000005,2009-04-18
4294800000.0,2009-04-19
4282399999.9999995,2009-04-20
4270500000.0,2009-04-21
4264300000.0,2009-04-22
4228500000.0,2009-04-23
4211000000.0,2009-04-24
4225899999.9999995,2009-04-25
4242300000.0,2009-04-26
4213800000.0,2009-04-27
4188600000.0000005,2009-04-28
4202300000.0,2009-04-29
4238800000.0,2009-04-30
133230000000.0,2009-05-01
215890000.0,2009-05-02
146280000.0,2009-05-03
1346600000.0,2009-05-04
126590000.0,2009-05-05
3176700000.0,2009-05-06
5385300000.0,2009-05-07
5717400000.0,2009-05-08
5778800000.0,2009-05-09
5813800000.0,2009-05-10
5819800000.0,2009-05-11
5815600000.0,2009-05-12
5784500000.0,2009-05-13
5779300000.0,2009-05-14
5761700000.0,2009-05-15
5756500000.0,2009-05-16
5807400000.0,2009-05-17
5798200000.0,2009-05-18
5747600000.0,2009-05-19
5781900000.0,2009-05-20
5804200000.0,2009-05-21
5774400000.0,2009-05-22
5735900000.0,2009-05-23
5720100000.0,2009-05-24
5714300000.0,2009-05-25
5696900000.0,2009-05-26
5702500000.0,2009-05-27
5695700000.0,2009-05-28
5660400000.0,2009-05-29
5644900000.0,2009-05-30
5629900000.0,2009-05-31
5609700000.0,2009-06-01
5639500000.0,2009-06-02
72147000000.0,2009-06-03
54330000000.0,2009-06-04
4131000000.0,2009-06-05
6861300000.0,2009-06-06
7321700000.0,2009-06-07
7361800000.0,2009-06-08
7321400000.0,2009-06-09
7303800000.0,2009-06-10
7310900000.0,2009-06-11
7304800000.0,2009-06-12
7278800000.0,2009-06-13
7281000000.0,2009-06-14
7296900000.0,2009-06-15
7294700000.0,2009-06-16
7282200000.0,2009-06-17
7256100000.0,2009-06-18
7216300000.0,2009-06-19
7172400000.0,2009-06-20
7196300000.0,2009-06-21
7165800000.0,2009-06-22
7175100000.0,2009-06-23
7185400000.0,2009-06-24
7154900000.0,2009-06-25
7177500000.0,2009-06-26
7143200000.0,2009-06-27
7106300000.0,2009-06-28
7127000000.0,2009-06-29
7115700000.0,2009-06-30
7083800000.0,2009-07-01
7059300000.0,2009-07-02
7041000000.0,2009-07-03
7026800000.0,2009-07-04
6988200000.0,2009-07-05
6985900000.0,2009-07-06
6969400000.0,2009-07-07
6959200000.0,2009-07-08
6961200000.0,2009-07-09
6947200000.0,2009-07-10
6929300000.0,2009-07-11
6911400000.0,2009-07-12
6838000000.0,2009-07-13
6819900000.0,2009-07-14
6875000000.0,2009-07-15
6900100000.0,2009-07-16
6903100000.0,2009-07-17
6882700000.0,2009-07-18
6839600000.0,2009-07-19
6768000000.0,2009-07-20
6745500000.0,2009-07-21
6763100000.0,2009-07-22
6773200000.0,2009-07-23
6733300000.0,2009-07-24
6735000000.0,2009-07-25
6745700000.0,2009-07-26
6710700000.0,2009-07-27
6645100000.0,2009-07-28
6607700000.0,2009-07-29
6588400000.0,2009-07-30
6579500000.0,2009-07-31
6566100000.0,2009-08-01
6533500000.0,2009-08-02
6524400000.0,2009-08-03
6522500000.0,2009-08-04
6475800000.0,2009-08-05
6461800000.0,2009-08-06
6508000000.0,2009-08-07
6480700000.0,2009-08-08
6487400000.0,2009-08-09
6490800000.0,2009-08-10
6410200000.0,2009-08-11
6386300000.0,2009-08-12
6356600000.0,2009-08-13
6339900000.0,2009-08-14
6357100000.0,2009-08-15
6367900000.0,2009-08-16
6353300000.0,2009-08-17
6370400000.0,2009-08-18
6333100000.0,2009-08-19
6274400000.0,2009-08-20
6294900000.0,2009-08-21
6267000000.0,2009-08-22
6208900000.0,2009-08-23
6214800000.0,2009-08-24
6231200000.0,2009-08-25
6239500000.0,2009-08-26
6248000000.0,2009-08-27
6206300000.0,2009-08-28
6173600000.0,2009-08-29
6101700000.0,2009-08-30
6085900000.0,2009-08-31
6132200000.0,2009-09-01
6146500000.0,2009-09-02
6110400000.0,2009-09-03
6045000000.0,2009-09-04
6013100000.0,2009-09-05
6010200000.0,2009-09-06
6033000000.0,2009-09-07
6048800000.0,2009-09-08
6039100000.0,2009-09-09
6056500000.0,2009-09-10
6039800000.0,2009-09-11
5969400000.0,2009-09-12
5902600000.0,2009-09-13
679780000000.0,2009-09-14
14877000000.0,2009-09-15
16638000000.0,2009-09-16
16943000000.0,2009-09-17
17031000000.0,2009-09-18
16857000000.0,2009-09-19
16828000000.0,2009-09-20
16849000000.0,2009-09-21
16827000000.0,2009-09-22
16818000000.0,2009-09-23
16764000000.0,2009-09-24
16800000000.0,2009-09-25
16737000000.0,2009-09-26
16668000000.0,2009-09-27
16462000000.0,2009-09-28
16302000000.0,2009-09-29
16231000000.0,2009-09-30
16293000000.0,2009-10-01
16417000000.0,2009-10-02
16310000000.0,2009-10-03
16239000000.0,2009-10-04
16228000000.0,2009-10-05
16235000000.0,2009-10-06
16312000000.0,2009-10-07
16333000000.0,2009-10-08
16276000000.0,2009-10-09
16214000000.0,2009-10-10
16127000000.0,2009-10-11
15981000000.0,2009-10-12
112640000000.0,2009-10-13
440030000.0,2009-10-14
9421000000.0,2009-10-15
15921000000.0,2009-10-16
16995000000.0,2009-10-17
17031000000.0,2009-10-18
5459200000.0,2009-10-19
10655000000.0,2009-10-20
15725000000.0,2009-10-21
16523000000.0,2009-10-22
16601000000.0,2009-10-23
16560000000.0,2009-10-24
16421000000.0,2009-10-25
16505000000.0,2009-10-26
15857000000.0,2009-10-27
15667000000.0,2009-10-28
16080000000.0,2009-10-29
16401000000.0,2009-10-30
16548000000.0,2009-10-31
16525000000.0,2009-11-01
16522000000.0,2009-11-02
16538000000.0,2009-11-03
16459000000.0,2009-11-04
16314000000.0,2009-11-05
16434000000.0,2009-11-06
16352000000.0,2009-11-07
16244000000.0,2009-11-08
16409000000.0,2009-11-09
16455000000.0,2009-11-10
16358000000.0,2009-11-11
29745000000.0,2009-11-12
17641000000.0,2009-11-13
16538000000.0,2009-11-14
16497000000.0,2009-11-15
16501000000.0,2009-11-16
81678000000.0,2009-11-17
10013000000.0,2009-11-18
9523000000.0,2009-11-19
671840000.0,2009-11-20
8968800000.0,2009-11-21
15342000000.0,2009-11-22
16361000000.0,2009-11-23
16614000000.0,2009-11-24
16821000000.0,2009-11-25
16728000000.0,2009-11-26
20509000000.0,2009-11-27
15034000000.0,2009-11-28
15875000000.0,2009-11-29
16525000000.0,2009-11-30
16740000000.0,2009-12-01
16706000000.0,2009-12-02
16642000000.0,2009-12-03
16677000000.0,2009-12-04
16618000000.0,2009-12-05
16434000000.0,2009-12-06
81438000000.0,2009-12-07
9388400000.0,2009-12-08
16100000000.0,2009-12-09
17220000000.0,2009-12-10
180780000.0,2009-12-11
105150000.0,2009-12-12
176350000.0,2009-12-13
3955000000.0,2009-12-14
10721000000.0,2009-12-15
15160000000.0,2009-12-16
15964000000.0,2009-12-17
16098000000.0,2009-12-18
16147000000.0,2009-12-19
16080000000.0,2009-12-20
16428000000.0,2009-12-21
6180000000.0,2009-12-22
9070400000.0,2009-12-23
14608000000.0,2009-12-24
15594000000.0,2009-12-25
15693000000.0,2009-12-26
5255300000.0,2009-12-27
8404000000.0,2009-12-28
4186500000.0,2009-12-29
2086000000.0,2009-12-30
8789300000.0,2009-12-31
5746800000.0,2010-01-01
9758400000.0,2010-01-02
13764000000.0,2010-01-03
14500000000.0,2010-01-04
14579000000.0,2010-01-05
14558000000.0,2010-01-06
14543000000.0,2010-01-07
21290000000.0,2010-01-08
14701000000.0,2010-01-09
14688000000.0,2010-01-10
14564000000.0,2010-01-11
11677000000.0,2010-01-12
118430000.0,2010-01-13
7540400000.0,2010-01-14
12960000000.0,2010-01-15
13847000000.0,2010-01-16
240190000.0,2010-01-17
96253999.99999999,2010-01-18
83361000.0,2010-01-19
54235000.0,2010-01-20
149460000.0,2010-01-21
246130000.0,2010-01-22
816620000.0,2010-01-23
1273500000.0,2010-01-24
156050000.0,2010-01-25
442830000.0,2010-01-26
6406900000.0,2010-01-27
10841000000.0,2010-01-28
4138700000.0,2010-01-29
1192200000.0,2010-01-30
6514300000.0,2010-01-31
10502000000.0,2010-02-01
11206000000.0,2010-02-02
11333000000.0,2010-02-03
391680000.0,2010-02-04
177300000.0,2010-02-05
249160000.0,2010-02-06
2980700000.0,2010-02-07
2432000000.0,2010-02-08
400560000.0,2010-02-09
5564200000.0,2010-02-10
9347600000.0,2010-02-11
9967700000.0,2010-02-12
10093000000.0,2010-02-13
10107000000.0,2010-02-14
10070000000.0,2010-02-15
10061000000.0,2010-02-16
10122000000.0,2010-02-17
10114000000.0,2010-02-18
10081000000.0,2010-02-19
12490000000.0,2010-02-20
10358000000.0,2010-02-21
10079000000.0,2010-02-22
23697000000.0,2010-02-23
274680000.0,2010-02-24
5446100000.0,2010-02-25
146510000.0,2010-02-26
144530000.0,2010-02-27
5152300000.0,2010-02-28
8779400000.0,2010-03-01
328000000.0,2010-03-02
88709000.0,2010-03-03
1759600000.0,2010-03-04
5733500000.0,2010-03-05
8476400000.0,2010-03-06
8925700000.0,2010-03-07
8915100000.0,2010-03-08
8919800000.0,2010-03-09
5215200000.0,2010-03-10
4905900000.0,2010-03-11
215660000.0,2010-03-12
3473400000.0,2010-03-13
6766500000.0,2010-03-14
8243900000.0,2010-03-15
8513200000.000001,2010-03-16
8517400000.0,2010-03-17
8417600000.0,2010-03-18
8448000000.0,2010-03-19
8497500000.0,2010-03-20
8496700000.000001,2010-03-21
8458700000.000001,2010-03-22
8423500000.0,2010-03-23
8405400000.0,2010-03-24
23898000000.0,2010-03-25
8848200000.0,2010-03-26
8767500000.0,2010-03-27
8690800000.0,2010-03-28
8592900000.0,2010-03-29
28968000000.0,2010-03-30
6362000000.0,2010-03-31
4929400000.0,2010-04-01
6866700000.0,2010-04-02
7745900000.0,2010-04-03
406280000.0,2010-04-04
439410000.0,2010-04-05
4675200000.0,2010-04-06
7808500000.0,2010-04-07
8338000000.0,2010-04-08
8361700000.000001,2010-04-09
8314299999.999999,2010-04-10
36134000000.0,2010-04-11
148070000.0,2010-04-12
159380000.0,2010-04-13
4579800000.0,2010-04-14
7847200000.0,2010-04-15
8346500000.0,2010-04-16
8432200000.000001,2010-04-17
8499200000.000001,2010-04-18
8440100000.0,2010-04-19
24397000000.0,2010-04-20
348030000.0,2010-04-21
4651200000.0,2010-04-22
7799300000.0,2010-04-23
8332100000.0,2010-04-24
8369500000.0,2010-04-25
8349700000.000001,2010-04-26
344900000.0,2010-04-27
1347000000.0,2010-04-28
3654200000.0,2010-04-29
6301000000.0,2010-04-30
7616700000.0,2010-05-01
7755300000.0,2010-05-02
7864000000.0,2010-05-03
7908800000.0,2010-05-04
7867400000.0,2010-05-05
7824700000.0,2010-05-06
7898100000.0,2010-05-07
7901900000.0,2010-05-08
7844900000.0,2010-05-09
58468000000.0,2010-05-10
4701300000.0,2010-05-11
7924300000.0,2010-05-12
8497000000.0,2010-05-13
8637300000.0,2010-05-14
8694200000.0,2010-05-15
8633900000.0,2010-05-16
8543400000.0,2010-05-17
8574299999.999999,2010-05-18
8580000000.0,2010-05-19
8540900000.0,2010-05-20
8452600000.0,2010-05-21
8450799999.999999,2010-05-22
8441500000.0,2010-05-23
8447900000.0,2010-05-24
29041000000.0,2010-05-25
2475200000.0,2010-05-26
340090000.0,2010-05-27
4336100000.0,2010-05-28
7475000000.0,2010-05-29
8294799999.999999,2010-05-30
8404700000.000001,2010-05-31
8394600000.0,2010-06-01
8409400000.0,2010-06-02
8410500000.0,2010-06-03
8401600000.0,2010-06-04
8418299999.999999,2010-06-05
8377000000.0,2010-06-06
8354000000.0,2010-06-07
8326100000.0,2010-06-08
8274200000.000001,2010-06-09
8247900000.0,2010-06-10
7982300000.0,2010-06-11
7981000000.0,2010-06-12
8149200000.0,2010-06-13
8217799999.999999,2010-06-14
8204799999.999999,2010-06-15
8143800000.0,2010-06-16
8172700000.0,2010-06-17
